code,snapshot_date,signal,signal_source,pullback_v_is_dry,ibd_candidate_rule,ibd_candidate_price,ibd_candidate_signal_source,ibd_candidate_extra,ibd_entry_valid,ibd_entry_date,ibd_entry_price,ibd_trigger_price,ibd_entry_volume_ratio,ibd_entry_close_vs_trigger_pct,ibd_entry_close_position,ibd_entry_breakout_range_ratio,ibd_entry_rule,ibd_entry_reject_reason,latest_close,current_vs_ibd_candidate_pct,ibd_entry_status,volume_ratio,hold_return,breakout_date,pct_above_ceiling,touched_ema10_count,mbox_count,ceiling,ceiling_date,base_depth_pct,base_mbox_count,base_duration_weeks,base_depth_abs,C_continuous,rank_C_continuous,pullback_count,pullback_duration_weeks,pullback_pct,pullback_pct_off_peak,is_bullish,is_priority,eps_yoy_growth,price_52_week_high,dist_to_52w_high_pct,sector,industry,eps_yoy_growth_source,eps_yoy_growth_status,eps_yoy_growth_missing_reason,eps_growth_type,pool_path,_source_row_order,pit_eps_state,pit_eps_yoy_growth,observation_start_date,observation_start_open,review_opportunity_1w,opportunity_type_1w,first_zone_date_1w,first_zone_close_1w,forward_1w_censored,forward_1w_sessions,forward_1w_return_pct,mfe_1w_pct,mae_1w_pct,stop_8_within_1w,forward_2w_censored,forward_2w_sessions,forward_2w_return_pct,mfe_2w_pct,mae_2w_pct,stop_8_within_2w,forward_3w_censored,forward_3w_sessions,forward_3w_return_pct,mfe_3w_pct,mae_3w_pct,stop_8_within_3w,forward_4w_censored,forward_4w_sessions,forward_4w_return_pct,mfe_4w_pct,mae_4w_pct,stop_8_within_4w,winner_return_top5_1w,winner_mfe_top5_1w,big_winner_any_1w,loser_return_bottom5_1w,severe_loser_1w,big_loser_any_1w,winner_return_top10pct_1w,loser_return_bottom10pct_1w,winner_return_top5_2w,winner_mfe_top5_2w,big_winner_any_2w,loser_return_bottom5_2w,severe_loser_2w,big_loser_any_2w,winner_return_top10pct_2w,loser_return_bottom10pct_2w,winner_return_top5_3w,winner_mfe_top5_3w,big_winner_any_3w,loser_return_bottom5_3w,severe_loser_3w,big_loser_any_3w,winner_return_top10pct_3w,loser_return_bottom10pct_3w,winner_return_top5_4w,winner_mfe_top5_4w,big_winner_any_4w,loser_return_bottom5_4w,severe_loser_4w,big_loser_any_4w,winner_return_top10pct_4w,loser_return_bottom10pct_4w
SION,2026-07-31,True,pivot,False,pivot,45.8,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 45.8, ""resistance_date"": ""2026-07-27""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,47.13,2.9,UNCONFIRMED,0.9494086937924672,4.1,2026-07-06,5.4,1,0,44.7,2025-12-22,-27.8,2,28,27.8,1.9166666666666663,91.0,1,3.0,-14.9,-7.6,True,False,3.2258064516,51.56,-8.591931730023273,Unknown,Unknown,SEC,resolved,,LOSS_NARROWING,backtest/ibd_skill_replay_pools/2026-07-31/breakout_follow_pool.csv,2547,VERIFIED,3.2258064516,,,False,,,,True,0,,,,False,True,0,,,,False,True,0,,,,False,True,0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SNOW,2026-07-31,True,ceiling_breakout,,ceiling,275.48,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,293.28,6.46,UNCONFIRMED,1.0212477207162862,0.0,2026-07-27,6.5,0,0,275.48,2025-10-27,-57.1,1,39,57.1,3.9429824561403506,18.0,0,,,,True,False,33.3333333333,304.17,-3.580234737153576,Technology Services,Packaged Software,SEC,resolved,,LOSS_NARROWING,backtest/ibd_skill_replay_pools/2026-07-31/breakout_follow_pool.csv,2474,VERIFIED,33.3333333333,2026-08-03,296.44000244140625,False,,,,False,5,11.486299930016708,11.793277279434733,-1.1773007035596805,False,False,10,10.956689623138182,15.352182360955279,-1.1773007035596805,False,False,15,12.258803143504071,15.352182360955279,-1.1773007035596805,False,True,19,,,,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
SNX,2026-07-31,True,pivot,False,pivot,255.43,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 255.43, ""resistance_date"": ""2026-07-27""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,255.7,0.11,UNCONFIRMED,1.0822791950554742,37.4,2026-03-30,56.8,1,0,163.03,2025-09-22,-13.4,3,27,13.4,2.2236842105263155,80.0,2,7.0,-19.6,-12.0,True,False,87.7828054299,295.89,-13.58275034641252,Distribution Services,Electronics Distributors,SEC,resolved,,GROWTH,backtest/ibd_skill_replay_pools/2026-07-31/breakout_follow_pool.csv,2536,VERIFIED,87.7828054299,2026-08-03,257.95001220703125,True,UNCONFIRMED_TO_ZONE,2026-08-04,263.7900085449219,False,5,-2.143831663650997,4.287651496491107,-2.252379353531364,False,False,10,0.30625237059873633,4.287651496491107,-2.868776431510367,False,False,15,-3.027723375765723,4.287651496491107,-3.70227480465557,False,True,19,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SYBT,2026-07-31,True,ceiling_breakout,,ceiling,82.05,ceiling_breakout,,1.0,2026-07-29,86.0,82.05,2.0765345570293907,0.0728823887873248,0.7566462167689166,1.2229038854805732,ceiling,,85.1,3.72,ACTIONABLE,1.6897592612122614,0.0,2026-07-27,3.7,0,0,82.05,2025-05-12,-25.4,6,63,25.4,2.995614035087719,49.0,0,,,,True,True,9.7345132743,89.22,-4.61779869984309,Finance,Regional Banks,SEC,resolved,,GROWTH,backtest/ibd_skill_replay_pools/2026-07-31/breakout_follow_pool.csv,2505,VERIFIED,9.7345132743,,,False,,,,True,0,,,,False,True,0,,,,False,True,0,,,,False,True,0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
THFF,2026-07-31,True,pivot,False,pivot,77.79,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 77.79, ""resistance_date"": ""2026-07-27""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,80.55,3.55,UNCONFIRMED,0.9942607764711552,17.3,2026-05-25,18.3,2,0,68.1,2026-02-02,-14.0,1,16,14.0,1.6403508771929824,105.0,2,5.0,-4.7,3.5,True,False,7.7419354839,82.03,-1.8042179690357265,Finance,Major Banks,SEC,resolved,,GROWTH,backtest/ibd_skill_replay_pools/2026-07-31/breakout_follow_pool.csv,2561,VERIFIED,7.7419354839,2026-08-03,81.83999633789062,True,UNCONFIRMED_TO_ZONE,2026-08-07,81.48999786376953,False,5,-0.42766188878609057,2.4315806234252335,-2.5904144819786312,False,False,10,0.268818707902696,2.4315806234252335,-2.5904144819786312,False,False,15,-3.409082857987722,2.8470209375802913,-4.802044051365295,False,True,19,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
THG,2026-07-31,True,pivot,False,pivot,221.7,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 221.7, ""resistance_date"": ""2026-07-27""}], ""selected_pivot"": {""box_type"": ""S_BOX"", ""price"": 221.7, ""resistance_date"": ""2026-07-27""}}",1.0,2026-07-29,226.51,221.7,1.5809925953124044,0.0479927830401443,0.767710049423394,0.8764415156507436,pivot,,232.63,4.93,ACTIONABLE,1.483305886207804,25.1,2026-04-27,26.3,3,0,184.2,2025-09-29,-10.8,3,30,10.8,1.8640350877192984,94.0,2,5.0,-8.3,4.9,True,True,25.1162790698,235.16,-1.0758632420479697,Finance,Property/Casualty Insurance,SEC,resolved,,GROWTH,backtest/ibd_skill_replay_pools/2026-07-31/breakout_follow_pool.csv,2550,VERIFIED,25.1162790698,2026-08-03,232.5800018310547,True,CURRENT_ACTIONABLE,2026-08-03,232.3300018310547,False,5,-1.5048585314494822,1.50056129748386,-2.442173828296834,False,False,10,-3.1344090151900983,1.50056129748386,-5.735659228165602,False,False,15,-4.050218460221688,1.50056129748386,-6.698771050131791,False,True,19,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TOWN,2026-07-31,True,10_wk_ema_touch_confirm,,ma10_touch_confirm,37.19,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-07-27"", ""ma10_prior_week"": 35.371, ""pending_high"": 37.19, ""touch_date"": ""2026-07-13""}",1.0,2026-07-27,37.19,37.19,1.5504495258930602,0.0158644796988438,0.904000000000002,0.4720000000000027,ma10_touch_confirm,,37.91,1.94,ACTIONABLE,1.2725524698899708,3.7,2026-07-13,3.9,1,0,36.47,2025-08-18,-16.2,4,47,16.2,1.6710526315789471,101.0,0,,,,True,False,8.8235294118,39.03,-2.8695874967973434,Finance,Regional Banks,YahooHistoricalEvent,resolved,,GROWTH,backtest/ibd_skill_replay_pools/2026-07-31/breakout_follow_pool.csv,2557,VERIFIED,8.8235294118,2026-08-03,38.11000061035156,True,CURRENT_ACTIONABLE,2026-08-03,38.13999938964844,False,5,-1.7055930607945191,1.9417419362846466,-1.9942328104398777,False,False,10,-0.7609575200284158,1.9417419362846466,-2.965103778582201,False,False,15,-0.9446355407661144,1.9417419362846466,-2.965103778582201,False,True,19,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAX,2026-07-31,True,10_wk_ema_touch_confirm,False,ma10_touch_confirm,38.49,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-07-27"", ""ma10_prior_week"": 22.841, ""pending_high"": 38.49, ""touch_date"": ""2026-07-06""}",1.0,2026-07-27,43.37,38.49,3.6926653863907046,0.0919719407638346,0.3547445255474451,0.516788321167883,ma10_touch_confirm,,44.04,14.42,EXTENDED,1.7020312222438667,21.5,2026-07-06,76.2,1,0,25.0,2026-04-06,-41.1,1,13,41.1,4.442982456140351,6.0,1,3.0,-12.5,11.0,True,True,,48.0,-8.250000000000002,Unknown,Unknown,,expected_unavailable,NO_VERIFIED_YAHOO_RELEASE_DATE,,backtest/ibd_skill_replay_pools/2026-07-31/breakout_follow_pool.csv,2462,UNKNOWN,,2026-08-03,43.4900016784668,False,,,,False,5,4.230857855999881,14.00321894124743,-3.311111487308216,False,False,10,1.264656739097969,14.762009476132176,-3.311111487308216,False,False,15,-0.8737665059769029,14.762009476132176,-6.369281101074742,False,True,19,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRMK,2026-07-31,True,pivot,False,pivot,46.76,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 46.76, ""resistance_date"": ""2026-07-27""}], ""selected_pivot"": {""box_type"": ""S_BOX"", ""price"": 46.76, ""resistance_date"": ""2026-07-27""}}",1.0,2026-07-29,46.77,46.76,2.2676024390569336,0.0036355859709154,0.3571428571428571,0.173469387755103,pivot,,47.45,1.48,ACTIONABLE,1.558990036679698,12.9,2026-01-26,17.3,4,2,40.46,2024-11-25,-28.6,4,61,28.6,3.0833333333333335,45.0,5,3.0,-5.5,-1.1,True,True,7.9545454545,48.0,-1.1458333333333235,Finance,Regional Banks,SEC,resolved,,GROWTH,backtest/ibd_skill_replay_pools/2026-07-31/breakout_follow_pool.csv,2501,VERIFIED,7.9545454545,2026-08-03,47.7400016784668,True,CURRENT_ACTIONABLE,2026-08-03,48.02000045776367,False,5,-0.6703047722468436,2.639292579039698,-0.7959804247066771,False,False,10,1.1520720941001317,2.639292579039698,-2.031841614158647,False,False,15,-2.5555114742557894,2.639292579039698,-3.4771675514223,False,True,19,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TXRH,2026-07-31,True,ceiling_breakout,,ceiling,200.5,ceiling_breakout,,0.0,,,,,,,,,daily_volume_not_confirmed,205.44,2.46,UNCONFIRMED,0.8781459989770641,0.0,2026-07-27,2.5,0,0,200.5,2024-11-25,-27.3,5,87,27.3,2.706140350877193,59.0,0,,,,True,False,10.0,210.24,-2.2831050228310557,Consumer Services,Restaurants,SEC,resolved,,GROWTH,backtest/ibd_skill_replay_pools/2026-07-31/breakout_follow_pool.csv,2515,VERIFIED,10.0,2026-08-03,209.24000549316406,True,UNCONFIRMED_TO_ZONE,2026-08-04,208.24000549316406,False,5,-0.5926235235185762,1.9212334678528897,-2.274904244246212,False,False,10,-1.0227486778183748,3.374114592452737,-2.274904244246212,False,False,15,-2.274904244246212,3.374114592452737,-4.430321176207286,False,True,19,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
USCB,2026-07-31,True,10_wk_ema_touch_confirm,,ma10_touch_confirm,21.83,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-07-27"", ""ma10_prior_week"": 19.794, ""pending_high"": 21.83, ""touch_date"": ""2026-07-20""}",1.0,2026-07-27,22.02,21.83,2.219437981027385,0.038479157123225,0.8247422680412388,0.8659793814433036,ma10_touch_confirm,,21.97,0.64,ACTIONABLE,1.7847857881886742,7.3,2026-07-13,8.4,1,0,20.26,2024-11-18,-26.3,6,86,26.3,3.0175438596491233,48.0,0,,,,False,False,34.2105263158,23.74,-7.45577085088458,Finance,Regional Banks,SEC,resolved,,GROWTH,backtest/ibd_skill_replay_pools/2026-07-31/breakout_follow_pool.csv,2504,VERIFIED,34.2105263158,2026-08-03,22.3799991607666,True,CURRENT_ACTIONABLE,2026-08-03,22.43000030517578,False,5,-0.1787265848018027,3.9320871363477394,-1.5415519494714536,False,False,10,0.40214546900281256,3.9320871363477394,-2.323496737777475,False,False,15,0.26810266104120295,3.9320871363477394,-2.323496737777475,False,True,19,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
UVE,2026-07-31,True,pivot,False,pivot,41.64,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 41.64, ""resistance_date"": ""2026-07-27""}], ""selected_pivot"": {""box_type"": ""M_BOX"", ""price"": 41.64, ""resistance_date"": ""2026-07-27""}}",1.0,2026-07-27,41.81,41.64,1.648676407891167,0.036983669548511,0.6304347826086952,0.5579710144927523,pivot,,43.71,4.97,ACTIONABLE,1.4253590163517886,23.8,2026-04-13,24.6,3,1,35.09,2025-11-10,-20.3,2,22,20.3,2.68640350877193,60.0,2,5.0,-16.8,-0.2,True,True,68.5950413223,44.99,-2.845076683707493,Finance,Property/Casualty Insurance,SEC,resolved,,GROWTH,backtest/ibd_skill_replay_pools/2026-07-31/breakout_follow_pool.csv,2516,VERIFIED,68.5950413223,2026-08-03,43.97999954223633,True,CURRENT_ACTIONABLE,,,False,5,0.3865438504139007,2.569352159792615,-1.2050904611490276,False,False,10,-1.7507968753483039,2.569352159792615,-4.77489426097959,False,False,15,-3.7744426209416426,2.569352159792615,-5.138695645876046,False,True,19,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
VSXY,2026-07-31,True,pivot,False,pivot,88.57,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 88.57, ""resistance_date"": ""2026-07-27""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,88.68,0.12,UNCONFIRMED,0.8566352114266427,18.9,2026-06-01,32.6,1,0,66.89,2026-01-05,-37.2,3,21,37.2,3.56140350877193,29.0,1,6.0,-15.8,0.1,True,False,2900.0,91.97,-3.5772534522126698,Retail Trade,Apparel/Footwear Retail,SEC,resolved,,TURNAROUND,backtest/ibd_skill_replay_pools/2026-07-31/breakout_follow_pool.csv,2485,VERIFIED,2900.0,2026-08-03,88.5,True,UNCONFIRMED_TO_ZONE,2026-08-03,89.11000061035156,False,5,11.344633802855753,12.237290204581575,-1.5141201558086181,False,False,10,0.5875668283236157,15.774010264940852,-1.5141201558086181,False,False,15,-3.514124983448097,15.774010264940852,-6.011299090196854,False,True,19,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
VTRS,2026-07-31,True,pivot,False,pivot,17.4,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 17.4, ""resistance_date"": ""2026-07-27""}], ""selected_pivot"": {""box_type"": ""M_BOX"", ""price"": 17.4, ""resistance_date"": ""2026-07-27""}}",1.0,2026-07-31,17.65,17.4,1.5958473152212138,0.0091954022988505,0.5806451612903174,0.5161290322580612,pivot,,17.56,0.92,ACTIONABLE,1.390954674809109,7.5,2026-06-22,11.0,2,0,15.82,2026-02-16,-19.2,2,18,19.2,2.0219298245614032,86.0,2,3.0,-5.1,-0.6,True,True,105.8823529412,18.07,-2.822357498616501,Health Technology,Pharmaceuticals: Major,SEC,resolved,,TURNAROUND,backtest/ibd_skill_replay_pools/2026-07-31/breakout_follow_pool.csv,2542,VERIFIED,105.8823529412,2026-08-03,17.739999771118164,True,CURRENT_ACTIONABLE,2026-08-03,17.6299991607666,False,5,-7.384439023923461,3.6640339735996674,-8.680941533527676,True,False,10,-8.51183905503884,3.6640339735996674,-10.484778357807212,True,False,15,-8.004510116205266,3.6640339735996674,-10.484778357807212,True,True,19,,,,False,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False
WCC,2026-07-31,True,pivot,False,pivot,336.62,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 336.62, ""resistance_date"": ""2026-07-27""}], ""selected_pivot"": {""box_type"": ""S_BOX"", ""price"": 336.62, ""resistance_date"": ""2026-07-27""}}",1.0,2026-07-27,336.62,336.62,1.6423887274707571,0.0044857703047946,0.9572413793103444,0.1041379310344821,pivot,,343.49,2.04,ACTIONABLE,1.7904867680304852,2.5,2026-07-06,8.1,0,0,317.67,2026-02-02,-23.3,2,22,23.3,2.679824561403509,62.0,1,4.0,-6.7,2.0,True,True,10.4438642298,377.35,-8.973101894792634,Distribution Services,Wholesale Distributors,SEC,resolved,,GROWTH,backtest/ibd_skill_replay_pools/2026-07-31/breakout_follow_pool.csv,2518,VERIFIED,10.4438642298,2026-08-03,341.0899963378906,True,CURRENT_ACTIONABLE,,,False,5,6.640474402552354,12.98191071409558,0.0,False,False,10,5.998414399351093,12.98191071409558,0.0,False,False,15,2.3600863106440606,12.98191071409558,-1.6154123031408618,False,True,19,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
WTBA,2026-07-31,True,pivot,False,pivot,27.62,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 27.62, ""resistance_date"": ""2026-07-27""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,28.05,1.56,UNCONFIRMED,0.9202033664789744,4.0,2026-06-22,8.4,1,0,25.87,2026-02-02,-14.6,2,20,14.6,1.125,111.0,1,4.0,-7.1,1.6,True,False,36.170212766,28.44,-1.371308016877637,Finance,Regional Banks,SEC,resolved,,GROWTH,backtest/ibd_skill_replay_pools/2026-07-31/breakout_follow_pool.csv,2567,VERIFIED,36.170212766,2026-08-03,28.5,True,UNCONFIRMED_TO_ZONE,2026-08-03,28.25,False,5,-0.24561296429550517,1.0526289019668233,-1.8947400544819026,False,False,10,4.666666398968622,6.421052363880886,-1.8947400544819026,False,False,15,0.14035408956962758,6.421052363880886,-3.3684178402549336,False,True,19,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ABNB,2026-08-07,True,ceiling_breakout,,ceiling,163.93,ceiling_breakout,,1.0,2026-08-07,164.05,163.93,4.151462187808282,0.0862563289208808,0.974666666666667,0.9426666666666658,ceiling,,178.07,8.63,EXTENDED,1.7174800182692922,0.0,2026-08-03,8.6,0,0,163.93,2025-02-10,-39.1,7,77,39.1,4.038922155688622,22.0,0,,,,True,True,33.0097087379,178.45,-0.2129448024656755,Consumer Services,Hotels/Resorts/Cruise lines,YahooHistoricalEvent,resolved,,GROWTH,backtest/ibd_skill_replay_pools/2026-08-07/breakout_follow_pool.csv,2592,VERIFIED,33.0097087379,2026-08-10,178.69000244140625,False,,,,False,5,3.0052017705626044,4.717663305503339,-0.7051372479767948,False,False,10,4.81840085775076,5.881691400324551,-0.7051372479767948,False,True,14,,,,False,True,14,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ACT,2026-08-07,True,three_weeks_tight_breakout,False,three_weeks_tight,48.79,three_weeks_tight_breakout,"{""breakout_price"": 48.96, ""close_pos_healthy"": true, ""hl_is_tight"": true, ""max_hl_pct"": 0.0814, ""mean_close_pos"": 0.64, ""mean_hl_pct"": 0.0549, ""min_close_pos"": 0.26, ""status"": ""breakout"", ""tight_weeks"": 3, ""twk_high"": 48.79}",0.0,,,,,,,,,daily_volume_not_confirmed,48.96,0.35,UNCONFIRMED,1.1332270394456017,24.4,2026-01-26,26.7,4,2,38.63,2025-09-22,-11.8,1,18,11.8,1.7634730538922154,141.0,4,3.0,-3.9,6.4,True,False,12.6126126126,49.18,-0.4473363155754306,Finance,Multi-Line Insurance,SEC,resolved,,GROWTH,backtest/ibd_skill_replay_pools/2026-08-07/breakout_follow_pool.csv,2711,VERIFIED,12.6126126126,2026-08-10,48.68000030517578,True,UNCONFIRMED_TO_ZONE,2026-08-11,49.119998931884766,False,5,2.588328499659509,3.245682018184848,-0.6820064304448592,False,False,10,1.0476547213147391,3.8619577985404163,-0.6820064304448592,False,True,14,,,,False,True,14,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ADPT,2026-08-07,True,pivot,False,pivot,23.15,pivot,"{""pivot_candidates"": [{""box_type"": ""S_BOX"", ""price"": 23.15, ""resistance_date"": ""2026-08-03""}]}",0.0,,,,,,,,,daily_volume_not_confirmed,24.93,7.69,UNCONFIRMED,0.8441073737675917,18.9,2026-06-22,20.1,0,0,20.76,2025-11-24,-42.2,2,30,42.2,3.77245508982036,32.0,2,4.0,-9.7,7.7,True,False,-47.0588235294,24.96,-0.1201923076923128,Health Technology,Biotechnology,SEC,resolved,,LOSS_WIDENING,backtest/ibd_skill_replay_pools/2026-08-07/breakout_follow_pool.csv,2602,VERIFIED,-47.0588235294,2026-08-10,24.899999618530273,False,,,,False,5,-0.6425696781659385,5.040165009405384,-3.614456354692086,False,False,10,4.377510720027189,5.060241960582834,-3.9357411937750553,False,True,14,,,,False,True,14,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
AIR,2026-08-07,True,10_wk_ema_touch_confirm,False,ma10_touch_confirm,142.92,10_wk_ema_touch_confirm,"{""confirm_date"": ""2026-08-03"", ""ma10_prior_week"": 131.651, ""pending_high"": 142.92, ""touch_date"": ""2026-07-20""}",0.0,,,,,,,,,daily_volume_not_confirmed,143.06,0.1,UNCONFIRMED,0.7432057647518651,10.9,2026-06-08,20.0,2,0,119.24,2026-02-23,-16.8,2,15,16.8,1.658682634730539,146.0,1,7.0,-13.7,-0.2,True,False,34.0206185567,154.0,-7.103896103896101,Electronic Technology,Aerospace & Defense,SEC,resolved,,GROWTH,backtest/ibd_skill_replay_pools/2026-08-07/breakout_follow_pool.csv,2716,VERIFIED,34.0206185567,2026-08-10,143.88999938964844,True,UNCONFIRMED_TO_ZONE,2026-08-11,145.4499969482422,False,5,0.9451668747796349,3.8988120329057185,-1.2301093056980572,False,False,10,-6.3034207407760885,6.887208078494367,-8.770585287871924,True,True,14,,,,False,True,14,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
