fold,evaluation_role,train_champion_rule,snapshot_date,code,variant,selection_source,ibd_entry_status,ibd_candidate_rule,current_vs_ibd_candidate_pct,review_reason
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,INTC,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,pivot,2.62,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,IRM,CORE_NEAR5_UB_E2_GA_NO_VOLUME,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,0.59,unconfirmed_near_buy_point|eps|rs_near_high|supply_contraction
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,ITT,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,2.14,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,KEYS,CORE_NEAR5_UB_E2_GA_NO_VOLUME,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,3.26,unconfirmed_near_buy_point|eps|rs_near_high
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,LION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,pivot,3.4,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,LOCO,CORE_NEAR5_UB_E2_GA_NO_VOLUME,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,1.01,unconfirmed_near_buy_point|eps|rs_near_high
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,LSCC,CORE_NEAR5_UB_E2_GA_NO_VOLUME,SUPPLEMENTAL,UNCONFIRMED,pivot,1.09,unconfirmed_near_buy_point|eps|rs_near_high
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,MCY,CORE_NEAR5_UB_E2_GA_NO_VOLUME,SUPPLEMENTAL,UNCONFIRMED,ceiling_pullback,0.46,unconfirmed_near_buy_point|eps|rs_near_high
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,MOV,CORE_NEAR5_UB_E2_GA_NO_VOLUME,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,0.29,unconfirmed_near_buy_point|eps|rs_near_high
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,MRX,CORE_NEAR5_UB_E2_GA_NO_VOLUME,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,1.79,unconfirmed_near_buy_point|eps|rs_near_high
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,MTSI,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,pivot,0.36,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,MYRG,CORE_NEAR5_UB_E2_GA_NO_VOLUME,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,0.9,unconfirmed_near_buy_point|eps|rs_near_high
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,NVT,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,pivot,1.44,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,NXPI,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ceiling_pullback,0.98,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,OPY,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ma10_touch_confirm,2.13,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,OSS,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ma10_touch_confirm,4.83,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,PTGX,CORE_NEAR5_UB_E2_GA_NO_VOLUME,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,0.97,unconfirmed_near_buy_point|eps|rs_near_high|supply_contraction
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,QCOM,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ma10_touch_confirm,1.88,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,ROIV,CORE_NEAR5_UB_E2_GA_NO_VOLUME,SUPPLEMENTAL,UNCONFIRMED,pivot,4.14,unconfirmed_near_buy_point|eps|rs_near_high
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,ROK,CORE_NEAR5_UB_E2_GA_NO_VOLUME,SUPPLEMENTAL,UNCONFIRMED,pivot,2.54,unconfirmed_near_buy_point|eps|rs_near_high|supply_contraction
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,RVMD,CORE_NEAR5_UB_E2_GA_NO_VOLUME,SUPPLEMENTAL,UNCONFIRMED,pivot,3.07,unconfirmed_near_buy_point|rs_near_high|supply_contraction
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,SEI,CORE_NEAR5_UB_E2_GA_NO_VOLUME,SUPPLEMENTAL,UNCONFIRMED,pivot,4.87,unconfirmed_near_buy_point|eps|rs_near_high|supply_contraction
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,SLAB,CORE_NEAR5_UB_E2_GA_NO_VOLUME,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,0.04,unconfirmed_near_buy_point|eps|rs_near_high|supply_contraction
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,SPHR,CORE_NEAR5_UB_E2_GA_NO_VOLUME,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,1.79,unconfirmed_near_buy_point|eps|rs_near_high|supply_contraction
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,SWBI,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,pivot,2.16,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,TER,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,pivot,3.78,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,TRS,CORE_NEAR5_UB_E2_GA_NO_VOLUME,SUPPLEMENTAL,UNCONFIRMED,ceiling,4.41,unconfirmed_near_buy_point|volume|eps|rs_near_high
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,TRV,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,0.13,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,TXN,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,pivot,2.31,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,VIK,CORE_NEAR5_UB_E2_GA_NO_VOLUME,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,2.29,unconfirmed_near_buy_point|eps|rs_near_high
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,VSXY,CORE_NEAR5_UB_E2_GA_NO_VOLUME,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,0.86,unconfirmed_near_buy_point|eps|rs_near_high
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-18,WAB,CORE_NEAR5_UB_E2_GA_NO_VOLUME,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,1.37,unconfirmed_near_buy_point|rs_near_high|supply_contraction
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,ABCB,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,pivot,3.42,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,ACA,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ma10_touch_confirm,4.89,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,ACU,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,1.35,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,ADPT,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,0.96,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,AEE,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ceiling_pullback,4.59,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,AFL,CORE_NEAR5_UB_E2_GA_NO_VOLUME,SUPPLEMENTAL,UNCONFIRMED,ceiling,1.75,unconfirmed_near_buy_point|eps|rs_near_high
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,AGX,CORE_NEAR5_UB_E2_GA_NO_VOLUME,SUPPLEMENTAL,UNCONFIRMED,pivot,2.27,unconfirmed_near_buy_point|eps|rs_near_high
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,AKTS,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,0.96,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,AMAL,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ma10_touch_confirm,3.8,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,AMN,CORE_NEAR5_UB_E2_GA_NO_VOLUME,SUPPLEMENTAL,UNCONFIRMED,pivot,2.82,unconfirmed_near_buy_point|eps|rs_near_high
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,AROW,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ma10_touch_confirm,2.88,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,ASND,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,pivot,4.89,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,ATLO,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,pivot,3.94,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,AUPH,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,4.17,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,BATRA,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,pivot,0.8,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,BCAL,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,3.43,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,BCML,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,2.03,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,BFST,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,2.7,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,BIOA,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,3.3,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,BNL,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ma10_touch_confirm,0.52,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,BRX,CORE_NEAR5_UB_E2_GA_NO_VOLUME,SUPPLEMENTAL,UNCONFIRMED,pivot,4.81,unconfirmed_near_buy_point|eps|rs_near_high
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,BSVN,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,1.64,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,BWB,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,2.66,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,CAC,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ceiling_pullback,2.72,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,CBFV,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,2.07,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,CBK,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ma10_touch_confirm,4.15,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,CBU,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,2.58,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,CCBG,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ceiling_pullback,3.07,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,CHCO,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,4.58,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,CHMG,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ma10_touch_confirm,4.03,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,CLBK,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ceiling_pullback,0.24,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,CNP,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,2.76,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,CPBI,CORE_NEAR5_UB_E2_GA_NO_VOLUME,SUPPLEMENTAL,UNCONFIRMED,pivot,1.28,unconfirmed_near_buy_point|rs_near_high|supply_contraction
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,CPF,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ma10_touch_confirm,2.27,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,CSX,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,pivot,4.08,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,CUBI,CORE_NEAR5_UB_E2_GA_NO_VOLUME,SUPPLEMENTAL,UNCONFIRMED,ceiling,1.38,unconfirmed_near_buy_point|eps|rs_near_high
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,CYTK,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,pivot,3.88,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,CZFS,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,4.78,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,DGII,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ma10_touch_confirm,0.48,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,DNTH,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,pivot,1.86,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,DOC,CORE_NEAR5_UB_E2_GA_NO_VOLUME,SUPPLEMENTAL,UNCONFIRMED,ceiling,4.92,unconfirmed_near_buy_point|eps|rs_near_high
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,EA,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,0.39,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,EBMT,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,1.88,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,EFSC,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ma10_touch_confirm,4.11,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,EG,CORE_NEAR5_UB_E2_GA_NO_VOLUME,SUPPLEMENTAL,UNCONFIRMED,ceiling,0.26,unconfirmed_near_buy_point|eps|rs_near_high
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,EGBN,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,0.73,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,EGP,CORE_NEAR5_UB_E2_GA_NO_VOLUME,SUPPLEMENTAL,UNCONFIRMED,pivot,0.25,unconfirmed_near_buy_point|eps|rs_near_high
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,ELMD,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,pivot,4.56,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,ELVN,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,pivot,3.19,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,EQBK,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,2.37,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,ETON,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,pivot,0.11,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,FBIZ,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ma10_touch_confirm,4.62,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,FBNC,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,2.11,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,FCBC,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,pivot,3.15,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,FCCO,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ma10_touch_confirm,0.3,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,FRAF,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ma10_touch_confirm,1.94,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,FRME,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,1.56,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,FTNT,CORE_NEAR5_UB_E2_GA_NO_VOLUME,SUPPLEMENTAL,UNCONFIRMED,three_weeks_tight,0.85,unconfirmed_near_buy_point|eps|rs_near_high
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,FULT,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ma10_touch_confirm,3.11,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,FXNC,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,pivot,2.93,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,HAFC,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ma10_touch_confirm,2.13,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,HBCP,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ma10_touch_confirm,1.03,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,HBNC,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ceiling_pullback,1.81,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,HFWA,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,2.75,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,HG,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,pivot,1.73,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,HGV,CORE_NEAR5_UB_E2_GA_NO_VOLUME,SUPPLEMENTAL,UNCONFIRMED,pivot,3.48,unconfirmed_near_buy_point|volume|eps|rs_near_high
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,HWBK,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ma10_touch_confirm,2.76,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,IBOC,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,4.2,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,IRM,CORE_NEAR5_UB_E2_GA_NO_VOLUME,SUPPLEMENTAL,UNCONFIRMED,pivot,2.99,unconfirmed_near_buy_point|volume|eps|rs_near_high|supply_contraction
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,JMSB,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,3.24,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,KNSA,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,pivot,0.59,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,KRT,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,4.45,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,KYMR,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,4.97,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,LAMR,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ma10_touch_confirm,1.34,weekend_actionable
4,TRAIN_CHAMPION,CORE_NEAR5_UB_E2_GA_NO_VOLUME,2026-06-26,LBRX,CORE_NEAR5_UB_E2_GA_NO_VOLUME,ACTIONABLE_BASELINE,ACTIONABLE,ma10_touch_confirm,1.37,weekend_actionable
