snapshot_date,code,ibd_entry_status,ibd_candidate_rule,ibd_candidate_price,current_vs_ibd_candidate_pct,review_opportunity_1w,opportunity_type_1w,opportunity_delay_sessions,opportunity_anchor_date,opportunity_anchor_price,forward_1w_return_pct,mfe_1w_pct,mae_1w_pct,big_winner_any_1w,big_loser_any_1w,opp_forward_1w_return_pct,opp_mfe_1w_pct,opp_mae_1w_pct,opp_big_winner_any_1w,opp_big_loser_any_1w,forward_2w_return_pct,mfe_2w_pct,mae_2w_pct,big_winner_any_2w,big_loser_any_2w,opp_forward_2w_return_pct,opp_mfe_2w_pct,opp_mae_2w_pct,opp_big_winner_any_2w,opp_big_loser_any_2w,forward_3w_return_pct,mfe_3w_pct,mae_3w_pct,big_winner_any_3w,big_loser_any_3w,opp_forward_3w_return_pct,opp_mfe_3w_pct,opp_mae_3w_pct,opp_big_winner_any_3w,opp_big_loser_any_3w,forward_4w_return_pct,mfe_4w_pct,mae_4w_pct,big_winner_any_4w,big_loser_any_4w,opp_forward_4w_return_pct,opp_mfe_4w_pct,opp_mae_4w_pct,opp_big_winner_any_4w,opp_big_loser_any_4w
2026-07-02,JAZZ,UNCONFIRMED,pivot,243.32,0.06,True,UNCONFIRMED_TO_ZONE,1,2026-07-06,244.1699981689453,-0.26587879626898125,2.4624715680457543,-2.4747425130071443,False,False,-2.9487639768340346,2.588363587505871,-3.3665074670703676,False,False,1.2516863186952998,2.4624715680457543,-4.503617806626636,False,False,-0.28668425830017386,2.588363587505871,-4.386284775112992,False,False,3.845050046855536,5.023110695782562,-4.503617806626636,False,False,4.611538924223169,5.2545365635696895,-4.386284775112992,False,False,3.4319136694706653,6.884274752824093,-4.503617806626636,False,False,3.0347723789481584,7.01559968566281,-4.386284775112992,False,False
2026-07-02,JMSB,UNCONFIRMED,pivot,22.0,0.77,True,UNCONFIRMED_TO_ZONE,1,2026-07-06,22.110000610351562,-4.126428910112723,0.0,-5.6189668483894835,False,False,-0.8141126196600235,1.4246884577719499,-4.96608525459955,False,False,-2.6338909718359615,2.1949077477118717,-7.76120062820258,False,False,-1.4473074897808913,5.291723401157067,-4.96608525459955,False,False,-1.931521162400851,2.669006950435149,-7.76120062820258,False,False,5.336952838541875,5.780189247626466,-4.96608525459955,False,False,1.843722842994322,4.433714655127008,-7.76120062820258,False,False,7.055628325998398,8.005420631179682,-4.96608525459955,False,False
2026-07-02,JNJ,UNCONFIRMED,ma10_touch_confirm,255.11,3.11,True,UNCONFIRMED_TO_ZONE,1,2026-07-06,259.3299865722656,-1.2488951553595973,3.5353269419553968,-1.8099398666645894,False,False,-0.601549238178456,3.8946541574362614,-1.469163805606799,False,False,-2.7629471608380585,3.5353269419553968,-5.449028680752466,False,False,-4.052743528414959,3.8946541574362614,-5.120882353806455,False,False,1.2181465535590297,3.5353269419553968,-5.664221984734297,False,False,2.5527420574330106,3.8946541574362614,-5.336822502493311,False,False,-1.4909905541280355,5.637314026369911,-5.664221984734297,False,False,-1.8971901302995753,6.003936347669514,-5.336822502493311,False,False
2026-07-02,KFRC,UNCONFIRMED,ceiling_pullback,50.46,0.93,True,UNCONFIRMED_TO_ZONE,1,2026-07-06,50.47999954223633,7.138653206174772,7.981956385271105,-1.7846633015436875,True,False,10.994451837141739,11.64817971758394,1.1885940852997434,True,False,14.846047157556864,19.04294717560917,-1.7846633015436875,True,False,14.679080654927912,20.24564444013537,1.1885940852997434,True,False,8.099621724786243,19.04294717560917,-1.7846633015436875,False,False,15.154519800417576,20.24564444013537,1.1885940852997434,True,False,11.335553224227057,20.964891694097343,-1.7846633015436875,True,False,14.164028507758886,22.18700646692455,1.1885940852997434,True,False
2026-07-02,KO,UNCONFIRMED,ma10_touch_confirm,82.81,1.61,True,UNCONFIRMED_TO_ZONE,1,2026-07-06,82.95999908447266,-0.7253277305816708,1.878718025828352,-2.8418542604181862,False,False,1.5549673695316901,3.2786900322088197,-1.5067502577081893,False,False,-3.020215174330765,1.878718025828352,-3.8882243785921533,False,False,-1.0125317588725036,3.2786900322088197,-2.567499128404205,False,False,-2.1997604134206594,1.878718025828352,-3.8882243785921533,False,False,1.337994964562772,3.2786900322088197,-2.567499128404205,False,False,4.149819176088876,8.109393363333828,-3.8882243785921533,False,False,4.701062643344289,9.594984537508866,-2.567499128404205,False,False
2026-07-02,KYIV,ACTIONABLE,ceiling,15.1,3.84,False,,,,,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False
2026-07-02,LAMR,UNCONFIRMED,pivot,157.05,0.32,True,UNCONFIRMED_TO_ZONE,1,2026-07-06,158.00999450683594,-1.523041710487183,3.4141419090605973,-2.0180276035151157,False,False,-0.49363888767373076,3.1327209538109857,-2.2846659931979096,False,False,3.00799938957097,4.315270321578146,-2.0180276035151157,False,False,1.993550575775238,4.031397125136271,-2.2846659931979096,False,False,1.1930478874013994,4.315270321578146,-2.0180276035151157,False,False,1.8859636035233107,4.031397125136271,-2.2846659931979096,False,False,1.5103470333527325,5.5527350541479725,-2.0180276035151157,False,False,-0.2531446809632465,5.265494344320598,-2.2846659931979096,False,False
2026-07-02,LGND,ACTIONABLE,ma10_touch_confirm,305.71,4.53,True,CURRENT_ACTIONABLE,0,2026-07-02,319.55,-1.1564706441198669,2.091017812826168,-2.89741480994381,False,False,-1.0358346942966667,2.215617237619294,-2.7789036370726494,False,False,-5.172841053534627,2.091017812826168,-9.295489781657285,False,True,-5.0571069790525724,2.215617237619294,-9.184787292432716,False,True,-6.0667636163015075,2.091017812826168,-9.295489781657285,False,True,-5.952120550994566,2.215617237619294,-9.184787292432716,False,True,-10.126896808540875,2.091017812826168,-10.539476452894824,False,True,-10.017209029910223,2.215617237619294,-10.43029221696038,False,True
2026-07-02,LIN,UNCONFIRMED,pivot,525.82,3.96,True,UNCONFIRMED_TO_ZONE,1,2026-07-06,540.52001953125,-2.5619792220924587,0.8239611832011162,-4.54461161423696,False,False,-3.0452196732566383,1.4208525860784027,-3.9795028839595847,False,False,-5.609505194476883,0.8239611832011162,-6.078488754542388,False,False,-5.267155833186543,1.4208525860784027,-5.5224607831181105,False,False,-5.7823775289314145,0.8239611832011162,-7.654669102145995,False,False,-6.197740935965712,1.4208525860784027,-7.10797233024838,False,False,-12.017209104130666,0.8239611832011162,-14.132268439753092,False,True,-11.111527030628244,1.4208525860784027,-13.62391992664761,False,True
2026-07-02,LLYVA,UNCONFIRMED,ceiling,99.63,4.5,True,UNCONFIRMED_TO_ZONE,1,2026-07-06,102.44999694824219,-3.711224434118221,1.7396302320745738,-4.1944562830610765,False,False,-1.3274774532581302,2.000979124278035,-3.5724706117501115,False,False,-4.5327171026145034,1.7396302320745738,-7.2581444357109,False,False,-4.734015245087142,2.000979124278035,-6.334795565731721,False,False,-7.557745822524964,1.7396302320745738,-9.287716726564332,False,True,-3.533426281131391,2.000979124278035,-8.384574518074706,False,True,-8.456557356499994,1.7396302320745738,-9.287716726564332,False,True,-3.2210790831262215,2.000979124278035,-8.487066816816924,False,True
2026-07-02,LYV,ACTIONABLE,ma10_touch_confirm,180.92,3.13,True,CURRENT_ACTIONABLE,0,2026-07-02,186.59,-3.3491080761417047,1.0643993560170983,-3.7630361462346773,False,False,-3.644357529271236,0.7556675062972307,-4.057021130574556,False,False,-3.117945876005157,1.0643993560170983,-4.875823629664067,False,False,-3.4139014841614634,0.7556675062972307,-5.166409267247873,False,False,-4.719921824341499,1.0643993560170983,-5.768202741578277,False,False,-5.01098371125781,0.7556675062972307,-6.056062336602819,False,False,-6.39178535456505,1.0643993560170983,-8.074402713409977,False,True,-6.677740027433144,0.7556675062972307,-8.355217321399866,False,True
2026-07-02,MANU,UNCONFIRMED,ma10_touch_confirm,22.92,0.83,False,,,,,-4.173909062924597,0.0,-7.434778628141981,False,False,,,,False,False,-3.3478280772333613,0.0,-7.434778628141981,False,False,,,,False,False,-1.4347822769828489,0.0,-7.434778628141981,False,False,,,,False,False,0.0434792560079833,3.695653832477075,-7.434778628141981,False,False,,,,False,False
2026-07-02,MATX,ACTIONABLE,pivot,203.08,0.22,True,CURRENT_ACTIONABLE,0,2026-07-02,203.53,0.2202412549487276,1.2725091775279918,-3.7441312064629417,False,False,0.609248893264347,1.6656012228886796,-3.3705113895026284,False,False,8.741182807037573,12.930695586272956,-3.7441312064629417,False,False,9.163264715659247,13.36903920462047,-3.3705113895026284,False,False,3.0589270634091115,12.930695586272956,-5.295618116854007,False,False,3.4589531392024586,13.36903920462047,-4.928020439247282,False,False,-0.8467163881718753,12.930695586272956,-5.295618116854007,False,False,-0.46185017545785634,13.36903920462047,-4.928020439247282,False,False
2026-07-02,MBWM,UNCONFIRMED,ma10_touch_confirm,57.41,0.7,True,UNCONFIRMED_TO_ZONE,1,2026-07-06,57.93000030517578,-1.0413024735220433,1.8396414316912635,-4.095801204615479,False,False,-0.8803765467698454,0.41428942258798784,-4.609014275119938,False,False,0.3123920661445512,4.043738067071279,-4.095801204615479,False,False,-0.46608053917022163,3.4869678010051697,-4.609014275119938,False,False,1.5272493655467123,4.824718232432645,-4.095801204615479,False,False,1.1910903212050128,4.263768699622195,-4.609014275119938,False,False,4.269356030495608,8.27837651195118,-4.095801204615479,False,False,4.816158986413943,7.698945384045119,-4.609014275119938,False,False
2026-07-02,MD,UNCONFIRMED,ceiling,24.99,7.08,False,,,,,-2.5954722781331596,3.5965934200925975,-3.6336654326537987,False,False,,,,False,False,-3.1145723914496215,3.5965934200925975,-11.494247508512522,False,True,,,,False,False,-2.6325513628066455,3.5965934200925975,-11.494247508512522,False,True,,,,False,False,-1.7055954623064529,3.5965934200925975,-11.494247508512522,False,True,,,,False,False
2026-07-02,MIRM,UNCONFIRMED,ma10_touch_confirm,124.44,0.92,False,,,,,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False
2026-07-02,MPB,ACTIONABLE,ceiling,34.99,0.54,True,CURRENT_ACTIONABLE,0,2026-07-02,35.18,-1.6472537104188612,0.9088318748788016,-3.947740487904239,False,False,-1.5633852526570902,0.9948799866312585,-3.8658337270488397,False,False,0.6532222329359794,5.595005032453648,-3.947740487904239,False,False,0.7390523783655123,5.685049190380287,-3.8658337270488397,False,False,5.566597942165252,6.589036509936519,-3.947740487904239,False,False,5.656617876478998,6.679928309542005,-3.8658337270488397,False,False,8.889523287421897,11.190010064907273,-3.947740487904239,False,False,8.982376783933743,11.284825258325482,-3.8658337270488397,False,False
2026-07-02,MPC,UNCONFIRMED,ma10_touch_confirm,256.71,3.76,True,UNCONFIRMED_TO_ZONE,1,2026-07-06,268.989990234375,6.4610543038180035,7.740509430140419,-1.8572647056499747,True,False,10.368421004862128,11.175136120270501,-2.7584606043113746,True,False,17.289516354992784,17.495875283268326,-1.8572647056499747,True,False,17.219974350666156,18.725602046864044,-2.7584606043113746,True,False,16.028816967462678,22.662474449886048,-1.8572647056499747,True,False,16.119564832639455,21.53612598851136,-2.7584606043113746,True,False,18.741563209530575,22.662474449886048,-1.8572647056499747,True,False,14.141793347691877,21.53612598851136,-2.7584606043113746,True,False
2026-07-02,MPLT,UNCONFIRMED,ma10_touch_confirm,34.37,7.91,False,,,,,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False
2026-07-02,MRCY,UNCONFIRMED,ceiling_pullback,121.37,3.99,False,,,,,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False
2026-07-02,MUSA,UNCONFIRMED,ceiling,552.38,1.52,False,,,,,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False
2026-07-02,MVBF,UNCONFIRMED,ceiling,29.22,0.65,False,,,,,-2.117489155374841,1.6734964468141156,-5.703552039381021,False,False,,,,False,False,0.10245484492272805,3.1933041120755012,-5.703552039381021,False,False,,,,False,False,-0.6147551262110418,3.1933041120755012,-5.703552039381021,False,False,,,,False,False,4.678957990973065,9.25546113702338,-5.703552039381021,False,False,,,,False,False
2026-07-02,NBIX,UNCONFIRMED,pivot,169.57,2.77,False,,,,,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False
2026-07-02,NBTB,UNCONFIRMED,ceiling,49.63,0.91,True,UNCONFIRMED_TO_ZONE,1,2026-07-06,50.15999984741211,0.58011020422708,1.440282820226435,-2.6805363224564505,False,False,0.8971307103436299,1.3955358155280484,-3.010363489088219,False,False,4.920982200191237,6.681336348157396,-2.6805363224564505,False,False,4.3261602676311295,6.319780688368826,-3.010363489088219,False,False,4.780954809765348,6.681336348157396,-2.6805363224564505,False,False,4.704945409750283,6.319780688368826,-3.010363489088219,False,False,5.32106372894543,9.021800700350614,-2.6805363224564505,False,False,5.482456157028648,8.652312930203898,-3.010363489088219,False,False
2026-07-02,NIC,UNCONFIRMED,ma10_touch_confirm,163.72,1.83,True,UNCONFIRMED_TO_ZONE,1,2026-07-06,166.1199951171875,-1.6247925919806616,1.4149533577250795,-3.861135225042678,False,False,-0.9270366791465645,0.2769123088058656,-3.473386216753438,False,False,1.7866845172274992,4.011033461659408,-3.861135225042678,False,False,0.541782555819692,4.430532643080998,-3.473386216753438,False,False,1.7087392638875931,4.011033461659408,-3.861135225042678,False,False,1.2280331115364973,4.430532643080998,-3.473386216753438,False,False,2.47617066314485,4.3228053265151445,-3.861135225042678,False,False,4.448591143068148,5.189026384148199,-3.473386216753438,False,False
2026-07-02,NREF,ACTIONABLE,pivot,15.53,1.29,True,CURRENT_ACTIONABLE,0,2026-07-02,15.73,2.4035427220445937,2.7197934224462816,-1.2017743770700307,False,False,2.9243517740471514,3.242210878055718,-0.699301426833554,False,False,6.957617954459727,8.91839883817016,-1.2017743770700307,False,False,7.5015883497273395,9.47234147078506,-0.699301426833554,False,False,6.198611447819324,8.91839883817016,-1.2017743770700307,False,False,6.738721649887758,9.47234147078506,-0.699301426833554,False,False,7.273868654861415,10.309930873995743,-1.2017743770700307,False,False,7.819447453735884,10.870950629736909,-0.699301426833554,False,False
2026-07-02,NTRA,UNCONFIRMED,ma10_touch_confirm,271.47,2.89,True,UNCONFIRMED_TO_ZONE,1,2026-07-06,283.79998779296875,-2.7207163217905395,3.79820127744932,-3.073873433980856,False,False,-3.844247221212016,1.3513115354514715,-7.8118336376847175,False,False,-2.2017965230855863,3.79820127744932,-5.718917159346848,False,False,-7.459472805051592,1.3513115354514715,-7.8118336376847175,False,False,-5.589192708333335,3.79820127744932,-7.872072511965089,False,False,-9.080334785803801,1.3513115354514715,-9.917191763307464,False,True,-3.5099063907657713,3.79820127744932,-10.620540584529847,False,True,-4.735730450845088,1.3513115354514715,-12.604647446685103,False,True
2026-07-02,NTRS,UNCONFIRMED,pivot,175.11,0.79,True,UNCONFIRMED_TO_ZONE,1,2026-07-06,181.13999938964844,3.8766305726208206,5.019813542257556,0.0,False,False,1.6396164462352703,2.4456265592896376,-2.3848912884983475,False,False,4.516126692337474,8.432376577594303,0.0,False,False,0.9053767225209342,5.774542756493428,-2.3848912884983475,False,False,2.1618604358763394,8.432376577594303,-0.9168054019050298,False,False,0.7618443675954767,5.774542756493428,-3.345477298781563,False,False,3.106964113175481,8.432376577594303,-0.9168054019050298,False,False,0.5851813857598698,5.774542756493428,-3.345477298781563,False,False
2026-07-02,NTST,ACTIONABLE,ma10_touch_confirm,21.28,1.79,True,CURRENT_ACTIONABLE,0,2026-07-02,21.66,-0.13934363998472366,2.4152277465443017,-1.114722542795965,False,False,-0.7386888273314907,1.800550494277675,-1.70821368639269,False,False,3.3906155083827993,4.365994411194052,-1.7649840036974007,False,False,2.770084159195907,3.7396090182571173,-2.354572398290522,False,False,3.1119370874406416,4.365994411194052,-1.7649840036974007,False,False,2.493078314586583,3.7396090182571173,-2.354572398290522,False,False,-0.37157418093198835,4.365994411194052,-1.7649840036974007,False,False,-0.9695255635297606,3.7396090182571173,-2.354572398290522,False,False
2026-07-02,NUTX,ACTIONABLE,ceiling,192.0,2.36,False,,,,,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False
2026-07-02,NUVL,UNCONFIRMED,ma10_touch_confirm,123.62,0.09,False,,,,,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False
2026-07-02,NVRI,UNCONFIRMED,ma10_touch_confirm,22.26,1.48,True,UNCONFIRMED_TO_ZONE,1,2026-07-06,23.100000381469727,4.067947310114151,5.051404194785558,-1.3857906198524672,False,False,-0.7792220874601075,1.731600051622273,-4.502168391138239,False,False,2.413942726509144,5.274914410184639,-1.3857906198524672,False,False,-4.415586324327048,1.9913379951355115,-4.502168391138239,False,False,-1.2963831231455725,5.3196181585380975,-3.7997333463616223,False,False,-4.4588773577326375,1.9913379951355115,-6.839826396598214,False,False,-0.8493541659792325,5.3196181585380975,-3.889140843068528,False,False,0.21644691010764827,1.9913379951355115,-6.926408463409417,False,False
2026-07-02,NYAX,UNCONFIRMED,ceiling_pullback,70.07,0.21,False,,,,,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False
2026-07-02,OFG,UNCONFIRMED,ma10_touch_confirm,49.34,0.28,True,UNCONFIRMED_TO_ZONE,1,2026-07-06,49.689998626708984,-1.0030090577827555,1.0230735242554356,-2.3671019885554534,False,False,0.5634988966243037,1.6502308663447263,-2.0527278847929153,False,False,0.4413264341770029,3.1494478292497075,-2.3671019885554534,False,False,0.6238707624443007,3.48158500714153,-2.0527278847929153,False,False,5.115352316573518,6.7201652785555455,-2.3671019885554534,False,False,5.413569160294451,7.063800026639155,-2.0527278847929153,False,False,6.038118813169202,6.920764029171367,-2.3671019885554534,False,False,6.822304886367081,7.707792185359441,-2.0527278847929153,False,False
2026-07-02,OOMA,UNCONFIRMED,pivot,19.31,0.93,True,UNCONFIRMED_TO_ZONE,1,2026-07-06,19.799999237060547,1.9191973876643953,2.979798865262384,-3.1818140658682603,False,False,3.080811282102469,5.959597730524768,-3.1818140658682603,False,False,4.393943801800648,6.969702632777008,-3.1818140658682603,False,False,5.909091522104726,6.969702632777008,-3.1818140658682603,False,False,1.111117319092303,6.969702632777008,-3.1818140658682603,False,False,4.9495024613468,6.969702632777008,-3.1818140658682603,False,False,9.848489081199308,12.121220294729685,-3.1818140658682603,False,False,8.484850353081065,14.747475701051794,-3.1818140658682603,False,False
2026-07-02,OUST,EXTENDED,pivot,47.32,5.33,False,,,,,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False,,,,False,False
2026-07-02,PACS,ACTIONABLE,ceiling,42.62,4.36,True,CURRENT_ACTIONABLE,0,2026-07-02,44.48,-2.525933531868507,3.4957131973985422,-5.164638943722888,False,False,-2.83273106856311,3.1699626565837136,-5.463131211644445,False,False,4.0369889701564965,6.393773285332727,-5.164638943722888,False,False,3.7095347754389385,6.058901162456265,-5.463131211644445,False,False,5.6607990818572596,7.397381073543907,-5.164638943722888,False,False,5.328233979588792,7.059350116647423,-5.463131211644445,False,False,3.7663467821342334,8.254397462374596,-5.164638943722888,False,False,3.4397444279073985,7.913669064748219,-5.463131211644445,False,False
2026-07-02,PKE,ACTIONABLE,pivot,36.55,3.5,True,CURRENT_ACTIONABLE,0,2026-07-02,37.83,-11.447364405581828,2.1842153448807577,-12.842108073987458,False,True,-11.049427634472886,2.6434095454789475,-12.4504389852372,False,True,-14.631582561292145,2.1842153448807577,-17.552631779720905,False,True,-14.247954991517354,2.6434095454789475,-17.18213078586821,False,True,-9.894732425087371,4.447364807128906,-17.552631779720905,False,True,-9.489818455017717,4.916729121620378,-17.18213078586821,False,True,-10.789469668739715,4.447364807128906,-17.552631779720905,False,True,-10.388576458157795,4.916729121620378,-17.18213078586821,False,True
2026-07-02,PNTG,EXTENDED,ceiling,36.33,6.03,False,,,,,4.840794408955484,7.701264281291009,-1.3461052119744132,False,False,,,,False,False,8.594355689947175,9.9404609019216,-1.3461052119744132,False,False,,,,False,False,6.549310663584484,10.147548694169807,-1.3461052119744132,False,False,,,,False,False,4.374834532696625,10.509959736824403,-1.3461052119744132,False,False,,,,False,False
2026-07-02,PRI,UNCONFIRMED,three_weeks_tight,287.69,3.26,True,UNCONFIRMED_TO_ZONE,1,2026-07-06,299.17999267578125,2.2081973050761095,3.547210019777336,-0.5940061299384292,False,False,3.6900891821619375,3.783677920096129,-0.12701547299799332,False,False,4.2150470150731145,6.614534776959413,-0.5940061299384292,False,False,3.419349968837748,6.1869143053573605,-0.12701547299799332,False,False,5.574194489282225,6.614534776959413,-0.5940061299384292,False,False,5.190854722737637,6.2704760428131445,-0.12701547299799332,False,False,7.376327155635454,9.665073740228225,-0.5940061299384292,False,False,6.039844831402563,9.22521785520114,-0.12701547299799332,False,False
2026-07-02,SBFG,ACTIONABLE,ma10_touch_confirm,25.05,0.12,True,CURRENT_ACTIONABLE,0,2026-07-02,25.08,4.744818730772038,6.858051509516638,-0.6778312472531467,False,False,4.744818412135854,6.858051184451952,-0.6778315493934928,False,False,7.97448168295074,10.406701029869403,-0.6778312472531467,False,False,7.97448135448986,10.40670069400964,-0.6778315493934928,False,False,2.153113704824716,10.406701029869403,-2.2328527418098654,False,False,2.153113394072559,10.40670069400964,-2.2328530392198065,False,False,4.784692051793793,10.406701029869403,-2.2328527418098654,False,False,4.784691733036328,10.40670069400964,-2.2328530392198065,False,False
2026-07-02,SENEA,UNCONFIRMED,pivot,176.09,4.48,True,UNCONFIRMED_TO_ZONE,1,2026-07-06,181.36000061035156,-4.538329495209337,1.3615021461562682,-8.07175035766523,False,True,-2.7293763407495564,2.0125683084476265,-6.181079993461003,False,False,-8.104165701433574,1.3615021461562682,-10.254468692565199,False,True,-10.96162594613368,2.0125683084476265,-10.972647678381476,False,True,-10.195037814328668,1.3615021461562682,-14.382190093402691,False,True,-8.320465531046828,2.0125683084476265,-12.621305311322285,False,True,-10.58943823681634,1.3615021461562682,-14.382190093402691,False,True,-6.181079993461003,2.0125683084476265,-12.621305311322285,False,True
2026-07-02,SIF,EXTENDED,ma10_touch_confirm,23.0,7.17,False,,,,,-10.159117698350828,11.13830892183909,-17.584656979576895,True,True,,,,False,False,-8.200735251374303,11.13830892183909,-17.584656979576895,False,True,,,,False,False,6.038349769137663,11.13830892183909,-17.584656979576895,False,True,,,,False,False,5.181560366805482,13.504689657415758,-17.584656979576895,False,True,,,,False,False
2026-07-02,SIRI,UNCONFIRMED,pivot,30.11,1.33,True,UNCONFIRMED_TO_ZONE,1,2026-07-06,30.75,0.0,3.2873109713740245,-1.7094032099260414,False,False,-0.260162353515625,2.1788620367282796,-2.764228882828379,False,False,0.5588431159355034,3.2873109713740245,-1.7094032099260414,False,False,-0.48780363749681976,2.1788620367282796,-2.764228882828379,False,False,-2.0381355610730623,3.2873109713740245,-4.076264852098033,False,False,1.5284530515593309,2.4065033207094855,-5.1056900644690035,False,False,-2.629846269079994,7.363575823472068,-4.076264852098033,False,False,-1.2357696285092756,6.211381617600353,-5.1056900644690035,False,False
2026-07-02,SLDE,EXTENDED,ceiling,19.81,7.27,True,EXTENDED_RETEST_TO_ZONE,2,2026-07-07,20.780000686645508,1.9683142050591185,2.6884275947839154,-3.888619629904777,False,False,0.481224594883467,3.9461004221775564,-2.5024082799855574,False,False,-1.5842531200899845,3.6965936657894716,-6.625056004902152,False,False,-1.0587161377935472,3.9461004221775564,-6.400384406920612,False,False,-2.7364363749973752,3.6965936657894716,-7.777248416548099,False,False,2.9836328748690244,3.9461004221775564,-7.5553491351991635,False,False,-4.1286635309720765,10.417667231118543,-7.777248416548099,False,False,-0.6256066593817833,10.683345717024917,-7.5553491351991635,False,False
2026-07-02,SNDA,UNCONFIRMED,ceiling_pullback,40.22,4.95,True,UNCONFIRMED_TO_ZONE,1,2026-07-06,41.18000030517578,-3.7803140767312837,1.7356146419431395,-8.083693330637832,False,True,-2.2340990209437805,1.796983628668225,-6.1194765397972635,False,False,-2.900620972109269,1.7356146419431395,-8.083693330637832,False,True,-1.5298714508169886,1.796983628668225,-6.1194765397972635,False,False,-0.8797021742776079,1.7356146419431395,-8.083693330637832,False,True,3.9825142726924945,7.795043857902062,-6.1194765397972635,False,False,-4.041846665318916,5.539700285975302,-8.083693330637832,False,True,-2.33122651131209,7.795043857902062,-6.1194765397972635,False,False
2026-07-02,SPNT,UNCONFIRMED,pivot,23.85,3.27,True,UNCONFIRMED_TO_ZONE,1,2026-07-06,24.549999237060547,0.203248927988664,1.6260146842582035,-3.089431776815399,False,False,2.566195876552979,2.8105928940967084,-2.8920533871171994,False,False,1.2195090748312598,3.252029368516429,-3.089431776815399,False,False,0.44806767319776064,3.462323453707361,-2.8920533871171994,False,False,3.048780440527743,3.333332041091741,-3.089431776815399,False,False,4.439919293123373,5.213852246126449,-2.8920533871171994,False,False,-3.8617916593816526,7.6422728927384,-5.691055271628542,False,False,-3.7067204712510904,7.861508615699919,-5.498975625559865,False,False
2026-07-02,SRBK,UNCONFIRMED,pivot,19.55,0.41,False,,,,,-3.565964775942887,0.6113135219752763,-4.100858034859489,False,False,,,,False,False,0.10188720641235438,2.9037270837590334,-4.100858034859489,False,False,,,,False,False,-2.7508865576417185,2.9037270837590334,-5.033107512184731,False,False,,,,False,False,-0.40753910915057867,2.9037270837590334,-5.033107512184731,False,False,,,,False,False
2026-07-02,SUN,UNCONFIRMED,pivot,67.84,0.65,True,UNCONFIRMED_TO_ZONE,2,2026-07-07,68.81999969482422,0.0,1.6739469824799347,-1.892278719230056,False,False,5.100264678574895,5.260102822776225,-0.9154275736873441,False,False,7.714706386014503,8.136832919361847,-1.892278719230056,False,False,8.96541440904619,9.89537574657373,-0.9154275736873441,False,False,9.475986063194487,12.125185154419182,-1.892278719230056,False,False,11.159547136344106,11.929670329670339,-0.9154275736873441,True,False,11.630285077281211,13.697240291289624,-1.892278719230056,False,False,8.006396629851853,13.498984244003154,-0.9154275736873441,False,False
2026-07-02,SUNC,UNCONFIRMED,pivot,68.32,0.34,True,UNCONFIRMED_TO_ZONE,2,2026-07-07,69.88999938964844,2.011751508485937,3.6710720352659543,-1.1013216105797863,False,False,5.279728821907503,5.379885776315185,-1.7169794802143312,False,False,9.324520728930974,9.486048794740487,-1.1013216105797863,False,False,6.524535124361641,8.026900356766165,-1.7169794802143312,False,False,12.026435572562555,13.876659015238957,-1.1013216105797863,True,False,8.713698698625482,10.960085461445734,-1.7169794802143312,True,False,12.246702135323062,13.90602266210308,-1.1013216105797863,False,False,5.708968233816436,10.98869705572394,-1.7169794802143312,False,False
2026-07-02,TCBK,ACTIONABLE,ma10_touch_confirm,54.17,0.68,True,CURRENT_ACTIONABLE,0,2026-07-02,54.54,-1.233662247653844,0.9206407426936458,-4.013994200058846,False,False,-1.6501661355914243,0.49505202290249795,-4.418773252447316,False,False,11.434356338511641,13.625478777507215,-4.013994200058846,False,False,10.964430615628306,13.146312952828488,-4.418773252447316,True,False,7.015277964009514,13.625478777507215,-4.013994200058846,False,False,6.56398777389946,13.146312952828488,-4.418773252447316,False,False,5.947338354929221,13.625478777507215,-4.013994200058846,False,False,5.500551733640169,13.146312952828488,-4.418773252447316,False,False
