quarter,feature,path_class,class_n,known_n,missing_fraction,mean,q10,q25,q50,q75,q90,panel
2024Q2,pullback_duration_weeks,stop_first_3w,90,44,0.5111111111111111,5.545454545454546,3.0,4.0,6.0,6.25,8.0,nonoverlap_w3
2024Q2,pullback_duration_weeks,fast_winner_3w,23,13,0.4347826086956522,6.846153846153846,4.0,4.0,8.0,8.0,10.0,nonoverlap_w3
2024Q2,pullback_duration_weeks,unresolved_3w,309,155,0.4983818770226537,5.580645161290323,3.0,4.0,5.0,7.0,9.0,nonoverlap_w3
2024Q2,pullback_pct,ambiguous_3w,1,0,1.0,,,,,,,nonoverlap_w3
2024Q2,pullback_pct,stop_first_3w,90,44,0.5111111111111111,-13.197727272727274,-22.58,-17.525,-12.85,-8.075,-5.209999999999998,nonoverlap_w3
2024Q2,pullback_pct,fast_winner_3w,23,13,0.4347826086956522,-24.823076923076922,-35.68,-26.6,-19.5,-16.8,-14.579999999999998,nonoverlap_w3
2024Q2,pullback_pct,unresolved_3w,309,155,0.4983818770226537,-9.065806451612904,-15.76,-11.4,-8.1,-5.75,-4.060000000000002,nonoverlap_w3
2024Q2,pullback_pct_off_peak,ambiguous_3w,1,0,1.0,,,,,,,nonoverlap_w3
2024Q2,pullback_pct_off_peak,stop_first_3w,90,44,0.5111111111111111,-0.9659090909090909,-6.550000000000001,-2.7,0.25,1.325,3.5400000000000005,nonoverlap_w3
2024Q2,pullback_pct_off_peak,fast_winner_3w,23,13,0.4347826086956522,-8.153846153846153,-14.88,-11.1,-6.8,-3.2,4.100000000000002,nonoverlap_w3
2024Q2,pullback_pct_off_peak,unresolved_3w,309,155,0.4983818770226537,0.6070967741935483,-3.76,-1.7,0.5,2.4,5.219999999999999,nonoverlap_w3
2024Q2,eps_yoy_growth,ambiguous_3w,1,1,0.0,125.0,125.0,125.0,125.0,125.0,125.0,nonoverlap_w3
2024Q2,eps_yoy_growth,stop_first_3w,90,74,0.1777777777777778,91.59606745734594,-49.28293316028999,2.9915551306749997,32.2870247913,119.310344827575,308.48484848484003,nonoverlap_w3
2024Q2,eps_yoy_growth,fast_winner_3w,23,18,0.21739130434782605,188.08115096494444,-15.208333333309996,21.1475409836,73.95833333335,137.8947368421,304.58230958234003,nonoverlap_w3
2024Q2,eps_yoy_growth,unresolved_3w,309,251,0.18770226537216828,181.28237932964063,-44.4444444444,-12.33125591025,22.3214285714,67.5257731959,200.0,nonoverlap_w3
2024Q2,dist_to_52w_high_pct,ambiguous_3w,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nonoverlap_w3
2024Q2,dist_to_52w_high_pct,stop_first_3w,90,90,0.0,-5.7932399443418845,-16.207800893683604,-7.6327743148918845,-2.5368459847714577,-1.4657186916827851,-0.30664572040940746,nonoverlap_w3
2024Q2,dist_to_52w_high_pct,fast_winner_3w,23,23,0.0,-9.352539883866372,-18.204362001555467,-10.73495605265502,-6.414362276549557,-3.7863241395332983,-1.3837652185836629,nonoverlap_w3
2024Q2,dist_to_52w_high_pct,unresolved_3w,309,309,0.0,-2.9254911261262726,-6.1769292543229,-3.6633772820106048,-1.862243189092461,-0.84418429923524,-0.307603437144306,nonoverlap_w3
2024Q3,pullback_v_is_dry,ambiguous_3w,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,nonoverlap_w3
2024Q3,pullback_v_is_dry,stop_first_3w,230,94,0.5913043478260869,0.35106382978723405,0.0,0.0,0.0,1.0,1.0,nonoverlap_w3
2024Q3,pullback_v_is_dry,fast_winner_3w,24,9,0.625,0.5555555555555556,0.0,0.0,1.0,1.0,1.0,nonoverlap_w3
2024Q3,pullback_v_is_dry,unresolved_3w,477,230,0.5178197064989518,0.3130434782608696,0.0,0.0,0.0,1.0,1.0,nonoverlap_w3
2024Q3,ibd_entry_volume_ratio,ambiguous_3w,1,0,1.0,,,,,,,nonoverlap_w3
2024Q3,ibd_entry_volume_ratio,stop_first_3w,230,99,0.5695652173913044,2.534592543815124,1.5974181315127114,1.709457635920278,1.975415308486824,2.695102291856018,3.940118047047962,nonoverlap_w3
2024Q3,ibd_entry_volume_ratio,fast_winner_3w,24,12,0.5,2.0454785285167185,1.5958829188655577,1.7049223619327414,1.7881970072258548,2.3584106234671296,2.553236953323837,nonoverlap_w3
2024Q3,ibd_entry_volume_ratio,unresolved_3w,477,179,0.6247379454926625,2.7441647202463084,1.5474698177591262,1.672503188680931,2.128347432512528,2.9204491171960614,4.340136071695665,nonoverlap_w3
2024Q3,ibd_entry_close_vs_trigger_pct,ambiguous_3w,1,0,1.0,,,,,,,nonoverlap_w3
2024Q3,ibd_entry_close_vs_trigger_pct,stop_first_3w,230,99,0.5695652173913044,0.03031735223138609,0.005276218114820721,0.013437390135796999,0.0230711236242928,0.04173416286578775,0.057991579902995444,nonoverlap_w3
2024Q3,ibd_entry_close_vs_trigger_pct,fast_winner_3w,24,12,0.5,0.014297149199317927,0.00135763272752274,0.00268368015137505,0.00884000240005085,0.022009747990832527,0.03665335708320401,nonoverlap_w3
2024Q3,ibd_entry_close_vs_trigger_pct,unresolved_3w,477,179,0.6247379454926625,0.022746910009577383,0.00418033771107626,0.00783084780141895,0.0168146051617585,0.03373846075393535,0.04920097701735711,nonoverlap_w3
2024Q3,ibd_entry_close_position,ambiguous_3w,1,0,1.0,,,,,,,nonoverlap_w3
2024Q3,ibd_entry_close_position,stop_first_3w,230,98,0.5739130434782609,0.6951317069465217,0.2133254371687518,0.5704113666438928,0.7831709414541556,0.9374914653764195,0.983481712450706,nonoverlap_w3
2024Q3,ibd_entry_close_position,fast_winner_3w,24,12,0.5,0.7495976743825447,0.4814030217427026,0.6620740090096504,0.8394277318376594,0.9759604973992009,0.9805644183157397,nonoverlap_w3
2024Q3,ibd_entry_close_position,unresolved_3w,477,179,0.6247379454926625,0.6242732551822243,0.17812142419856672,0.43913781577913996,0.6596634345371969,0.866847999181264,0.9697846842323044,nonoverlap_w3
2024Q3,ibd_entry_breakout_range_ratio,ambiguous_3w,1,0,1.0,,,,,,,nonoverlap_w3
2024Q3,ibd_entry_breakout_range_ratio,stop_first_3w,230,98,0.5739130434782609,0.5405864291889274,0.15021806403518437,0.22676618119216135,0.43325589384103047,0.7126462503915766,1.0113196828664797,nonoverlap_w3
2024Q3,ibd_entry_breakout_range_ratio,fast_winner_3w,24,12,0.5,0.21726776708165116,0.04215003634784506,0.0625414231869013,0.15673754098049392,0.2662109158529825,0.30877212968784506,nonoverlap_w3
2024Q3,ibd_entry_breakout_range_ratio,unresolved_3w,477,179,0.6247379454926625,0.7659531204111983,0.12507769729985022,0.3103615716836847,0.545455336481775,1.031348468749274,1.6672262457160234,nonoverlap_w3
2024Q3,current_vs_ibd_candidate_pct,ambiguous_3w,1,1,0.0,12.17,12.17,12.17,12.17,12.17,12.17,nonoverlap_w3
2024Q3,current_vs_ibd_candidate_pct,stop_first_3w,230,230,0.0,2.508521739130435,0.39,1.0,1.9849999999999999,3.645,4.851,nonoverlap_w3
2024Q3,current_vs_ibd_candidate_pct,fast_winner_3w,24,24,0.0,2.4116666666666666,0.139,0.5625,2.2199999999999998,3.3649999999999998,4.89,nonoverlap_w3
2024Q3,current_vs_ibd_candidate_pct,unresolved_3w,477,477,0.0,2.0866247379454927,0.276,0.73,1.61,2.98,4.386000000000002,nonoverlap_w3
2024Q3,volume_ratio,ambiguous_3w,1,1,0.0,0.7011515446118775,0.7011515446118775,0.7011515446118775,0.7011515446118775,0.7011515446118775,0.7011515446118775,nonoverlap_w3
2024Q3,volume_ratio,stop_first_3w,230,230,0.0,1.1027838431717125,0.5813066736032995,0.7579757339421158,1.001989355371215,1.3647278838146757,1.774201891389492,nonoverlap_w3
2024Q3,volume_ratio,fast_winner_3w,24,24,0.0,1.177945845691085,0.7705308162145772,0.8935268796365498,1.1276152713915448,1.417057380427465,1.5931704042355828,nonoverlap_w3
2024Q3,volume_ratio,unresolved_3w,477,477,0.0,1.074945553504948,0.6388200031721689,0.7825972487329691,0.9800681704449964,1.2401867998882925,1.6441697316236799,nonoverlap_w3
2024Q3,pct_above_ceiling,ambiguous_3w,1,1,0.0,57.7,57.7,57.7,57.7,57.7,57.7,nonoverlap_w3
2024Q3,pct_above_ceiling,stop_first_3w,230,230,0.0,19.13304347826087,0.9,2.0,5.5,19.275,45.069999999999986,nonoverlap_w3
2024Q3,pct_above_ceiling,fast_winner_3w,24,24,0.0,20.495833333333334,0.3700000000000002,2.075,3.45,22.825,68.55999999999999,nonoverlap_w3
2024Q3,pct_above_ceiling,unresolved_3w,477,477,0.0,13.659748427672955,0.7,1.9,6.7,16.2,33.72000000000005,nonoverlap_w3
2024Q3,touched_ema10_count,ambiguous_3w,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,nonoverlap_w3
2024Q3,touched_ema10_count,stop_first_3w,230,230,0.0,0.8347826086956521,0.0,0.0,0.0,1.0,3.0,nonoverlap_w3
2024Q3,touched_ema10_count,fast_winner_3w,24,24,0.0,0.9583333333333334,0.0,0.0,0.0,1.25,3.0,nonoverlap_w3
2024Q3,touched_ema10_count,unresolved_3w,477,477,0.0,1.020964360587002,0.0,0.0,0.0,2.0,3.0,nonoverlap_w3
2024Q3,mbox_count,ambiguous_3w,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nonoverlap_w3
2024Q3,mbox_count,stop_first_3w,230,230,0.0,0.20434782608695654,0.0,0.0,0.0,0.0,1.0,nonoverlap_w3
2024Q3,mbox_count,fast_winner_3w,24,24,0.0,0.20833333333333334,0.0,0.0,0.0,0.0,1.0,nonoverlap_w3
2024Q3,mbox_count,unresolved_3w,477,477,0.0,0.18658280922431866,0.0,0.0,0.0,0.0,1.0,nonoverlap_w3
2024Q3,base_depth_pct,ambiguous_3w,1,1,0.0,-51.6,-51.6,-51.6,-51.6,-51.6,-51.6,nonoverlap_w3
2024Q3,base_depth_pct,stop_first_3w,230,230,0.0,-33.19086956521739,-55.98,-46.5,-31.75,-18.1,-13.260000000000003,nonoverlap_w3
2024Q3,base_depth_pct,fast_winner_3w,24,24,0.0,-33.2125,-49.88,-41.675,-28.95,-19.625,-13.490000000000002,nonoverlap_w3
2024Q3,base_depth_pct,unresolved_3w,477,477,0.0,-26.103354297693922,-49.42,-35.3,-20.3,-13.6,-10.059999999999997,nonoverlap_w3
2024Q3,base_mbox_count,ambiguous_3w,1,1,0.0,2.0,2.0,2.0,2.0,2.0,2.0,nonoverlap_w3
2024Q3,base_mbox_count,stop_first_3w,230,230,0.0,4.643478260869565,1.0,1.25,3.0,7.0,10.099999999999994,nonoverlap_w3
2024Q3,base_mbox_count,fast_winner_3w,24,24,0.0,3.2916666666666665,1.0,1.0,1.5,4.25,9.099999999999998,nonoverlap_w3
2024Q3,base_mbox_count,unresolved_3w,477,477,0.0,4.59329140461216,1.0,1.0,3.0,6.0,11.0,nonoverlap_w3
2024Q3,base_duration_weeks,ambiguous_3w,1,1,0.0,29.0,29.0,29.0,29.0,29.0,29.0,nonoverlap_w3
2024Q3,base_duration_weeks,stop_first_3w,230,230,0.0,63.84347826086957,12.0,17.0,31.0,96.5,144.59999999999997,nonoverlap_w3
2024Q3,base_duration_weeks,fast_winner_3w,24,24,0.0,43.916666666666664,11.9,16.5,24.0,60.25,122.49999999999999,nonoverlap_w3
2024Q3,base_duration_weeks,unresolved_3w,477,477,0.0,62.65408805031446,14.0,18.0,29.0,91.0,147.0,nonoverlap_w3
2024Q3,pullback_count,ambiguous_3w,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,nonoverlap_w3
2024Q3,pullback_count,stop_first_3w,230,230,0.0,1.2739130434782608,0.0,0.0,0.0,2.0,5.0,nonoverlap_w3
2024Q3,pullback_count,fast_winner_3w,24,24,0.0,1.25,0.0,0.0,0.0,2.0,4.0,nonoverlap_w3
2024Q3,pullback_count,unresolved_3w,477,477,0.0,1.3018867924528301,0.0,0.0,0.0,2.0,4.0,nonoverlap_w3
2024Q3,pullback_duration_weeks,ambiguous_3w,1,1,0.0,6.0,6.0,6.0,6.0,6.0,6.0,nonoverlap_w3
2024Q3,pullback_duration_weeks,stop_first_3w,230,94,0.5913043478260869,5.968085106382978,3.3000000000000007,4.0,5.0,8.0,9.0,nonoverlap_w3
2024Q3,pullback_duration_weeks,fast_winner_3w,24,9,0.625,6.777777777777778,3.0,5.0,7.0,9.0,10.0,nonoverlap_w3
2024Q3,pullback_duration_weeks,unresolved_3w,477,230,0.5178197064989518,5.121739130434783,3.0,4.0,4.0,6.0,9.0,nonoverlap_w3
2024Q3,pullback_pct,ambiguous_3w,1,1,0.0,-29.5,-29.5,-29.5,-29.5,-29.5,-29.5,nonoverlap_w3
2024Q3,pullback_pct,stop_first_3w,230,94,0.5913043478260869,-14.703191489361702,-24.22,-18.475,-14.3,-8.5,-5.519999999999999,nonoverlap_w3
2024Q3,pullback_pct,fast_winner_3w,24,9,0.625,-18.43333333333333,-26.439999999999998,-23.7,-20.4,-9.8,-9.46,nonoverlap_w3
2024Q3,pullback_pct,unresolved_3w,477,230,0.5178197064989518,-9.95391304347826,-17.75,-13.3,-8.7,-5.6,-3.4,nonoverlap_w3
2024Q3,pullback_pct_off_peak,ambiguous_3w,1,1,0.0,12.2,12.2,12.2,12.2,12.2,12.2,nonoverlap_w3
2024Q3,pullback_pct_off_peak,stop_first_3w,230,94,0.5913043478260869,-1.228723404255319,-8.370000000000001,-4.25,0.3,1.8,5.3000000000000025,nonoverlap_w3
2024Q3,pullback_pct_off_peak,fast_winner_3w,24,9,0.625,0.13333333333333325,-8.62,-7.2,-1.2,2.6,8.280000000000001,nonoverlap_w3
2024Q3,pullback_pct_off_peak,unresolved_3w,477,230,0.5178197064989518,-0.5873913043478262,-6.2,-3.0,0.1,1.8,3.9099999999999993,nonoverlap_w3
2024Q3,eps_yoy_growth,ambiguous_3w,1,1,0.0,9.0909090909,9.0909090909,9.0909090909,9.0909090909,9.0909090909,9.0909090909,nonoverlap_w3
2024Q3,eps_yoy_growth,stop_first_3w,230,200,0.13043478260869568,82.355853280703,-67.15811219743999,-14.906186612575,14.17792131535,78.15934065935,202.96296296295984,nonoverlap_w3
2024Q3,eps_yoy_growth,fast_winner_3w,24,18,0.25,658.4455729647889,2.095588235290001,7.179487179475,38.74335106385,98.871797360225,388.17583732059063,nonoverlap_w3
2024Q3,eps_yoy_growth,unresolved_3w,477,413,0.13417190775681342,61.528077716603875,-53.0,-2.5210084034,15.7894736842,53.5433070866,225.0,nonoverlap_w3
2024Q3,dist_to_52w_high_pct,ambiguous_3w,1,1,0.0,-5.332749948617588,-5.332749948617588,-5.332749948617588,-5.332749948617588,-5.332749948617588,-5.332749948617588,nonoverlap_w3
2024Q3,dist_to_52w_high_pct,stop_first_3w,230,230,0.0,-5.358125400212694,-12.296760234592972,-6.492244456709442,-3.5657641191222114,-1.7179141807979055,-0.7203034807352743,nonoverlap_w3
2024Q3,dist_to_52w_high_pct,fast_winner_3w,24,24,0.0,-5.906751203715395,-12.405711991798501,-9.377379848823713,-2.366761077687424,-1.3294686223388363,-0.5848189512586167,nonoverlap_w3
2024Q3,dist_to_52w_high_pct,unresolved_3w,477,477,0.0,-3.43082961757913,-8.135773934920648,-4.889223983880009,-2.270148976699893,-0.9392009392285016,-0.352720312844934,nonoverlap_w3
2024Q4,pullback_v_is_dry,ambiguous_3w,3,1,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,nonoverlap_w3
2024Q4,pullback_v_is_dry,stop_first_3w,168,87,0.4821428571428571,0.28735632183908044,0.0,0.0,0.0,1.0,1.0,nonoverlap_w3
2024Q4,pullback_v_is_dry,fast_winner_3w,45,17,0.6222222222222222,0.29411764705882354,0.0,0.0,0.0,1.0,1.0,nonoverlap_w3
2024Q4,pullback_v_is_dry,unresolved_3w,459,207,0.5490196078431373,0.3140096618357488,0.0,0.0,0.0,1.0,1.0,nonoverlap_w3
2024Q4,ibd_entry_volume_ratio,ambiguous_3w,3,3,0.0,12.71666732082143,2.3183096556966456,3.170127662161747,4.589824339603583,18.199785488872187,26.36576217843335,nonoverlap_w3
2024Q4,ibd_entry_volume_ratio,stop_first_3w,168,65,0.6130952380952381,2.6376371900918048,1.6279731116442417,1.7258363310233966,2.179320637903872,2.7989492695264175,3.8605591489244264,nonoverlap_w3
2024Q4,ibd_entry_volume_ratio,fast_winner_3w,45,21,0.5333333333333333,4.1130574666306305,1.6159792754354203,2.0988018334360845,3.268715667135788,3.90515827307262,6.338788498693034,nonoverlap_w3
2024Q4,ibd_entry_volume_ratio,unresolved_3w,459,202,0.5599128540305012,2.811462181019184,1.6467574184589966,1.8101210587899912,2.2584729506829326,3.256666296875654,4.581911293486718,nonoverlap_w3
2024Q4,ibd_entry_close_vs_trigger_pct,ambiguous_3w,3,3,0.0,0.120148281071483,0.05999345716566942,0.0867146696692401,0.1312500238418579,0.15913276385891334,0.17586240786914661,nonoverlap_w3
2024Q4,ibd_entry_close_vs_trigger_pct,stop_first_3w,168,65,0.6130952380952381,0.041504742889173336,0.0024026844928676607,0.0138840362538235,0.0224718577257554,0.047169787328948,0.09167791632800923,nonoverlap_w3
2024Q4,ibd_entry_close_vs_trigger_pct,fast_winner_3w,45,21,0.5333333333333333,0.038020452982604334,0.0066465164599462,0.0137971297554346,0.035234289865601,0.0395377221768789,0.0746678638711664,nonoverlap_w3
2024Q4,ibd_entry_close_vs_trigger_pct,unresolved_3w,459,202,0.5599128540305012,0.03393644482299585,0.0045493482591373695,0.01317075768099835,0.0277547447472913,0.04580872441042898,0.06982977880501874,nonoverlap_w3
2024Q4,ibd_entry_close_position,ambiguous_3w,3,3,0.0,0.7491945931481104,0.6815259889249258,0.7025497611830126,0.7375893816131572,0.7900368193457317,0.8215052819852763,nonoverlap_w3
2024Q4,ibd_entry_close_position,stop_first_3w,168,65,0.6130952380952381,0.7704143331337437,0.45407409961227496,0.6649729679488172,0.8265057937416926,0.9230763153647604,0.9674370682652614,nonoverlap_w3
2024Q4,ibd_entry_close_position,fast_winner_3w,45,21,0.5333333333333333,0.6515092925479793,0.378379423310385,0.4800003051757812,0.6823326911615231,0.8484842354709129,0.9272086267285342,nonoverlap_w3
2024Q4,ibd_entry_close_position,unresolved_3w,459,202,0.5599128540305012,0.7168409860318286,0.3687603536701554,0.5617697626811657,0.7838704383616109,0.9273415076104179,0.9749585934639418,nonoverlap_w3
2024Q4,ibd_entry_breakout_range_ratio,ambiguous_3w,3,3,0.0,0.6428993656987901,0.3090144045035138,0.45371004610515553,0.6948694487745585,0.8580737268303089,0.9559962936637592,nonoverlap_w3
2024Q4,ibd_entry_breakout_range_ratio,stop_first_3w,168,65,0.6130952380952381,0.5246869249228098,0.10113759730123435,0.2436659500700869,0.4749339253328264,0.8595354369658971,0.9377510080623003,nonoverlap_w3
2024Q4,ibd_entry_breakout_range_ratio,fast_winner_3w,45,21,0.5333333333333333,0.510659979315494,0.0740740616462182,0.226785998563358,0.3310579859962864,0.6575340318240013,0.9294379398783496,nonoverlap_w3
2024Q4,ibd_entry_breakout_range_ratio,unresolved_3w,459,202,0.5599128540305012,0.7699197533895887,0.1360092965445399,0.353945375547007,0.5644868655094124,0.9332888236190375,1.2474121130805154,nonoverlap_w3
2024Q4,current_vs_ibd_candidate_pct,ambiguous_3w,3,3,0.0,7.446666666666666,4.374,4.605,4.99,9.06,11.502,nonoverlap_w3
2024Q4,current_vs_ibd_candidate_pct,stop_first_3w,168,168,0.0,2.9608928571428574,0.40399999999999997,0.9775,2.0,3.5575,6.883,nonoverlap_w3
2024Q4,current_vs_ibd_candidate_pct,fast_winner_3w,45,45,0.0,2.5984444444444446,0.494,0.84,1.6,3.8,5.244000000000001,nonoverlap_w3
2024Q4,current_vs_ibd_candidate_pct,unresolved_3w,459,459,0.0,2.406535947712418,0.31,0.735,1.67,3.26,5.122,nonoverlap_w3
2024Q4,volume_ratio,ambiguous_3w,3,3,0.0,3.6832520610331145,1.4331312108165857,1.7273992240290936,2.217845912716607,4.906401823878882,6.519535370576248,nonoverlap_w3
2024Q4,volume_ratio,stop_first_3w,168,168,0.0,1.0868578480936641,0.6746716906779731,0.7901323422866013,0.9914251045164022,1.2236321123969922,1.5366344369406026,nonoverlap_w3
2024Q4,volume_ratio,fast_winner_3w,45,45,0.0,1.2703579779126986,0.6065061915362195,0.7686449018620359,1.0490038712114058,1.4795366890215442,2.1549227572420526,nonoverlap_w3
2024Q4,volume_ratio,unresolved_3w,459,459,0.0,1.176687631537178,0.701449235530063,0.8467654795336911,1.062471500227998,1.4131486045986243,1.7967284386586408,nonoverlap_w3
2024Q4,pct_above_ceiling,ambiguous_3w,3,3,0.0,89.66666666666667,18.58,26.8,40.5,127.95,180.42000000000002,nonoverlap_w3
2024Q4,pct_above_ceiling,stop_first_3w,168,168,0.0,20.35,0.87,2.5,9.65,24.0,54.550000000000004,nonoverlap_w3
2024Q4,pct_above_ceiling,fast_winner_3w,45,45,0.0,19.08666666666667,0.8400000000000001,2.2,6.1,26.5,55.1,nonoverlap_w3
2024Q4,pct_above_ceiling,unresolved_3w,459,459,0.0,15.870806100217864,0.6,1.8,7.5,18.8,40.19999999999999,nonoverlap_w3
2024Q4,touched_ema10_count,ambiguous_3w,3,3,0.0,1.3333333333333333,0.2,0.5,1.0,2.0,2.6,nonoverlap_w3
2024Q4,touched_ema10_count,stop_first_3w,168,168,0.0,1.0714285714285714,0.0,0.0,0.0,2.0,3.0,nonoverlap_w3
2024Q4,touched_ema10_count,fast_winner_3w,45,45,0.0,0.9555555555555556,0.0,0.0,0.0,1.0,3.0,nonoverlap_w3
2024Q4,touched_ema10_count,unresolved_3w,459,459,0.0,1.028322440087146,0.0,0.0,0.0,2.0,3.0,nonoverlap_w3
2024Q4,mbox_count,ambiguous_3w,3,3,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.8,nonoverlap_w3
2024Q4,mbox_count,stop_first_3w,168,168,0.0,0.1488095238095238,0.0,0.0,0.0,0.0,1.0,nonoverlap_w3
2024Q4,mbox_count,fast_winner_3w,45,45,0.0,0.15555555555555556,0.0,0.0,0.0,0.0,0.6000000000000014,nonoverlap_w3
2024Q4,mbox_count,unresolved_3w,459,459,0.0,0.19172113289760348,0.0,0.0,0.0,0.0,1.0,nonoverlap_w3
2024Q4,base_depth_pct,ambiguous_3w,3,3,0.0,-58.96666666666666,-73.7,-70.55,-65.3,-50.55,-41.699999999999996,nonoverlap_w3
2024Q4,base_depth_pct,stop_first_3w,168,168,0.0,-34.063095238095244,-65.22,-43.225,-30.65,-19.5,-13.739999999999998,nonoverlap_w3
2024Q4,base_depth_pct,fast_winner_3w,45,45,0.0,-39.76444444444444,-71.58,-49.9,-35.1,-26.5,-18.279999999999998,nonoverlap_w3
2024Q4,base_depth_pct,unresolved_3w,459,459,0.0,-30.153159041394336,-52.54,-43.2,-25.7,-16.5,-11.4,nonoverlap_w3
2024Q4,base_mbox_count,ambiguous_3w,3,3,0.0,3.0,2.2,2.5,3.0,3.5,3.8,nonoverlap_w3
2024Q4,base_mbox_count,stop_first_3w,168,168,0.0,4.255952380952381,1.0,1.0,2.0,6.0,10.0,nonoverlap_w3
2024Q4,base_mbox_count,fast_winner_3w,45,45,0.0,4.355555555555555,1.0,1.0,3.0,6.0,9.0,nonoverlap_w3
2024Q4,base_mbox_count,unresolved_3w,459,459,0.0,5.352941176470588,1.0,1.0,3.0,9.0,12.199999999999989,nonoverlap_w3
2024Q4,base_duration_weeks,ambiguous_3w,3,3,0.0,37.666666666666664,25.6,28.0,32.0,44.5,52.0,nonoverlap_w3
2024Q4,base_duration_weeks,stop_first_3w,168,168,0.0,60.56547619047619,14.0,18.0,30.5,95.0,152.3,nonoverlap_w3
2024Q4,base_duration_weeks,fast_winner_3w,45,45,0.0,61.13333333333333,14.0,18.0,32.0,88.0,116.80000000000001,nonoverlap_w3
2024Q4,base_duration_weeks,unresolved_3w,459,459,0.0,74.27450980392157,12.0,18.0,36.0,131.0,168.0,nonoverlap_w3
2024Q4,pullback_count,ambiguous_3w,3,3,0.0,2.0,0.0,0.0,0.0,3.0,4.800000000000001,nonoverlap_w3
2024Q4,pullback_count,stop_first_3w,168,168,0.0,1.369047619047619,0.0,0.0,1.0,2.0,4.0,nonoverlap_w3
2024Q4,pullback_count,fast_winner_3w,45,45,0.0,1.1333333333333333,0.0,0.0,0.0,2.0,4.0,nonoverlap_w3
2024Q4,pullback_count,unresolved_3w,459,459,0.0,1.289760348583878,0.0,0.0,0.0,2.0,4.0,nonoverlap_w3
2024Q4,pullback_duration_weeks,ambiguous_3w,3,1,0.6666666666666667,5.0,5.0,5.0,5.0,5.0,5.0,nonoverlap_w3
2024Q4,pullback_duration_weeks,stop_first_3w,168,87,0.4821428571428571,4.827586206896552,3.0,3.0,4.0,5.5,8.0,nonoverlap_w3
2024Q4,pullback_duration_weeks,fast_winner_3w,45,17,0.6222222222222222,4.529411764705882,3.0,3.0,4.0,5.0,6.4,nonoverlap_w3
2024Q4,pullback_duration_weeks,unresolved_3w,459,207,0.5490196078431373,4.888888888888889,3.0,3.0,4.0,6.0,8.0,nonoverlap_w3
2024Q4,pullback_pct,ambiguous_3w,3,1,0.6666666666666667,-24.5,-24.5,-24.5,-24.5,-24.5,-24.5,nonoverlap_w3
2024Q4,pullback_pct,stop_first_3w,168,87,0.4821428571428571,-9.426436781609198,-17.419999999999998,-12.45,-8.6,-5.0,-3.2599999999999993,nonoverlap_w3
2024Q4,pullback_pct,fast_winner_3w,45,17,0.6222222222222222,-12.023529411764704,-17.7,-15.2,-9.3,-7.1,-5.859999999999999,nonoverlap_w3
2024Q4,pullback_pct,unresolved_3w,459,207,0.5490196078431373,-7.533816425120773,-13.78,-9.7,-6.7,-4.05,-2.9,nonoverlap_w3
2024Q4,pullback_pct_off_peak,ambiguous_3w,3,1,0.6666666666666667,4.2,4.2,4.2,4.2,4.2,4.2,nonoverlap_w3
2024Q4,pullback_pct_off_peak,stop_first_3w,168,87,0.4821428571428571,1.464367816091954,-3.18,0.1,1.7,3.3499999999999996,5.560000000000002,nonoverlap_w3
2024Q4,pullback_pct_off_peak,fast_winner_3w,45,17,0.6222222222222222,2.9647058823529413,-7.04,-1.1,0.5,1.6,11.340000000000002,nonoverlap_w3
2024Q4,pullback_pct_off_peak,unresolved_3w,459,207,0.5490196078431373,2.239130434782609,-3.4799999999999995,0.1,1.7,3.7,7.700000000000003,nonoverlap_w3
2024Q4,eps_yoy_growth,ambiguous_3w,3,2,0.33333333333333337,-165.19607843135,-339.70588235291,-274.264705882325,-165.19607843135,-56.127450980375,9.313725490210011,nonoverlap_w3
2024Q4,eps_yoy_growth,stop_first_3w,168,146,0.13095238095238093,169.616595111363,-63.37719298245,-5.9543152707,16.091954023,78.716020821325,237.2222222222,nonoverlap_w3
2024Q4,eps_yoy_growth,fast_winner_3w,45,37,0.1777777777777778,32.98062361178379,-93.69747899158,-4.2553191489,25.0,91.4285714286,216.65185185183998,nonoverlap_w3
2024Q4,eps_yoy_growth,unresolved_3w,459,387,0.1568627450980392,31.940035014786307,-42.2567605678,-7.3846852988,10.0834240116,49.2424242424,149.17974002692048,nonoverlap_w3
2024Q4,dist_to_52w_high_pct,ambiguous_3w,3,3,0.0,-29.83014205347115,-57.00652966254066,-44.23061096055086,-22.93741312390122,-11.983308681606465,-5.410846016229611,nonoverlap_w3
2024Q4,dist_to_52w_high_pct,stop_first_3w,168,168,0.0,-3.9211672310337526,-10.105704617915778,-4.630973332281876,-2.196267287335113,-1.082226488068616,-0.28808142001246584,nonoverlap_w3
2024Q4,dist_to_52w_high_pct,fast_winner_3w,45,45,0.0,-6.692233863111785,-13.461482088838903,-7.720040647322824,-4.8565353548661765,-2.6785731771771237,-1.0743748402333426,nonoverlap_w3
