snapshot_date,code,reasons,reason_count,exclusive_reason,next_open_w4_return_pct,next_open_w4_stop8,is_top20_winner,is_big_winner
2026-04-10,FE,non_actionable,1,non_actionable,-12.51981,True,False,False
2026-04-10,GSK,non_actionable|eps_unknown,2,,-14.669458,True,False,False
2026-04-10,UI,non_actionable,1,non_actionable,-19.489648,True,False,False
2026-04-10,PAHC,non_actionable,1,non_actionable,-37.029944,True,False,False
2026-07-24,EDRY,eps_unknown,1,eps_unknown,95.534224,False,True,True
2026-07-24,HALO,non_actionable,1,non_actionable,31.258342,False,True,True
2026-07-24,ECO,non_actionable|eps_unknown,2,,25.894942,False,True,True
2026-07-24,PBT,non_actionable|eps_unknown,2,,19.324513,False,True,False
2026-07-24,LPG,non_actionable,1,non_actionable,19.099558,False,True,False
2026-07-24,MRK,non_actionable,1,non_actionable,16.441493,False,True,False
2026-07-24,LH,clear_geometry_failure,1,clear_geometry_failure,14.692262,False,True,False
2026-07-24,ACU,non_actionable,1,non_actionable,13.025134,False,True,False
2026-07-24,NMM,non_actionable,1,non_actionable,12.980402,False,True,False
2026-07-24,INSW,non_actionable,1,non_actionable,10.577778,False,True,False
2026-07-24,GEF,non_actionable|eps_unknown,2,,9.27284,False,True,False
2026-07-24,DGX,non_actionable|clear_geometry_failure,2,,8.161098,False,True,False
2026-07-24,CZNC,non_actionable,1,non_actionable,8.014951,False,True,False
2026-07-24,CZFS,non_actionable,1,non_actionable,7.964248,False,True,False
2026-07-24,FLXS,non_actionable,1,non_actionable,7.844176,False,True,False
2026-07-24,DAC,non_actionable,1,non_actionable,7.815746,False,True,False
2026-07-24,OVV,clear_geometry_failure,1,clear_geometry_failure,7.531381,False,True,False
2026-07-24,PAGP,non_actionable,1,non_actionable,4.884721,False,False,False
2026-07-24,THG,non_actionable,1,non_actionable,4.502229,False,False,False
2026-07-24,WES,non_actionable|eps_unknown,2,,4.291568,False,False,False
2026-07-24,SXT,non_actionable,1,non_actionable,4.09221,False,False,False
2026-07-24,ATI,non_actionable,1,non_actionable,3.837279,True,False,False
2026-07-24,LARK,non_actionable,1,non_actionable,3.669134,False,False,False
2026-07-24,ACNB,clear_geometry_failure,1,clear_geometry_failure,3.650692,False,False,False
2026-07-24,FXNC,non_actionable,1,non_actionable,3.634545,False,False,False
2026-07-24,GSL,non_actionable|eps_unknown,2,,2.984023,False,False,False
2026-07-24,JNJ,non_actionable,1,non_actionable,2.928966,False,False,False
2026-07-24,PAA,non_actionable|eps_unknown,2,,2.798663,False,False,False
2026-07-24,MSBI,non_actionable,1,non_actionable,2.548462,False,False,False
2026-07-24,MMM,non_actionable,1,non_actionable,2.197987,False,False,False
2026-07-24,BHB,non_actionable,1,non_actionable,1.903289,False,False,False
2026-07-24,FCBC,non_actionable,1,non_actionable,1.821569,False,False,False
2026-07-24,ARWR,clear_geometry_failure,1,clear_geometry_failure,1.562318,False,False,False
2026-07-24,DELL,non_actionable,1,non_actionable,1.513238,True,False,False
2026-07-24,AVBC,non_actionable|eps_unknown,2,,1.008254,False,False,False
2026-07-24,SAFT,non_actionable|clear_geometry_failure,2,,0.426563,False,False,False
2026-07-24,SON,non_actionable,1,non_actionable,0.05221,False,False,False
2026-07-24,ROST,non_actionable,1,non_actionable,-0.140575,False,False,False
2026-07-24,JAZZ,non_actionable,1,non_actionable,-0.200165,False,False,False
2026-07-24,ESEA,non_actionable|eps_unknown,2,,-0.259773,False,False,False
2026-07-24,RBCAA,non_actionable,1,non_actionable,-0.295858,False,False,False
2026-07-24,FBLA,non_actionable,1,non_actionable,-0.443319,False,False,False
2026-07-24,HBCP,clear_geometry_failure,1,clear_geometry_failure,-0.683858,False,False,False
2026-07-24,CBAN,non_actionable,1,non_actionable,-0.693481,False,False,False
2026-07-24,QCRH,clear_geometry_failure,1,clear_geometry_failure,-0.728058,False,False,False
2026-07-24,AMRX,non_actionable,1,non_actionable,-0.830565,False,False,False
2026-07-24,ORRF,non_actionable,1,non_actionable,-0.872847,False,False,False
2026-07-24,AVT,non_actionable,1,non_actionable,-0.938757,False,False,False
2026-07-24,RNR,non_actionable,1,non_actionable,-1.302942,False,False,False
2026-07-24,SFNC,non_actionable,1,non_actionable,-1.371625,False,False,False
2026-07-24,TRST,non_actionable,1,non_actionable,-1.490726,False,False,False
2026-07-24,WAB,non_actionable,1,non_actionable,-1.6265,False,False,False
2026-07-24,AIT,non_actionable,1,non_actionable,-1.658127,False,False,False
2026-07-24,IBCP,non_actionable,1,non_actionable,-1.67598,False,False,False
2026-07-24,JPM,non_actionable,1,non_actionable,-1.763112,False,False,False
2026-07-24,CCNE,non_actionable,1,non_actionable,-1.81713,False,False,False
2026-07-24,ALL,non_actionable,1,non_actionable,-2.635213,False,False,False
2026-07-24,URI,clear_geometry_failure,1,clear_geometry_failure,-2.791887,False,False,False
2026-07-24,CDP,non_actionable,1,non_actionable,-2.942708,False,False,False
2026-07-24,HG,non_actionable,1,non_actionable,-2.969747,False,False,False
2026-07-24,PBFS,non_actionable,1,non_actionable,-3.17903,False,False,False
2026-07-24,SHBI,non_actionable,1,non_actionable,-3.208335,True,False,False
2026-07-24,THRM,non_actionable,1,non_actionable,-4.258339,False,False,False
2026-07-24,RHP,non_actionable,1,non_actionable,-4.425437,True,False,False
2026-07-24,EPR,non_actionable,1,non_actionable,-4.524601,False,False,False
2026-07-24,RS,non_actionable,1,non_actionable,-4.556974,False,False,False
2026-07-24,SPG,non_actionable,1,non_actionable,-4.950797,False,False,False
2026-07-24,CB,non_actionable,1,non_actionable,-5.011421,False,False,False
2026-07-24,HST,non_actionable,1,non_actionable,-5.458248,True,False,False
2026-07-24,BIP,clear_geometry_failure,1,clear_geometry_failure,-5.95122,False,False,False
2026-07-24,IOR,non_actionable,1,non_actionable,-6.00939,False,False,False
2026-07-24,MOG-A,non_actionable,1,non_actionable,-6.045681,True,False,False
2026-07-24,IRM,non_actionable,1,non_actionable,-6.51805,True,False,False
2026-07-24,VVX,non_actionable|clear_geometry_failure,2,,-6.654633,True,False,False
2026-07-24,NVEC,non_actionable,1,non_actionable,-6.864989,True,False,False
2026-07-24,HWM,non_actionable,1,non_actionable,-7.054396,False,False,False
2026-07-24,SBRA,non_actionable,1,non_actionable,-7.528345,True,False,False
2026-07-24,OGE,non_actionable,1,non_actionable,-7.655214,True,False,False
2026-07-24,WRLD,clear_geometry_failure,1,clear_geometry_failure,-8.012899,True,False,False
2026-07-24,CARE,non_actionable,1,non_actionable,-8.223201,True,False,False
2026-07-24,OHI,non_actionable,1,non_actionable,-8.28414,True,False,False
2026-07-24,CTRE,non_actionable,1,non_actionable,-8.535179,True,False,False
2026-07-24,CR,non_actionable,1,non_actionable,-8.712221,True,False,False
2026-07-24,VIK,non_actionable,1,non_actionable,-9.649464,True,False,False
2026-07-24,CRS,non_actionable,1,non_actionable,-18.790718,True,False,False
2026-07-24,LQDA,non_actionable,1,non_actionable,-20.412897,True,False,False
2026-07-24,FEIM,non_actionable,1,non_actionable,-21.458361,True,False,False
2026-07-24,DBD,non_actionable,1,non_actionable,-24.120437,True,False,False
2026-07-31,AMLX,non_actionable,1,non_actionable,66.338098,False,True,True
2026-07-31,PLSE,non_actionable,1,non_actionable,39.805561,False,True,True
2026-07-31,ETON,non_actionable,1,non_actionable,29.922611,True,True,True
2026-07-31,SAIH,non_actionable|eps_unknown,2,,24.010554,False,True,True
2026-07-31,RNG,non_actionable,1,non_actionable,23.221244,False,True,True
2026-07-31,RAPP,non_actionable,1,non_actionable,19.347715,False,True,False
2026-07-31,ANDG,non_actionable|eps_unknown,2,,17.471026,False,True,False
2026-07-31,SNOW,non_actionable,1,non_actionable,11.803398,False,True,False
2026-07-31,PKOH,non_actionable,1,non_actionable,11.597431,False,True,False
2026-07-31,NET,non_actionable,1,non_actionable,9.417244,False,True,False
2026-07-31,SBLK,non_actionable,1,non_actionable,9.274339,False,True,False
2026-07-31,AAMI,non_actionable,1,non_actionable,8.575377,False,True,False
2026-07-31,DAC,non_actionable,1,non_actionable,6.676053,False,True,False
2026-07-31,GKOS,clear_geometry_failure,1,clear_geometry_failure,6.462705,False,True,False
2026-07-31,KNSA,non_actionable,1,non_actionable,6.414937,False,True,False
2026-07-31,EAT,non_actionable,1,non_actionable,5.909618,False,True,False
2026-07-31,LPG,non_actionable,1,non_actionable,5.770452,True,True,False
2026-07-31,NEU,non_actionable,1,non_actionable,5.738653,False,True,False
2026-07-31,RDVT,clear_geometry_failure,1,clear_geometry_failure,4.439691,True,True,False
2026-07-31,IMAX,non_actionable,1,non_actionable,4.170907,False,True,False
2026-07-31,CLDX,non_actionable,1,non_actionable,4.043059,False,True,False
2026-07-31,NTAP,non_actionable,1,non_actionable,3.479277,False,False,False
2026-07-31,PROV,clear_geometry_failure,1,clear_geometry_failure,3.038826,False,False,False
2026-07-31,ECPG,non_actionable,1,non_actionable,1.986966,False,False,False
2026-07-31,ASH,non_actionable|clear_geometry_failure,2,,1.494812,False,False,False
2026-07-31,ACT,non_actionable,1,non_actionable,1.239237,False,False,False
2026-07-31,NMIH,clear_geometry_failure,1,clear_geometry_failure,1.232592,False,False,False
2026-07-31,BPRN,clear_geometry_failure,1,clear_geometry_failure,0.835924,False,False,False
2026-07-31,FSEA,non_actionable,1,non_actionable,0.76202,False,False,False
2026-07-31,CTRN,non_actionable,1,non_actionable,0.650598,False,False,False
2026-07-31,GH,clear_geometry_failure,1,clear_geometry_failure,0.353404,False,False,False
2026-07-31,KO,clear_geometry_failure,1,clear_geometry_failure,0.214736,False,False,False
2026-07-31,WTBA,non_actionable,1,non_actionable,0.035411,False,False,False
2026-07-31,CZNC,non_actionable,1,non_actionable,-0.078864,False,False,False
2026-07-31,CBNA,clear_geometry_failure,1,clear_geometry_failure,-0.087184,False,False,False
2026-07-31,NWFL,non_actionable,1,non_actionable,-0.175337,False,False,False
2026-07-31,AVBC,non_actionable|eps_unknown,2,,-0.27015,False,False,False
2026-07-31,DCOM,non_actionable,1,non_actionable,-1.053143,False,False,False
2026-07-31,SHIP,non_actionable,1,non_actionable,-1.285635,True,False,False
2026-07-31,BHB,non_actionable,1,non_actionable,-1.308177,False,False,False
2026-07-31,SNX,non_actionable,1,non_actionable,-1.977125,False,False,False
2026-07-31,MBWM,non_actionable,1,non_actionable,-2.225134,False,False,False
2026-07-31,UVE,clear_geometry_failure,1,clear_geometry_failure,-2.273762,False,False,False
2026-07-31,BFC,non_actionable,1,non_actionable,-2.649261,False,False,False
2026-07-31,MVBF,non_actionable,1,non_actionable,-2.700095,False,False,False
2026-07-31,ESEA,non_actionable|eps_unknown,2,,-2.746833,True,False,False
2026-07-31,FCCO,non_actionable,1,non_actionable,-3.414069,False,False,False
2026-07-31,MMM,non_actionable,1,non_actionable,-3.466291,False,False,False
2026-07-31,VSXY,non_actionable,1,non_actionable,-3.491521,False,False,False
2026-07-31,CNK,clear_geometry_failure,1,clear_geometry_failure,-3.756755,False,False,False
2026-07-31,TRAX,non_actionable|clear_geometry_failure|eps_unknown,3,,-3.793975,True,False,False
2026-07-31,TRMK,clear_geometry_failure,1,clear_geometry_failure,-3.812321,False,False,False
2026-07-31,BFH,non_actionable,1,non_actionable,-3.979778,False,False,False
2026-07-31,BPOP,non_actionable,1,non_actionable,-4.044955,False,False,False
2026-07-31,BWFG,non_actionable,1,non_actionable,-4.085209,False,False,False
2026-07-31,CHEF,non_actionable,1,non_actionable,-4.142162,True,False,False
2026-07-31,CAC,non_actionable,1,non_actionable,-4.189992,True,False,False
2026-07-31,THFF,non_actionable,1,non_actionable,-4.349953,False,False,False
2026-07-31,CBNK,non_actionable,1,non_actionable,-4.366236,False,False,False
2026-07-31,GRMN,non_actionable,1,non_actionable,-4.446243,False,False,False
2026-07-31,QCRH,non_actionable,1,non_actionable,-4.502687,False,False,False
2026-07-31,FRBA,clear_geometry_failure,1,clear_geometry_failure,-4.914534,True,False,False
2026-07-31,MCS,non_actionable,1,non_actionable,-4.979946,False,False,False
2026-07-31,CCNE,non_actionable,1,non_actionable,-5.133241,False,False,False
2026-07-31,FXNC,non_actionable,1,non_actionable,-5.153681,False,False,False
2026-07-31,IBCP,non_actionable,1,non_actionable,-5.220775,False,False,False
2026-07-31,MPB,clear_geometry_failure,1,clear_geometry_failure,-5.600208,False,False,False
2026-07-31,HCSG,non_actionable,1,non_actionable,-5.622319,True,False,False
2026-07-31,ARXS,non_actionable|eps_unknown,2,,-5.666909,False,False,False
2026-07-31,MBIN,non_actionable|clear_geometry_failure,2,,-5.899179,False,False,False
2026-07-31,MANU,non_actionable,1,non_actionable,-6.044904,True,False,False
2026-07-31,HBNC,non_actionable,1,non_actionable,-6.138231,False,False,False
2026-07-31,MTX,clear_geometry_failure,1,clear_geometry_failure,-6.190479,False,False,False
2026-07-31,VTRS,clear_geometry_failure,1,clear_geometry_failure,-6.24645,True,False,False
2026-07-31,MYE,non_actionable|clear_geometry_failure,2,,-6.251825,False,False,False
2026-07-31,PRK,non_actionable,1,non_actionable,-6.497178,True,False,False
2026-07-31,TXRH,non_actionable,1,non_actionable,-6.518827,False,False,False
2026-07-31,SHBI,clear_geometry_failure,1,clear_geometry_failure,-7.232327,True,False,False
2026-07-31,CIVB,non_actionable,1,non_actionable,-7.886652,False,False,False
2026-07-31,RACC,non_actionable|eps_unknown,2,,-7.982262,True,False,False
2026-07-31,LTH,clear_geometry_failure,1,clear_geometry_failure,-8.652173,True,False,False
2026-07-31,RCKY,clear_geometry_failure,1,clear_geometry_failure,-8.666669,True,False,False
2026-07-31,ODC,non_actionable,1,non_actionable,-9.812566,True,False,False
2026-07-31,BIP,eps_unknown,1,eps_unknown,-9.978568,True,False,False
2026-07-31,HTB,non_actionable,1,non_actionable,-10.017441,True,False,False
2026-07-31,ROST,non_actionable,1,non_actionable,-10.813661,True,False,False
2026-07-31,PSMT,non_actionable,1,non_actionable,-12.121372,True,False,False
2026-07-31,GIII,non_actionable,1,non_actionable,-12.227309,True,False,False
2026-07-31,CASY,non_actionable,1,non_actionable,-13.391744,True,False,False
2026-07-31,PFGC,clear_geometry_failure,1,clear_geometry_failure,-13.554744,True,False,False
2026-07-31,ESQ,non_actionable,1,non_actionable,-14.26598,True,False,False
2026-07-31,ATLC,non_actionable,1,non_actionable,-15.369503,True,False,False
2026-07-31,SION,non_actionable,1,non_actionable,-87.131882,True,False,False
