snapshot_date,baseline,feature,target_pick_count,pick_count,codes,raw_week_primary_valid,full_feature_capacity,mature,primary_valid,return,stop8_pct,one_pick_ruined
2026-06-05,closest_to_trigger,current_vs_ibd_candidate_pct,3,3,"[""FBP"", ""WLKP"", ""AROW""]",False,True,True,False,4.632419666666666,0.0,False
2026-06-05,entry_volume,ibd_entry_volume_ratio,3,3,"[""VSXY"", ""FTK"", ""TBBB""]",False,True,True,False,2.276552333333333,33.33333333333333,True
2026-06-05,eps,eps_yoy_growth,3,3,"[""DINO"", ""AMN"", ""AFL""]",False,True,True,False,5.504715333333333,66.66666666666666,True
2026-06-05,momentum_20,mom_20,3,3,"[""JLHL"", ""VSXY"", ""FTK""]",False,True,True,False,-30.947556000000002,66.66666666666666,True
2026-06-05,rel_spy_20,rel_spy_20,3,3,"[""JLHL"", ""VSXY"", ""FTK""]",False,True,True,False,-30.947556000000002,66.66666666666666,True
2026-06-12,closest_to_trigger,current_vs_ibd_candidate_pct,3,3,"[""WWD"", ""INCY"", ""CZWI""]",False,True,True,False,4.249188666666667,33.33333333333333,True
2026-06-12,entry_volume,ibd_entry_volume_ratio,3,3,"[""NUVL"", ""OCC"", ""FDSB""]",False,True,False,False,,,
2026-06-12,eps,eps_yoy_growth,3,3,"[""ACNB"", ""PLOW"", ""CALY""]",False,True,True,False,-0.7567330000000001,33.33333333333333,True
2026-06-12,momentum_20,mom_20,3,3,"[""OCC"", ""FAC"", ""SNDK""]",False,True,True,False,-40.082233333333335,100.0,True
2026-06-12,rel_spy_20,rel_spy_20,3,3,"[""OCC"", ""FAC"", ""SNDK""]",False,True,True,False,-40.082233333333335,100.0,True
2026-06-18,closest_to_trigger,current_vs_ibd_candidate_pct,3,3,"[""AFBI"", ""EIG"", ""SLAB""]",False,True,False,False,,,
2026-06-18,entry_volume,ibd_entry_volume_ratio,3,3,"[""ALOT"", ""HQ"", ""SWBI""]",False,True,True,False,-16.956496333333334,66.66666666666666,True
2026-06-18,eps,eps_yoy_growth,3,3,"[""TRS"", ""VSXY"", ""CALY""]",False,True,True,False,0.9212850000000001,66.66666666666666,True
2026-06-18,momentum_20,mom_20,3,3,"[""HQ"", ""ALOT"", ""SHAZ""]",False,True,True,False,-26.218974333333335,66.66666666666666,True
2026-06-18,rel_spy_20,rel_spy_20,3,3,"[""HQ"", ""ALOT"", ""SHAZ""]",False,True,True,False,-26.218974333333335,66.66666666666666,True
2026-06-26,closest_to_trigger,current_vs_ibd_candidate_pct,3,3,"[""NTCT"", ""NGS"", ""BFS""]",False,True,True,False,-8.448851000000001,33.33333333333333,True
2026-06-26,entry_volume,ibd_entry_volume_ratio,3,3,"[""APGE"", ""CBFV"", ""ACA""]",False,True,True,False,-0.7869040000000002,0.0,False
2026-06-26,eps,eps_yoy_growth,3,3,"[""AMN"", ""AFL"", ""PLOW""]",False,True,True,False,-2.7721016666666665,33.33333333333333,True
2026-06-26,momentum_20,mom_20,3,3,"[""NVCT"", ""APGE"", ""SI""]",False,True,True,False,-9.305943000000001,33.33333333333333,True
