code,snapshot_date,signal,signal_source,bf_watch_active,bf_watch_s_resistance,bf_watch_s_distance_pct,bf_watch_s_side,bf_watch_m_resistance,bf_watch_m_distance_pct,bf_watch_m_side,pullback_v_is_dry,ibd_candidate_rule,ibd_candidate_price,ibd_candidate_signal_source,ibd_candidate_extra,ibd_entry_valid,ibd_entry_date,ibd_entry_price,ibd_trigger_price,ibd_entry_volume_ratio,ibd_entry_close_vs_trigger_pct,ibd_entry_close_position,ibd_entry_breakout_range_ratio,ibd_entry_rule,ibd_entry_reject_reason,latest_close,current_vs_ibd_candidate_pct,ibd_entry_status,volume_ratio,hold_return,breakout_date,pct_above_ceiling,touched_ema10_count,mbox_count,ceiling,ceiling_date,base_depth_pct,base_mbox_count,base_duration_weeks,base_depth_abs,pullback_count,pullback_duration_weeks,pullback_pct,pullback_pct_off_peak,is_bullish,is_priority,eps_yoy_growth,price_52_week_high,dist_to_52w_high_pct,sector,industry,eps_yoy_growth_source,eps_yoy_growth_status,eps_yoy_growth_missing_reason,eps_growth_type
JAZZ,2026-09-14,False,,False,252.72000122070312,-2.7105120569912655,BOTTOM,265.04998779296875,-7.236368066073185,LEFT,False,,,,,,,,,,,,,,,245.8699951171875,,,0.1183699837730877,31.5,2026-03-30,34.4,2,1,182.9900054931641,2025-11-17,-14.2,3,19,14.2,4,7.0,-11.0,-7.2,False,False,,266.3800048828125,-7.699530516431929,Health Technology,Pharmaceuticals: Major,,,,
JBHT,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,274.989990234375,,,0.2150139150559949,12.2,2026-04-13,17.5,2,0,233.97999572753903,2026-02-23,-17.1,1,7,17.1,4,10.0,-15.2,-8.3,True,False,,299.760009765625,-8.26328353492418,Transportation,Trucking,,,,
JMSB,2026-09-14,False,,False,23.65999984741211,-1.3947587736022338,RIGHT,,,,False,,,,,,,,,,,,,,,23.329999923706055,,,0.3930278800186149,6.0,2026-06-22,8.5,0,0,21.5,2025-12-15,-11.5,3,27,11.5,3,3.0,-5.2,-1.4,True,False,,24.260000228881836,-3.833471955489121,Finance,Regional Banks,,,,
JNJ,2026-09-14,False,,False,281.07000732421875,-5.2478029016399645,RIGHT,,,,False,,,,,,,,,,,,,,,266.32000732421875,,,0.1499269624705059,4.6,2026-06-22,7.0,3,0,248.94000244140625,2026-02-23,-11.5,1,17,11.5,4,3.0,-5.6,-5.2,False,False,,281.07000732421875,-5.2478029016399645,Health Technology,Pharmaceuticals: Major,,,,
JPM,2026-09-14,False,,False,362.8599853515625,-3.5082348516374373,BOTTOM,,,,True,,,,,,,,,,,,,,,350.1300048828125,,,0.3182107166272624,2.6,2026-07-13,3.8,0,0,337.25,2026-01-05,-17.2,2,27,17.2,2,6.0,-5.2,-4.5,False,False,,366.5,-4.466574383952937,Finance,Major Banks,,,,
JXN,2026-09-14,False,,False,140.8800048828125,-1.4906346044369243,RIGHT,,,,False,,,,,,,,,,,,,,,138.77999877929688,,,0.2448333924809532,6.8,2026-08-03,12.3,0,0,123.61000061035156,2026-02-02,-18.6,2,26,18.6,2,3.0,-3.8,-1.5,False,False,,140.89999389648438,-1.504609800583101,Finance,Life/Health Insurance,,,,
KARO,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,67.2300033569336,,,0.1289769639198963,5.1,2026-08-17,6.1,1,0,63.36000061035156,2025-06-02,-34.9,4,63,34.9,1,4.0,-8.4,-2.3,True,False,,68.80000305175781,-2.281976199395108,Technology Services,Packaged Software,,,,
KELYA,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,16.229999542236328,,,0.1743875397397878,6.8,2026-08-03,8.6,0,0,14.9399995803833,2025-08-18,-46.6,2,50,46.6,1,4.0,-10.2,-7.0,True,False,,17.75,-8.5633828606404,Commercial Services,Personnel Services,,,,
KFRC,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,52.27000045776367,,,0.1690218672040695,5.6,2026-06-22,11.3,1,0,46.95000076293945,2025-07-21,-47.8,2,48,47.8,2,7.0,-17.1,-12.7,False,False,,61.68000030517578,-15.25616050722115,Commercial Services,Personnel Services,,,,
KNSA,2026-09-14,False,,False,81.56600189208984,-6.112841067815888,LEFT,,,,False,,,,,,,,,,,,,,,76.58000183105469,,,0.2445134896816896,38.6,2026-04-27,60.0,2,1,47.85499954223633,2026-02-16,-14.1,1,10,14.1,3,5.0,-8.0,-6.1,False,False,,82.94000244140625,-7.668194385266203,Health Technology,Pharmaceuticals: Major,,,,
KRT,2026-09-14,False,,False,50.66999816894531,-2.98006389599329,LEFT,,,,True,,,,,,,,,,,,,,,49.15999984741211,,,0.558477843507578,43.5,2026-06-29,50.3,0,0,32.70000076293945,2024-12-09,-37.0,5,81,37.0,2,4.0,-10.8,-3.0,True,False,,50.810001373291016,-3.247395160957922,Process Industries,Containers/Packaging,,,,
KYMR,2026-09-14,False,,False,127.36000061035156,-9.995291532606132,RIGHT,,,,True,,,,,,,,,,,,,,,114.62999725341795,,,0.1749342681858019,6.0,2026-06-22,11.3,1,0,103.0,2025-12-08,-35.7,3,28,35.7,2,5.0,-11.5,-10.0,False,False,,130.0500030517578,-11.85698226566202,Health Technology,Biotechnology,,,,
LAMR,2026-09-14,False,,False,152.61000061035156,-1.8544012972520283,BOTTOM,164.3800048828125,-8.881862556169196,BOTTOM,True,,,,,,,,,,,,,,,149.77999877929688,,,0.1283422459893048,6.7,2026-04-27,7.1,2,0,139.8800048828125,2024-10-14,-28.6,7,80,28.6,2,10.0,-10.4,-8.9,True,False,,166.3300018310547,-9.95010092560934,Finance,Real Estate Investment Trusts,,,,
LARK,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,32.470001220703125,,,0.2533783783783784,1.5,2026-06-22,10.0,3,1,29.5238094329834,2025-04-28,-24.4,4,60,24.4,3,2.0,-0.9,-0.8,False,False,,32.81999969482422,-1.066418273539138,Finance,Major Banks,,,,
LB,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,86.44000244140625,,,0.2037799270158184,-3.6,2026-08-17,1.0,0,0,85.5999984741211,2025-01-20,-48.9,6,82,48.9,1,5.0,-8.2,-5.7,False,False,,91.69000244140624,-5.72581509456821,Commercial Services,Miscellaneous Commercial Services,,,,
LBRX,2026-09-14,False,,False,49.93000030517578,-10.19427222406858,BOTTOM,,,,False,,,,,,,,,,,,,,,44.84000015258789,,,0.1674679100308312,87.5,2026-01-19,121.4,4,1,20.25,2025-09-08,-34.0,1,19,34.0,8,3.0,-11.1,-10.2,False,False,,50.15999984741211,-10.606060029919815,Health Technology,Pharmaceuticals: Major,,,,
LCNB,2026-09-14,False,,False,19.530000686645508,-1.2288774330779906,RIGHT,,,,False,,,,,,,,,,,,,,,19.290000915527344,,,0.2166084385917764,0.8,2026-07-13,1.0,0,0,19.100000381469727,2023-02-06,-35.0,15,179,35.0,1,9.0,-9.0,-6.5,True,False,,21.31999969482422,-9.52157039565854,Finance,Major Banks,,,,
LH,2026-09-14,False,,False,338.19000244140625,-6.765429113114196,BOTTOM,,,,False,,,,,,,,,,,,,,,315.30999755859375,,,0.2190395434767808,6.2,2026-07-20,8.5,1,0,290.6499938964844,2025-10-13,-15.9,3,40,15.9,2,5.0,-9.7,-6.8,True,False,,341.79998779296875,-7.750143704048407,Health Services,Medical/Nursing Services,,,,
LIFE,2026-09-14,False,,False,,,,,,,,,,,,,,,,,,,,,,39.36000061035156,,,0.1737761737443757,15.7,2026-08-10,21.1,0,0,32.5,2026-05-04,-53.5,1,14,53.5,1,2.0,-9.8,-7.5,False,False,,42.54999923706055,-7.497059186620458,,,,,,
LIND,2026-09-14,False,,False,34.95000076293945,-25.60801306885785,BOTTOM,34.95000076293945,-25.60801306885785,LEFT,False,,,,,,,,,,,,,,,26.0,,,0.1345232120105677,72.9,2026-01-05,74.4,3,1,14.90999984741211,2024-11-04,-50.0,3,61,50.0,7,7.0,-30.4,-25.6,True,False,,35.0,-25.71428571428571,Consumer Services,Hotels/Resorts/Cruise lines,,,,
LLY,2026-09-14,False,,False,1292.6500244140625,-11.942133771835184,LEFT,,,,True,,,,,,,,,,,,,,,1138.280029296875,,,0.1847299400252251,3.0,2026-05-25,4.9,1,0,1085.5,2025-12-29,-21.6,1,21,21.6,3,5.0,-13.9,-11.9,False,False,,1292.6500244140625,-11.942133771835184,Health Technology,Pharmaceuticals: Major,,,,
LPG,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,55.380001068115234,,,0.2192743328853906,8.3,2026-08-17,15.1,0,0,48.119998931884766,2026-05-18,-28.3,1,13,28.3,2,3.0,-5.0,0.2,False,False,,55.95500183105469,-1.0276128033657406,Transportation,Marine Shipping,,,,
LQDA,2026-09-14,False,,False,70.75,-7.689049387146641,BOTTOM,,,,True,,,,,,,,,,,,,,,65.30999755859375,,,0.1701014687558876,14.7,2026-05-11,39.9,2,0,46.66999816894531,2026-02-02,-37.6,1,14,37.6,5,7.0,-28.9,-28.7,False,False,,93.61000061035156,-30.231815903469126,Health Technology,Pharmaceuticals: Major,,,,
LQDT,2026-09-14,False,,True,,,RIGHT,43.529998779296875,-1.1256555881241526,RIGHT,True,,,,,,,,,,,,,,,43.040000915527344,,,0.1299920711096273,15.6,2026-06-01,16.6,3,0,36.91999816894531,2025-01-20,-41.3,5,71,41.3,4,6.0,-11.6,-1.1,True,False,,44.09000015258789,-2.3814906632494415,Retail Trade,Internet Retail,,,,
LSBK,2026-09-14,False,,False,,,,,,,,,,,,,,,,,,,,,,18.15999984741211,,,0.7731063238359972,-1.4,2026-09-07,4.4,0,0,17.399999618530273,2026-06-15,-8.3,1,12,8.3,1,2.0,-4.4,-4.4,False,False,,19.09000015258789,-4.871662114940889,Finance,Savings Banks,,,,
LTC,2026-09-14,False,,False,,,,,,,,,,,,,,,,,,,,,,42.63999938964844,,,0.2752093941516025,3.5,2026-08-31,4.5,1,0,40.79999923706055,2024-11-04,-22.3,8,95,22.3,0,,,,True,False,,43.15999984741211,-1.2048203419881442,Finance,Real Estate Investment Trusts,,,,
LTH,2026-09-14,False,,False,45.279998779296875,-8.281802343410384,BOTTOM,,,,True,,,,,,,,,,,,,,,41.529998779296875,,,0.172979732194029,21.0,2026-06-08,27.4,0,0,32.59000015258789,2025-02-10,-25.9,5,69,25.9,3,6.0,-9.8,-8.3,True,False,,47.23500061035156,-12.077912051099736,Consumer Services,Other Consumer Services,,,,
LXP,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,60.810001373291016,,,0.2910671745245561,14.6,2026-06-08,16.0,2,0,52.43000030517578,2026-02-02,-13.8,1,18,13.8,3,5.0,-0.7,-0.5,False,False,,61.61000061035156,-1.2984892535873982,Finance,Real Estate Investment Trusts,,,,
MAC,2026-09-14,False,,False,24.989999771118164,-10.084035537591827,BOTTOM,,,,True,,,,,,,,,,,,,,,22.469999313354492,,,0.1379839463149495,4.9,2026-04-06,7.4,3,0,20.93000030517578,2026-02-23,-14.4,1,6,14.4,4,10.0,-14.5,-14.3,False,False,,26.68000030517578,-15.779613731880548,Finance,Real Estate Investment Trusts,,,,
MANU,2026-09-14,False,,False,24.450000762939453,-17.464214006226143,BOTTOM,,,,False,,,,,,,,,,,,,,,20.18000030517578,,,0.2920764084222586,0.9,2026-05-18,2.7,3,0,19.649999618530273,2025-06-23,-25.8,4,47,25.8,2,6.0,-18.8,-17.5,True,False,,24.450000762939453,-17.464214006226143,Consumer Services,Movies/Entertainment,,,,
MBWM,2026-09-14,False,,False,62.31999969482422,-1.5885716762154445,RIGHT,,,,False,,,,,,,,,,,,,,,61.33000183105469,,,0.2926865096123832,7.4,2026-06-22,10.0,3,0,55.77000045776367,2026-02-02,-13.4,2,20,13.4,3,3.0,-5.1,-1.6,False,False,,62.41999816894531,-1.7462293653717431,Finance,Regional Banks,,,,
MBX,2026-09-14,False,,False,68.83999633789062,-13.58221260432787,LEFT,,,,True,,,,,,,,,,,,,,,59.4900016784668,,,0.1431452147841545,13.7,2026-06-22,32.5,0,0,44.88999938964844,2026-01-12,-41.8,2,23,41.8,2,6.0,-15.1,-13.6,True,False,,72.63999938964844,-18.102970569484313,Health Technology,Biotechnology,,,,
MCS,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,27.6299991607666,,,0.1597777551068455,19.9,2026-07-13,21.0,1,0,22.84000015258789,2024-11-25,-43.7,7,85,43.7,1,7.0,-18.2,-14.8,True,False,,32.41999816894531,-14.774828126816452,Consumer Services,Movies/Entertainment,,,,
MD,2026-09-14,False,,False,27.280000686645508,-1.3563080275673434,RIGHT,,,,True,,,,,,,,,,,,,,,26.90999984741211,,,0.2171557978321875,0.6,2026-06-29,7.7,1,0,24.989999771118164,2025-11-24,-31.1,1,31,31.1,2,7.0,-8.0,-1.5,False,False,,27.940000534057617,-3.686473396412371,Health Services,Medical/Nursing Services,,,,
MET,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,97.75,,,0.1964273683228558,8.5,2026-06-29,9.8,1,0,89.05000305175781,2024-11-25,-26.8,7,83,26.8,1,7.0,-7.5,-3.2,True,False,,100.93000030517578,-3.150698796750828,Finance,Multi-Line Insurance,,,,
MGYR,2026-09-14,False,,False,19.799999237060547,-3.131307857448229,RIGHT,,,,False,,,,,,,,,,,,,,,19.18000030517578,,,0.1794340924775707,0.2,2026-07-27,4.0,0,0,18.450000762939453,2025-12-15,-13.1,3,32,13.1,3,3.0,-3.3,-3.1,False,False,,20.0,-4.099998474121092,Finance,Savings Banks,,,,
MITK,2026-09-14,False,,False,,,BOTTOM,19.479999542236328,-8.110882755825099,BOTTOM,True,,,,,,,,,,,,,,,17.899999618530273,,,0.1680147945646056,11.7,2026-05-18,20.7,2,0,14.829999923706056,2024-04-08,-53.3,8,110,53.3,4,6.0,-13.8,-8.1,True,False,,21.049999237060547,-14.96436927648147,Technology Services,Information Technology Services,,,,
MLAB,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,121.4800033569336,,,0.1612429511278195,-2.6,2026-08-17,9.2,1,0,111.29000091552734,2026-05-18,-26.9,2,13,26.9,1,4.0,-8.2,-6.3,False,False,,132.6999969482422,-8.455157384581401,Health Technology,Medical Specialties,,,,
MMED,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,21.969999313354492,,,0.6134999356639758,-5.7,2026-08-31,7.3,0,0,20.479999542236328,2026-03-02,-48.0,1,26,48.0,1,3.0,-12.9,-10.1,True,False,,24.43000030517578,-10.069590507946536,,,,,,
MNPR,2026-09-14,False,,False,121.0199966430664,-10.49413097051991,RIGHT,,,,True,,,,,,,,,,,,,,,108.31999969482422,,,0.1022041974669466,1.6,2026-07-06,7.2,0,0,101.05999755859376,2025-09-29,-50.5,4,40,50.5,2,7.0,-16.3,-13.2,False,False,,124.81999969482422,-13.2190354433114,Health Technology,Biotechnology,,,,
MNSB,2026-09-14,False,,False,25.479999542236328,-0.5102007971040656,RIGHT,,,,False,,,,,,,,,,,,,,,25.350000381469727,,,0.1208600427350427,10.0,2026-05-18,10.9,1,1,22.850000381469727,2025-08-18,-21.8,4,39,21.8,4,3.0,-1.3,-0.5,True,False,,25.8700008392334,-2.0100519555262597,Finance,Regional Banks,,,,
MOG-A,2026-09-14,False,,False,442.5799865722656,-18.114235921751487,BOTTOM,,,,True,,,,,,,,,,,,,,,362.4100036621094,,,0.2099202759483611,0.7,2026-05-25,4.8,2,0,345.9200134277344,2026-02-16,-18.3,2,14,18.3,2,6.0,-19.3,-18.1,False,False,,448.8500061035156,-19.258104325717905,,,,,,
MPB,2026-09-14,False,,False,37.560001373291016,-1.171465456119858,RIGHT,,,,True,,,,,,,,,,,,,,,37.119998931884766,,,0.1781408144550487,4.7,2026-07-13,5.4,1,0,35.220001220703125,2026-02-02,-14.6,2,23,14.6,2,6.0,-7.6,-4.4,True,False,,39.150001525878906,-5.1851916088745735,Finance,Regional Banks,,,,
MPC,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,396.4500122070313,,,0.3374011429672746,76.9,2026-04-20,79.3,4,0,221.11000061035156,2024-04-01,-47.9,9,107,47.9,5,3.0,-8.5,24.9,False,False,,409.5,-3.1868102058531744,Energy Minerals,Oil Refining/Marketing,,,,
MRK,2026-09-14,False,,False,154.49000549316406,-6.23988545982348,LEFT,,,,True,,,,,,,,,,,,,,,144.85000610351562,,,0.1695525482518531,13.6,2026-07-13,15.8,1,0,125.13999938964844,2026-02-23,-13.8,2,20,13.8,2,5.0,-7.0,-6.2,False,False,,156.9199981689453,-7.691812519927977,Health Technology,Pharmaceuticals: Major,,,,
MRNA,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,146.69000244140625,,,0.1324249296924612,129.3,2026-06-15,171.5,2,1,54.02000045776367,2026-02-23,-19.1,2,16,19.1,3,3.0,-16.6,-6.2,True,False,,176.66000366210938,-16.964791463508377,Health Technology,Biotechnology,,,,
MRX,2026-09-14,False,,False,78.37999725341797,-9.645314906239133,RIGHT,,,,False,,,,,,,,,,,,,,,70.81999969482422,,,0.3277870267890636,41.8,2026-04-06,44.8,3,0,48.90999984741211,2025-05-05,-42.9,1,48,42.9,6,3.0,-10.7,-9.6,False,False,,79.11000061035156,-10.4790808387917,Technology Services,Internet Software/Services,,,,
MSBI,2026-09-14,False,,False,33.84000015258789,-0.7387706822480022,RIGHT,,,,False,,,,,,,,,,,,,,,33.59000015258789,,,0.1971535540745067,17.7,2026-06-01,20.0,3,0,28.0,2023-12-18,-49.1,9,128,49.1,4,3.0,-4.0,-0.7,True,False,,35.099998474121094,-4.301989707055142,Finance,Regional Banks,,,,
MSGE,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,80.38999938964844,,,0.345056110276575,18.8,2026-04-27,23.2,3,0,65.26000213623047,2026-02-16,-16.8,1,10,16.8,4,6.0,-16.7,-11.1,True,False,,90.41000366210938,-11.08284909478474,Consumer Services,Movies/Entertainment,,,,
MSGS,2026-09-14,False,,False,,,RIGHT,438.9299926757813,-9.71225607594819,RIGHT,False,,,,,,,,,,,,,,,396.2999877929687,,,0.3455104963285701,66.9,2025-12-08,68.5,7,1,235.19000244140625,2024-12-09,-26.3,3,52,26.3,9,6.0,-14.3,-9.7,True,False,,438.9299926757813,-9.71225607594819,Consumer Services,Movies/Entertainment,,,,
MSM,2026-09-14,False,,False,121.69000244140624,-1.9804450766362611,RIGHT,,,,True,,,,,,,,,,,,,,,119.27999877929688,,,0.2084540281563991,24.9,2026-04-06,28.1,1,0,93.11000061035156,2024-11-04,-26.9,8,74,26.9,2,9.0,-10.1,-7.4,False,False,,130.4600067138672,-8.56968217017724,Distribution Services,Wholesale Distributors,,,,
MTG,2026-09-14,False,,False,31.6200008392334,-2.3719164455853425,BOTTOM,,,,True,,,,,,,,,,,,,,,30.8700008392334,,,0.2220062930493835,2.8,2026-07-27,3.2,0,0,29.90999984741211,2025-06-30,-17.5,4,56,17.5,1,6.0,-2.1,-1.0,False,False,,31.88999938964844,-3.1984903416026222,Finance,Property/Casualty Insurance,,,,
MTRN,2026-09-14,False,,False,,,RIGHT,304.5799865722656,-21.13073353107271,RIGHT,True,,,,,,,,,,,,,,,240.22000122070312,,,0.2069581214154312,32.0,2026-04-13,46.4,0,0,164.0500030517578,2026-02-23,-21.0,1,7,21.0,2,7.0,-25.9,-21.1,False,False,,304.5799865722656,-21.13073353107271,Electronic Technology,Electronic Equipment/Instruments,,,,
MTW,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,20.18000030517578,,,0.2274628705864591,-5.7,2026-08-31,1.9,0,0,19.809999465942383,2023-02-27,-64.4,13,183,64.4,1,3.0,-8.7,-6.1,False,False,,21.5,-6.1395334642986965,Producer Manufacturing,Trucks/Construction/Farm Machinery,,,,
MVBF,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,31.3799991607666,,,0.2516334098534346,2.4,2026-07-27,6.0,0,0,29.59000015258789,2026-02-02,-18.9,2,25,18.9,2,4.0,-7.3,-0.1,True,False,,31.989999771118164,-1.9068478109283915,Finance,Regional Banks,,,,
MYE,2026-09-14,False,,False,37.45000076293945,-20.507343521274144,BOTTOM,,,,True,,,,,,,,,,,,,,,29.770000457763672,,,0.1461393596986817,25.5,2026-06-01,28.7,1,0,23.13999938964844,2026-02-16,-15.3,1,15,15.3,2,7.0,-21.8,-20.5,True,False,,37.45000076293945,-20.507343521274144,Producer Manufacturing,Miscellaneous Manufacturing,,,,
MYFW,2026-09-14,False,,False,31.920000076293945,-3.665413764089775,RIGHT,,,,True,,,,,,,,,,,,,,,30.75,,,0.2575502683649763,7.7,2026-04-27,9.8,2,0,28.0,2026-01-12,-17.2,1,15,17.2,3,10.0,-13.8,-10.5,False,False,,34.36000061035156,-10.506404383659952,Finance,Investment Managers,,,,
NDSN,2026-09-14,False,,False,338.54998779296875,-8.932208336946523,LEFT,,,,True,,,,,,,,,,,,,,,308.30999755859375,,,0.1715910183671506,-0.6,2026-08-03,2.5,0,0,300.7900085449219,2026-02-09,-15.6,2,25,15.6,2,5.0,-9.3,-8.9,False,False,,339.1199951171875,-9.085278957953202,Producer Manufacturing,Industrial Machinery,,,,
NEO,2026-09-14,False,,False,19.760000228881836,-6.831985657047335,RIGHT,,,,True,,,,,,,,,,,,,,,18.40999984741211,,,0.1459806467482239,29.9,2026-06-22,39.3,1,0,13.220000267028809,2026-01-05,-46.5,1,24,46.5,3,4.0,-14.6,-6.8,True,False,,19.760000228881836,-6.831985657047335,Health Services,Medical/Nursing Services,,,,
NESR,2026-09-14,False,,False,35.470001220703125,-7.696643496710342,BOTTOM,36.81999969482422,-11.080928979287709,LEFT,True,,,,,,,,,,,,,,,32.7400016784668,,,0.2098376323343909,15.9,2026-06-22,21.9,2,0,26.850000381469727,2026-02-23,-31.2,1,17,31.2,3,6.0,-13.8,-11.1,False,False,,36.939998626708984,-11.369781008073543,Industrial Services,Oilfield Services/Equipment,,,,
NEU,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,880.52001953125,,,0.1533004153371717,-1.0,2026-08-03,3.2,0,0,852.9299926757812,2025-09-29,-32.0,4,44,32.0,1,6.0,-13.4,-8.5,False,False,,981.6599731445312,-10.302951773545557,Process Industries,Chemicals: Specialty,,,,
NHC,2026-09-14,False,,False,,,LEFT,171.63999938964844,32.696338450681715,LEFT,True,,,,,,,,,,,,,,,227.7599945068359,,,0.141881462372867,98.4,2025-08-18,106.9,11,2,110.0999984741211,2025-05-12,-15.0,2,14,15.0,11,5.0,-10.5,-4.8,True,False,,239.2899932861328,-4.818420787663191,Health Services,Hospital/Nursing Management,,,,
NIC,2026-09-14,False,,False,173.2100067138672,-1.021883380782318,RIGHT,,,,True,,,,,,,,,,,,,,,171.44000244140625,,,0.1635355590124047,5.0,2026-06-22,5.8,1,0,162.0,2026-02-16,-18.6,2,18,18.6,3,6.0,-8.2,-4.8,True,False,,180.0,-4.755554199218748,Finance,Major Banks,,,,
NJR,2026-09-14,False,,False,56.029998779296875,-5.229342082831556,BOTTOM,60.31999969482422,-11.969498105489285,BOTTOM,True,,,,,,,,,,,,,,,53.099998474121094,,,0.2149798908946416,1.3,2026-02-02,2.2,2,0,51.95000076293945,2024-11-25,-16.3,4,62,16.3,6,9.0,-12.2,-12.0,False,False,,60.86000061035156,-12.75057847257166,,,,,,
NMIH,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,44.119998931884766,,,0.1790534504488408,-0.4,2026-07-27,2.1,0,0,43.20000076293945,2024-09-30,-26.2,8,95,26.2,1,6.0,-4.6,-3.8,False,False,,46.7400016784668,-5.605482782404502,Finance,Property/Casualty Insurance,,,,
NMM,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,92.19000244140624,,,0.3709582049606323,16.5,2026-07-20,26.7,1,0,72.7699966430664,2026-02-23,-19.9,1,21,19.9,3,2.0,-2.5,-0.7,True,False,,92.87000274658205,-0.7322066168462649,Transportation,Marine Shipping,,,,
NPK,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,153.3300018310547,,,0.350944389916932,2.3,2026-08-17,4.7,0,0,146.49000549316406,2026-04-13,-18.3,1,18,18.3,2,2.0,-2.5,-0.9,False,False,,158.1699981689453,-3.0599964556621617,Electronic Technology,Aerospace & Defense,,,,
NTAP,2026-09-14,False,,False,,,LEFT,209.05999755859375,-9.939729753164672,LEFT,False,,,,,,,,,,,,,,,188.27999877929688,,,0.1819430140748369,35.1,2026-05-18,48.6,2,0,126.66000366210938,2025-09-15,-26.0,2,35,26.0,2,6.0,-23.0,-9.9,False,False,,209.05999755859375,-9.939729753164672,Electronic Technology,Computer Peripherals,,,,
NTB,2026-09-14,False,,False,61.56999969482422,-2.6636339090095884,RIGHT,64.16999816894531,-6.607445823212521,RIGHT,True,,,,,,,,,,,,,,,59.93000030517578,,,0.1518990631375147,22.1,2025-12-01,29.0,4,3,46.45000076293945,2025-06-30,-12.6,2,22,12.6,8,6.0,-9.2,-6.6,False,False,,64.16999816894531,-6.607445823212521,Finance,Regional Banks,,,,
NTRS,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,181.7100067138672,,,0.2812262424475991,14.2,2026-04-13,19.1,2,0,152.5800018310547,2026-02-02,-13.0,1,10,13.0,5,6.0,-8.1,-7.2,False,False,,195.77999877929688,-7.186634055142072,Finance,Investment Managers,,,,
NWBI,2026-09-14,False,,False,15.720000267028809,-1.0814254033475024,RIGHT,,,,True,,,,,,,,,,,,,,,15.550000190734863,,,0.2269108561133989,2.7,2026-06-22,3.9,0,0,14.960000038146973,2024-07-22,-28.1,9,100,28.1,4,6.0,-5.2,-2.2,True,False,,16.15999984741211,-3.774750386367931,Finance,Savings Banks,,,,
OBK,2026-09-14,False,,False,54.79499816894531,-0.7026158123888737,RIGHT,,,,False,,,,,,,,,,,,,,,54.40999984741211,,,0.234326903344962,15.0,2026-05-18,18.2,3,0,46.02000045776367,2026-02-02,-14.2,1,15,14.2,3,8.0,-6.2,-2.1,True,False,,55.56999969482422,-2.087456997989068,Finance,Regional Banks,,,,
OBT,2026-09-14,False,,False,39.02000045776367,-1.6401829373149046,BOTTOM,40.0,-4.0499973297119185,LEFT,True,,,,,,,,,,,,,,,38.380001068115234,,,0.1922913298732238,18.5,2026-03-30,20.0,1,1,31.989999771118164,2023-12-18,-35.9,12,119,35.9,4,6.0,-13.2,-4.0,True,False,,40.099998474121094,-4.289270502381381,Finance,Regional Banks,,,,
OESX,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,25.290000915527344,,,0.1976228657673804,28.4,2026-08-03,36.0,1,0,18.600000381469727,2025-12-08,-53.9,2,34,53.9,3,2.0,-19.4,-18.4,False,False,,31.0,-18.419351885395663,Electronic Technology,Semiconductors,,,,
OFG,2026-09-14,False,,False,53.400001525878906,-0.9363295612598188,RIGHT,,,,True,,,,,,,,,,,,,,,52.900001525878906,,,0.1943482727955587,16.1,2026-05-25,16.9,2,0,45.2599983215332,2025-06-30,-21.1,4,47,21.1,4,6.0,-5.1,-2.0,True,False,,54.470001220703125,-2.882319918560028,Finance,Major Banks,,,,
OII,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,46.560001373291016,,,0.2433568796956538,44.6,2026-02-02,53.1,2,0,30.40999984741211,2024-07-22,-49.2,5,80,49.2,8,5.0,-14.9,-14.2,False,False,,54.25,-14.175112675961266,Producer Manufacturing,Industrial Machinery,,,,
OKTA,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,186.4499969482422,,,0.4399480389312373,31.8,2026-06-29,46.2,2,1,127.56700134277344,2025-05-12,-50.9,4,59,50.9,3,3.0,-4.8,7.1,True,False,,189.72000122070312,-1.7235949037639475,Technology Services,Packaged Software,,,,
