snapshot_date,code,supplement_source,supplement_value,status
2026-07-02,UTI,,,unresolved
2026-07-02,UVE,us/stage2/stage2_whitelist.csv,68.84009942004971,current_snapshot_available_not_pit_safe
2026-07-02,VLO,us/eps_growth_screener_results.csv,452.97984224364586,current_snapshot_available_not_pit_safe
2026-07-02,VOYA,us/stage2/stage2_whitelist.csv,-41.19172546891019,current_snapshot_available_not_pit_safe
2026-07-02,VRTX,us/stage2/stage2_whitelist.csv,8.02085422097453,current_snapshot_available_not_pit_safe
2026-07-02,VSEC,us/stage2/stage2_whitelist.csv,14.544996218805151,current_snapshot_available_not_pit_safe
2026-07-02,VTR,us/stage2/stage2_whitelist.csv,-4.640215198386005,current_snapshot_available_not_pit_safe
2026-07-02,WELL,us/stage2/stage2_whitelist.csv,12.01117318435755,current_snapshot_available_not_pit_safe
2026-07-02,WERN,us/stage2/stage2_whitelist.csv,-85.4077253218884,current_snapshot_available_not_pit_safe
2026-07-02,WEYS,us/eps_growth_screener_results.csv,490.0847457627119,current_snapshot_available_not_pit_safe
2026-07-02,WFCF,,,unresolved
2026-07-02,WILC,,,unresolved
2026-07-02,WLY,us/stage2/stage2_whitelist.csv,108.50127959053104,current_snapshot_available_not_pit_safe
2026-07-02,XENE,us/stage2/stage2_whitelist.csv,-3.6163668561841686,current_snapshot_available_not_pit_safe
2026-07-02,XOMA,,,unresolved
2026-07-02,XZO,,,unresolved
2026-07-10,AAMI,us/eps_growth_screener_results.csv,171.860547847741,current_snapshot_available_not_pit_safe
2026-07-10,AAPL,us/stage2/stage2_whitelist.csv,29.131849205842947,current_snapshot_available_not_pit_safe
2026-07-10,ADM,us/eps_growth_screener_results.csv,313.7458563535912,current_snapshot_available_not_pit_safe
2026-07-10,AFBI,,,unresolved
2026-07-10,AMG,us/stage2/stage2_whitelist.csv,146.58531363733675,current_snapshot_available_not_pit_safe
2026-07-10,ANDG,,,unresolved
2026-07-10,ANET,us/stage2/stage2_whitelist.csv,35.9553775743707,current_snapshot_available_not_pit_safe
2026-07-10,BAND,us/stage2/stage2_whitelist.csv,56.66666666666668,current_snapshot_available_not_pit_safe
2026-07-10,BBIO,us/stage2/stage2_whitelist.csv,18.56933389191454,current_snapshot_available_not_pit_safe
2026-07-10,BSVN,us/stage2/stage2_whitelist.csv,-25.30514010658415,current_snapshot_available_not_pit_safe
2026-07-10,BZH,us/stage2/stage2_whitelist.csv,-1349.090909090909,current_snapshot_available_not_pit_safe
2026-07-10,CLMT,us/stage2/stage2_whitelist.csv,35.74530516431925,current_snapshot_available_not_pit_safe
2026-07-10,CNXN,us/stage2/stage2_whitelist.csv,34.75396335186328,current_snapshot_available_not_pit_safe
2026-07-10,DELL,us/eps_growth_screener_results.csv,281.26000290993744,current_snapshot_available_not_pit_safe
2026-07-10,DINO,us/eps_growth_screener_results.csv,350.424618756278,current_snapshot_available_not_pit_safe
2026-07-10,DNTH,us/stage2/stage2_whitelist.csv,-1.5063993657265804,current_snapshot_available_not_pit_safe
2026-07-10,EA,,,unresolved
2026-07-10,EBAY,us/stage2/stage2_whitelist.csv,56.0748870238864,current_snapshot_available_not_pit_safe
2026-07-10,ECO,us/eps_growth_screener_results.csv,606.3465453239133,current_snapshot_available_not_pit_safe
2026-07-10,ECPG,us/stage2/stage2_whitelist.csv,12.752459345512952,current_snapshot_available_not_pit_safe
2026-07-10,EWTX,us/stage2/stage2_whitelist.csv,-54.6775130737943,current_snapshot_available_not_pit_safe
2026-07-10,EXPD,us/stage2/stage2_whitelist.csv,50.82613873176541,current_snapshot_available_not_pit_safe
2026-07-10,FHI,us/stage2/stage2_whitelist.csv,19.61106309420915,current_snapshot_available_not_pit_safe
2026-07-10,FR,us/stage2/stage2_whitelist.csv,39.51477300024021,current_snapshot_available_not_pit_safe
2026-07-10,FTH,us/stage2/stage2_whitelist.csv,-2312.3008882037725,current_snapshot_available_not_pit_safe
2026-07-10,FTK,us/eps_growth_screener_results.csv,430.122950819672,current_snapshot_available_not_pit_safe
2026-07-10,GPRE,,,unresolved
2026-07-10,GWW,us/stage2/stage2_whitelist.csv,20.51233434456331,current_snapshot_available_not_pit_safe
2026-07-10,HPE,,,unresolved
2026-07-10,ICHR,,,unresolved
2026-07-10,IGIC,us/stage2/stage2_whitelist.csv,-36.05345096004152,current_snapshot_available_not_pit_safe
2026-07-10,INSW,us/eps_growth_screener_results.csv,374.7512038523274,current_snapshot_available_not_pit_safe
2026-07-10,LASR,,,unresolved
2026-07-10,LINC,,,unresolved
2026-07-10,LOB,us/stage2/stage2_whitelist.csv,45.56293979671617,current_snapshot_available_not_pit_safe
2026-07-10,MET,us/stage2/stage2_whitelist.csv,5.386326274054742,current_snapshot_available_not_pit_safe
2026-07-10,MNPR,us/stage2/stage2_whitelist.csv,-77.41015402167712,current_snapshot_available_not_pit_safe
2026-07-10,MOD,,,unresolved
2026-07-10,MPC,us/eps_growth_screener_results.csv,347.24075197089144,current_snapshot_available_not_pit_safe
2026-07-10,MRX,us/stage2/stage2_whitelist.csv,105.9591836734694,current_snapshot_available_not_pit_safe
2026-07-10,MS,us/stage2/stage2_whitelist.csv,62.71075001174092,current_snapshot_available_not_pit_safe
2026-07-10,MUSA,us/stage2/stage2_whitelist.csv,53.00138462791519,current_snapshot_available_not_pit_safe
2026-07-10,NESR,us/eps_growth_screener_results.csv,173.85998715478485,current_snapshot_available_not_pit_safe
2026-07-10,NET,us/stage2/stage2_whitelist.csv,-230.3719008264463,current_snapshot_available_not_pit_safe
2026-07-10,NJR,,,unresolved
2026-07-10,NMM,us/eps_growth_screener_results.csv,163.78711078928313,current_snapshot_available_not_pit_safe
2026-07-10,NREF,us/stage2/stage2_whitelist.csv,-46.82773884175581,current_snapshot_available_not_pit_safe
2026-07-10,NSC,us/stage2/stage2_whitelist.csv,-4.432514887500367,current_snapshot_available_not_pit_safe
2026-07-10,NTCT,,,unresolved
2026-07-10,OII,us/stage2/stage2_whitelist.csv,20.20484171322159,current_snapshot_available_not_pit_safe
2026-07-10,ONTO,us/stage2/stage2_whitelist.csv,74.86267707429893,current_snapshot_available_not_pit_safe
2026-07-10,PAA,us/eps_growth_screener_results.csv,981.1125485122895,current_snapshot_available_not_pit_safe
2026-07-10,PAG,us/stage2/stage2_whitelist.csv,-1.65342601787487,current_snapshot_available_not_pit_safe
2026-07-10,PAGP,us/eps_growth_screener_results.csv,1196.7656765676568,current_snapshot_available_not_pit_safe
2026-07-10,PBF,,,unresolved
2026-07-10,PBI,us/stage2/stage2_whitelist.csv,116.7270531400966,current_snapshot_available_not_pit_safe
2026-07-10,PENG,,,unresolved
2026-07-10,PFG,us/stage2/stage2_whitelist.csv,2.849336455893829,current_snapshot_available_not_pit_safe
2026-07-10,PHVS,us/stage2/stage2_whitelist.csv,13.303628262253335,current_snapshot_available_not_pit_safe
2026-07-10,PNTG,us/stage2/stage2_whitelist.csv,26.110833749375928,current_snapshot_available_not_pit_safe
2026-07-10,PSX,us/eps_growth_screener_results.csv,344.95669181335563,current_snapshot_available_not_pit_safe
2026-07-10,RAPP,us/stage2/stage2_whitelist.csv,-58.12781755502521,current_snapshot_available_not_pit_safe
2026-07-10,RDWR,us/stage2/stage2_whitelist.csv,-58.64978902953586,current_snapshot_available_not_pit_safe
2026-07-10,RGA,us/eps_growth_screener_results.csv,160.55237102657634,current_snapshot_available_not_pit_safe
2026-07-10,SAH,,,unresolved
2026-07-10,SBLK,us/eps_growth_screener_results.csv,432900.0,current_snapshot_available_not_pit_safe
2026-07-10,SGHC,,,unresolved
2026-07-10,SION,,,unresolved
2026-07-10,SLAB,us/stage2/stage2_whitelist.csv,52.21689634511684,current_snapshot_available_not_pit_safe
2026-07-10,SRRK,us/stage2/stage2_whitelist.csv,13.81747413704803,current_snapshot_available_not_pit_safe
2026-07-10,STNG,us/eps_growth_screener_results.csv,372.7207419017764,current_snapshot_available_not_pit_safe
2026-07-10,SYRE,us/stage2/stage2_whitelist.csv,29.37675648867581,current_snapshot_available_not_pit_safe
2026-07-10,TEN,us/eps_growth_screener_results.csv,162.77724204435876,current_snapshot_available_not_pit_safe
2026-07-10,TIGO,us/stage2/stage2_whitelist.csv,-83.91152329704664,current_snapshot_available_not_pit_safe
2026-07-10,TRAX,,,unresolved
2026-07-10,TRNO,us/stage2/stage2_whitelist.csv,-40.40594498669032,current_snapshot_available_not_pit_safe
2026-07-10,TWLO,us/eps_growth_screener_results.csv,4659.40170940171,current_snapshot_available_not_pit_safe
2026-07-10,VCTR,us/stage2/stage2_whitelist.csv,148.1557981705518,current_snapshot_available_not_pit_safe
2026-07-10,VIRT,us/stage2/stage2_whitelist.csv,-0.939792639301526,current_snapshot_available_not_pit_safe
2026-07-10,WBI,us/stage2/stage2_whitelist.csv,-36.36915604128719,current_snapshot_available_not_pit_safe
2026-07-10,WCC,us/stage2/stage2_whitelist.csv,10.46475195822455,current_snapshot_available_not_pit_safe
2026-07-10,WT,us/stage2/stage2_whitelist.csv,67.69230769230768,current_snapshot_available_not_pit_safe
2026-07-10,WYFI,us/stage2/stage2_whitelist.csv,-72.22222222222221,current_snapshot_available_not_pit_safe
2026-07-17,ABCB,us/stage2/stage2_whitelist.csv,-51.97619793297839,current_snapshot_available_not_pit_safe
2026-07-17,ACHC,us/stage2/stage2_whitelist.csv,-64.09486640648454,current_snapshot_available_not_pit_safe
2026-07-17,ACT,us/stage2/stage2_whitelist.csv,11.91951854845954,current_snapshot_available_not_pit_safe
2026-07-17,ADM,us/eps_growth_screener_results.csv,313.7458563535912,current_snapshot_available_not_pit_safe
2026-07-17,AFL,us/stage2/stage2_whitelist.csv,46.67865168539325,current_snapshot_available_not_pit_safe
2026-07-17,AHR,us/stage2/stage2_whitelist.csv,157.39837398373984,current_snapshot_available_not_pit_safe
2026-07-17,AIT,us/stage2/stage2_whitelist.csv,13.21024249133959,current_snapshot_available_not_pit_safe
2026-07-17,AKR,us/eps_growth_screener_results.csv,312.0967741935484,current_snapshot_available_not_pit_safe
2026-07-17,ALRS,us/stage2/stage2_whitelist.csv,4.4253463314520385,current_snapshot_available_not_pit_safe
2026-07-17,ALX,us/eps_growth_screener_results.csv,2437.167547613055,current_snapshot_available_not_pit_safe
2026-07-17,AMAL,us/stage2/stage2_whitelist.csv,36.094674556213015,current_snapshot_available_not_pit_safe
2026-07-17,ARCB,us/stage2/stage2_whitelist.csv,-155.1484354105376,current_snapshot_available_not_pit_safe
2026-07-17,ASB,us/stage2/stage2_whitelist.csv,-2.175590186699584,current_snapshot_available_not_pit_safe
2026-07-17,ASH,,,unresolved
2026-07-17,ATLO,us/stage2/stage2_whitelist.csv,32.12312549329123,current_snapshot_available_not_pit_safe
2026-07-17,BATRA,us/stage2/stage2_whitelist.csv,-140.49692078997666,current_snapshot_available_not_pit_safe
2026-07-17,BIIB,us/stage2/stage2_whitelist.csv,-84.84701423553336,current_snapshot_available_not_pit_safe
2026-07-17,BOH,us/stage2/stage2_whitelist.csv,38.70056497175141,current_snapshot_available_not_pit_safe
2026-07-17,BOTJ,us/stage2/stage2_whitelist.csv,19.808467741935488,current_snapshot_available_not_pit_safe
2026-07-17,BRX,us/stage2/stage2_whitelist.csv,-14.156408399710354,current_snapshot_available_not_pit_safe
2026-07-17,BSRR,us/stage2/stage2_whitelist.csv,-1.2440682313710314,current_snapshot_available_not_pit_safe
2026-07-17,BUSE,us/stage2/stage2_whitelist.csv,31.96768609347951,current_snapshot_available_not_pit_safe
2026-07-17,BWFG,us/stage2/stage2_whitelist.csv,32.66637668551544,current_snapshot_available_not_pit_safe
2026-07-17,BY,us/stage2/stage2_whitelist.csv,35.636528575748414,current_snapshot_available_not_pit_safe
2026-07-17,CALY,us/eps_growth_screener_results.csv,265.0317892824704,current_snapshot_available_not_pit_safe
2026-07-17,CBL,us/eps_growth_screener_results.csv,1655.9281437125746,current_snapshot_available_not_pit_safe
2026-07-17,CCK,us/stage2/stage2_whitelist.csv,42.75751759436981,current_snapshot_available_not_pit_safe
2026-07-17,CDNA,,,unresolved
2026-07-17,CFR,us/stage2/stage2_whitelist.csv,12.787584706768168,current_snapshot_available_not_pit_safe
2026-07-17,CHCO,us/stage2/stage2_whitelist.csv,2.830271216097977,current_snapshot_available_not_pit_safe
2026-07-17,CHMG,,,unresolved
2026-07-17,CHRN,us/stage2/stage2_whitelist.csv,-19.328961236678772,current_snapshot_available_not_pit_safe
2026-07-17,CHRW,,,unresolved
2026-07-17,CLBK,,,unresolved
2026-07-17,CNO,us/stage2/stage2_whitelist.csv,44.98633132859487,current_snapshot_available_not_pit_safe
2026-07-17,CNS,us/stage2/stage2_whitelist.csv,32.89565581785166,current_snapshot_available_not_pit_safe
2026-07-17,CNXN,us/stage2/stage2_whitelist.csv,34.75396335186328,current_snapshot_available_not_pit_safe
2026-07-17,COAG,,,unresolved
2026-07-17,CRNX,us/stage2/stage2_whitelist.csv,7.137642955633066,current_snapshot_available_not_pit_safe
2026-07-17,CTBI,us/stage2/stage2_whitelist.csv,18.55849329952915,current_snapshot_available_not_pit_safe
2026-07-17,CTO,,,unresolved
2026-07-17,CTRE,,,unresolved
2026-07-17,CTRN,us/eps_growth_screener_results.csv,757.4108818011257,current_snapshot_available_not_pit_safe
2026-07-17,CUBE,us/stage2/stage2_whitelist.csv,8.982863460475393,current_snapshot_available_not_pit_safe
2026-07-17,CURB,us/stage2/stage2_whitelist.csv,-35.794871794871796,current_snapshot_available_not_pit_safe
2026-07-17,CVEO,us/stage2/stage2_whitelist.csv,8.310139165009941,current_snapshot_available_not_pit_safe
2026-07-17,CVLG,us/stage2/stage2_whitelist.csv,-11.178749308245708,current_snapshot_available_not_pit_safe
2026-07-17,CVS,us/eps_growth_screener_results.csv,187.9338226147531,current_snapshot_available_not_pit_safe
2026-07-17,CZFS,us/stage2/stage2_whitelist.csv,20.323312535450953,current_snapshot_available_not_pit_safe
2026-07-17,DINO,us/eps_growth_screener_results.csv,350.424618756278,current_snapshot_available_not_pit_safe
2026-07-17,DKL,us/stage2/stage2_whitelist.csv,-34.94481765834933,current_snapshot_available_not_pit_safe
2026-07-17,DNTH,us/stage2/stage2_whitelist.csv,-1.5063993657265804,current_snapshot_available_not_pit_safe
2026-07-17,EGP,us/stage2/stage2_whitelist.csv,16.637594484591737,current_snapshot_available_not_pit_safe
2026-07-17,EIX,us/stage2/stage2_whitelist.csv,55.27796533873509,current_snapshot_available_not_pit_safe
2026-07-17,EPR,us/stage2/stage2_whitelist.csv,-12.68426842684269,current_snapshot_available_not_pit_safe
2026-07-17,EQBK,us/stage2/stage2_whitelist.csv,46.80851063829788,current_snapshot_available_not_pit_safe
2026-07-17,ESQ,us/stage2/stage2_whitelist.csv,8.057836227566664,current_snapshot_available_not_pit_safe
2026-07-17,EWBC,us/stage2/stage2_whitelist.csv,17.643374787510073,current_snapshot_available_not_pit_safe
2026-07-17,FA,us/eps_growth_screener_results.csv,5322.222222222223,current_snapshot_available_not_pit_safe
2026-07-17,FAF,us/stage2/stage2_whitelist.csv,50.721136767317944,current_snapshot_available_not_pit_safe
2026-07-17,FBIZ,us/stage2/stage2_whitelist.csv,36.455171392611234,current_snapshot_available_not_pit_safe
2026-07-17,FBP,us/stage2/stage2_whitelist.csv,25.644641418211123,current_snapshot_available_not_pit_safe
2026-07-17,FBRX,us/stage2/stage2_whitelist.csv,-2.4013363959072898,current_snapshot_available_not_pit_safe
2026-07-17,FCF,us/stage2/stage2_whitelist.csv,36.589919103920344,current_snapshot_available_not_pit_safe
2026-07-17,FEIM,us/stage2/stage2_whitelist.csv,-245.42798714577864,current_snapshot_available_not_pit_safe
2026-07-17,FLYW,us/stage2/stage2_whitelist.csv,32.38578680203045,current_snapshot_available_not_pit_safe
2026-07-17,FMBH,us/stage2/stage2_whitelist.csv,6.908904810644832,current_snapshot_available_not_pit_safe
2026-07-17,FR,us/stage2/stage2_whitelist.csv,39.51477300024021,current_snapshot_available_not_pit_safe
2026-07-17,FRME,us/stage2/stage2_whitelist.csv,-28.72078720787208,current_snapshot_available_not_pit_safe
2026-07-17,FRT,us/stage2/stage2_whitelist.csv,-45.647653835347015,current_snapshot_available_not_pit_safe
2026-07-17,FULT,us/stage2/stage2_whitelist.csv,-1.5788472512839975,current_snapshot_available_not_pit_safe
2026-07-17,FVCB,us/stage2/stage2_whitelist.csv,45.8762886597938,current_snapshot_available_not_pit_safe
2026-07-17,GABC,us/stage2/stage2_whitelist.csv,21.43881453154876,current_snapshot_available_not_pit_safe
2026-07-17,GEF,us/stage2/stage2_whitelist.csv,103.08422301304864,current_snapshot_available_not_pit_safe
2026-07-17,GHRS,us/stage2/stage2_whitelist.csv,-52.03740814963259,current_snapshot_available_not_pit_safe
2026-07-17,GL,us/stage2/stage2_whitelist.csv,19.45099580712788,current_snapshot_available_not_pit_safe
2026-07-17,GPRE,,,unresolved
2026-07-17,GTY,us/stage2/stage2_whitelist.csv,50.23138409760202,current_snapshot_available_not_pit_safe
2026-07-17,HBNC,us/stage2/stage2_whitelist.csv,3.5622866894197935,current_snapshot_available_not_pit_safe
2026-07-17,HFWA,us/stage2/stage2_whitelist.csv,19.120135363790176,current_snapshot_available_not_pit_safe
2026-07-17,HIW,us/eps_growth_screener_results.csv,401.14388922335945,current_snapshot_available_not_pit_safe
2026-07-17,HR,us/stage2/stage2_whitelist.csv,71.61389621811786,current_snapshot_available_not_pit_safe
2026-07-17,HST,us/stage2/stage2_whitelist.csv,8.320251177394024,current_snapshot_available_not_pit_safe
2026-07-17,HTO,us/stage2/stage2_whitelist.csv,-12.36224922294434,current_snapshot_available_not_pit_safe
2026-07-17,HXL,us/eps_growth_screener_results.csv,284.7164179104477,current_snapshot_available_not_pit_safe
2026-07-17,IOR,us/stage2/stage2_whitelist.csv,-29.07975460122699,current_snapshot_available_not_pit_safe
2026-07-17,IRM,,,unresolved
2026-07-17,ITIC,us/stage2/stage2_whitelist.csv,19.18057569493722,current_snapshot_available_not_pit_safe
2026-07-17,IVT,us/stage2/stage2_whitelist.csv,-98.5800554920842,current_snapshot_available_not_pit_safe
2026-07-17,JMSB,us/stage2/stage2_whitelist.csv,39.13286713286715,current_snapshot_available_not_pit_safe
2026-07-17,JXN,us/eps_growth_screener_results.csv,292.3179034813514,current_snapshot_available_not_pit_safe
2026-07-17,KARO,us/stage2/stage2_whitelist.csv,23.733563267945673,current_snapshot_available_not_pit_safe
2026-07-17,KELYA,us/stage2/stage2_whitelist.csv,-40.47341870391928,current_snapshot_available_not_pit_safe
2026-07-17,KFY,us/stage2/stage2_whitelist.csv,15.02727723590676,current_snapshot_available_not_pit_safe
2026-07-17,KIM,us/stage2/stage2_whitelist.csv,-5.80026166593982,current_snapshot_available_not_pit_safe
2026-07-17,KRG,us/eps_growth_screener_results.csv,2290.9638554216867,current_snapshot_available_not_pit_safe
2026-07-17,LAMR,us/stage2/stage2_whitelist.csv,4.2040063257775335,current_snapshot_available_not_pit_safe
2026-07-17,LCNB,us/stage2/stage2_whitelist.csv,25.867432400095723,current_snapshot_available_not_pit_safe
2026-07-17,LOB,us/stage2/stage2_whitelist.csv,45.56293979671617,current_snapshot_available_not_pit_safe
2026-07-17,LQDT,us/stage2/stage2_whitelist.csv,39.21052631578947,current_snapshot_available_not_pit_safe
2026-07-17,LTC,us/stage2/stage2_whitelist.csv,74.0523882896764,current_snapshot_available_not_pit_safe
2026-07-17,MATX,us/stage2/stage2_whitelist.csv,46.09278773778567,current_snapshot_available_not_pit_safe
2026-07-17,MDV,,,unresolved
2026-07-17,MO,,,unresolved
2026-07-17,MPC,us/eps_growth_screener_results.csv,347.24075197089144,current_snapshot_available_not_pit_safe
2026-07-17,MSBI,us/stage2/stage2_whitelist.csv,85.32276330690827,current_snapshot_available_not_pit_safe
2026-07-17,MSGS,,,unresolved
2026-07-17,MTB,us/stage2/stage2_whitelist.csv,25.405316240927515,current_snapshot_available_not_pit_safe
2026-07-17,NBTB,us/stage2/stage2_whitelist.csv,129.0388086642599,current_snapshot_available_not_pit_safe
2026-07-17,NET,us/stage2/stage2_whitelist.csv,-230.3719008264463,current_snapshot_available_not_pit_safe
2026-07-17,NHC,us/stage2/stage2_whitelist.csv,67.12698099559414,current_snapshot_available_not_pit_safe
2026-07-17,NTB,us/stage2/stage2_whitelist.csv,-7.230843065109585,current_snapshot_available_not_pit_safe
2026-07-17,NWBI,us/stage2/stage2_whitelist.csv,38.52303007232585,current_snapshot_available_not_pit_safe
2026-07-17,OBK,us/stage2/stage2_whitelist.csv,132.36363636363637,current_snapshot_available_not_pit_safe
2026-07-17,OHI,us/eps_growth_screener_results.csv,161.3228208497591,current_snapshot_available_not_pit_safe
2026-07-17,ONB,us/stage2/stage2_whitelist.csv,93.776057176891,current_snapshot_available_not_pit_safe
2026-07-17,ORKA,us/stage2/stage2_whitelist.csv,-12.264474134977732,current_snapshot_available_not_pit_safe
2026-07-17,OSBC,us/stage2/stage2_whitelist.csv,13.571428571428571,current_snapshot_available_not_pit_safe
2026-07-17,OZK,us/stage2/stage2_whitelist.csv,-5.724417426545089,current_snapshot_available_not_pit_safe
2026-07-17,PAG,us/stage2/stage2_whitelist.csv,-1.65342601787487,current_snapshot_available_not_pit_safe
2026-07-17,PARR,us/eps_growth_screener_results.csv,699.1279069767442,current_snapshot_available_not_pit_safe
2026-07-17,PEBO,us/stage2/stage2_whitelist.csv,30.94797103889543,current_snapshot_available_not_pit_safe
2026-07-17,PECO,us/eps_growth_screener_results.csv,253.36956521739128,current_snapshot_available_not_pit_safe
2026-07-17,PFG,us/stage2/stage2_whitelist.csv,2.849336455893829,current_snapshot_available_not_pit_safe
2026-07-17,PFIS,us/stage2/stage2_whitelist.csv,-12.284457129266256,current_snapshot_available_not_pit_safe
2026-07-17,PINE,,,unresolved
2026-07-17,PKOH,us/stage2/stage2_whitelist.csv,29.33915399668824,current_snapshot_available_not_pit_safe
2026-07-17,PLBC,us/stage2/stage2_whitelist.csv,34.06175771971497,current_snapshot_available_not_pit_safe
2026-07-17,PLD,us/stage2/stage2_whitelist.csv,85.27677694071404,current_snapshot_available_not_pit_safe
2026-07-17,PLSE,us/stage2/stage2_whitelist.csv,-25.06142506142507,current_snapshot_available_not_pit_safe
2026-07-17,PM,us/stage2/stage2_whitelist.csv,-7.407217024776401,current_snapshot_available_not_pit_safe
2026-07-17,PSX,us/eps_growth_screener_results.csv,344.95669181335563,current_snapshot_available_not_pit_safe
2026-07-17,QCRH,us/stage2/stage2_whitelist.csv,28.21143928738867,current_snapshot_available_not_pit_safe
2026-07-17,RDN,us/stage2/stage2_whitelist.csv,-17.008196721311467,current_snapshot_available_not_pit_safe
2026-07-17,REG,us/stage2/stage2_whitelist.csv,8.671750310338723,current_snapshot_available_not_pit_safe
2026-07-17,RGCO,,,unresolved
2026-07-17,RHI,us/stage2/stage2_whitelist.csv,-35.38650306748467,current_snapshot_available_not_pit_safe
2026-07-17,RLYB,,,unresolved
2026-07-17,RNR,us/stage2/stage2_whitelist.csv,-9.975169654643048,current_snapshot_available_not_pit_safe
2026-07-17,RUSHA,us/stage2/stage2_whitelist.csv,0.7888888888888883,current_snapshot_available_not_pit_safe
2026-07-17,RXO,us/stage2/stage2_whitelist.csv,0.7490636704119934,current_snapshot_available_not_pit_safe
2026-07-17,SAH,,,unresolved
2026-07-17,SEIC,us/stage2/stage2_whitelist.csv,-11.086201098531554,current_snapshot_available_not_pit_safe
2026-07-17,SION,,,unresolved
2026-07-17,SKT,us/stage2/stage2_whitelist.csv,8.903324417271682,current_snapshot_available_not_pit_safe
2026-07-17,SMBC,us/stage2/stage2_whitelist.csv,31.239242685025815,current_snapshot_available_not_pit_safe
2026-07-17,SMBK,us/stage2/stage2_whitelist.csv,38.75991348233598,current_snapshot_available_not_pit_safe
2026-07-17,SNDR,us/stage2/stage2_whitelist.csv,37.82332845290385,current_snapshot_available_not_pit_safe
2026-07-17,SNEX,us/stage2/stage2_whitelist.csv,22.572323567348455,current_snapshot_available_not_pit_safe
2026-07-17,SPFI,us/stage2/stage2_whitelist.csv,10.845184414383164,current_snapshot_available_not_pit_safe
2026-07-17,SPG,us/stage2/stage2_whitelist.csv,-10.33751920733323,current_snapshot_available_not_pit_safe
2026-07-17,SRBK,us/stage2/stage2_whitelist.csv,23.89813907933399,current_snapshot_available_not_pit_safe
2026-07-17,STAG,,,unresolved
2026-07-17,SUN,us/eps_growth_screener_results.csv,185.46174946662603,current_snapshot_available_not_pit_safe
2026-07-17,SUNC,us/eps_growth_screener_results.csv,344.82352941176464,current_snapshot_available_not_pit_safe
2026-07-17,TCBK,us/stage2/stage2_whitelist.csv,27.266204257354698,current_snapshot_available_not_pit_safe
2026-07-17,TRGP,us/stage2/stage2_whitelist.csv,22.863002746202252,current_snapshot_available_not_pit_safe
2026-07-17,TRMK,us/stage2/stage2_whitelist.csv,17.630434782608695,current_snapshot_available_not_pit_safe
2026-07-17,TRVI,us/stage2/stage2_whitelist.csv,-20.338983050847467,current_snapshot_available_not_pit_safe
2026-07-17,UBSI,us/stage2/stage2_whitelist.csv,12.109744560075676,current_snapshot_available_not_pit_safe
2026-07-17,UE,us/stage2/stage2_whitelist.csv,-69.3208939032328,current_snapshot_available_not_pit_safe
2026-07-17,UMBF,us/stage2/stage2_whitelist.csv,25.925663716814142,current_snapshot_available_not_pit_safe
2026-07-17,UNF,us/stage2/stage2_whitelist.csv,-48.73153575615475,current_snapshot_available_not_pit_safe
2026-07-17,UNTY,us/stage2/stage2_whitelist.csv,-12.322744442380335,current_snapshot_available_not_pit_safe
2026-07-17,VLGEA,us/stage2/stage2_whitelist.csv,-19.437814903208693,current_snapshot_available_not_pit_safe
2026-07-17,VTRS,us/stage2/stage2_whitelist.csv,-2517.948717948718,current_snapshot_available_not_pit_safe
2026-07-17,WABC,us/stage2/stage2_whitelist.csv,4.604970161218498,current_snapshot_available_not_pit_safe
2026-07-17,WERN,us/stage2/stage2_whitelist.csv,-85.4077253218884,current_snapshot_available_not_pit_safe
2026-07-17,WSFS,us/stage2/stage2_whitelist.csv,27.73934915893727,current_snapshot_available_not_pit_safe
2026-07-17,WT,us/stage2/stage2_whitelist.csv,67.69230769230768,current_snapshot_available_not_pit_safe
2026-07-17,WTFC,us/stage2/stage2_whitelist.csv,18.694244604316555,current_snapshot_available_not_pit_safe
2026-07-17,WTTR,us/stage2/stage2_whitelist.csv,61.946050096339114,current_snapshot_available_not_pit_safe
2026-07-17,XHR,us/stage2/stage2_whitelist.csv,-137.66744061439542,current_snapshot_available_not_pit_safe
2026-07-17,XMTR,us/stage2/stage2_whitelist.csv,81.20444955887994,current_snapshot_available_not_pit_safe
2026-07-24,ACNB,us/stage2/stage2_whitelist.csv,34.14370610480821,current_snapshot_available_not_pit_safe
2026-07-24,ACU,us/stage2/stage2_whitelist.csv,5.337248467052429,current_snapshot_available_not_pit_safe
2026-07-24,AIT,us/stage2/stage2_whitelist.csv,13.21024249133959,current_snapshot_available_not_pit_safe
2026-07-24,ALL,us/stage2/stage2_whitelist.csv,61.18627905778053,current_snapshot_available_not_pit_safe
2026-07-24,ALOT,,,unresolved
2026-07-24,AMRX,us/stage2/stage2_whitelist.csv,152.8057553956834,current_snapshot_available_not_pit_safe
2026-07-24,ARWR,us/stage2/stage2_whitelist.csv,-7.505553792446844,current_snapshot_available_not_pit_safe
2026-07-24,ATI,us/stage2/stage2_whitelist.csv,55.15134290180477,current_snapshot_available_not_pit_safe
2026-07-24,AVBC,us/stage2/stage2_whitelist.csv,100.10368066355626,current_snapshot_available_not_pit_safe
2026-07-24,AVT,us/stage2/stage2_whitelist.csv,12.401185770750985,current_snapshot_available_not_pit_safe
2026-07-24,BHB,us/stage2/stage2_whitelist.csv,128.5137522079233,current_snapshot_available_not_pit_safe
