policy,panel,quarter,horizon,role,group,n,unique_tickers,mean,median,p10,p90,positive_return_rate,ambiguous_3w_n,stop_first_3w_n,fast_winner_3w_n,unresolved_3w_n,mae_3w_median,mfe_3w_median,mae_4w_median,mfe_4w_median
deep_pullback_and_extended,nonoverlap_w4,2025Q1,w3,DIAGNOSTIC_ONLY,retained,441,358,-0.008284662486007817,-0.0083731692628181,-0.1224739700843337,0.0999026023484777,0.4512471655328798,3,164,26,248,-0.058071374258083,0.0504470474418552,-0.070435372716334,0.0551359718299704
deep_pullback_and_extended,nonoverlap_w4,2025Q1,w3,DIAGNOSTIC_ONLY,unknown_feature,223,197,-0.01641949715800591,-0.0152584133475723,-0.12058817225643743,0.09300696526374012,0.4170403587443946,2,78,10,133,-0.0602584402395365,0.0498919286919099,-0.0703608143277672,0.0548114758315569
deep_pullback_and_extended,nonoverlap_w4,2025Q1,w4,PRIMARY,baseline,467,375,-0.01819317513425985,-0.01895044554053,-0.1651620865056236,0.10521663149846726,0.4068522483940043,4,181,29,253,-0.0636175646889717,0.050167186896834,-0.0763672082543744,0.054458991209654
deep_pullback_and_extended,nonoverlap_w4,2025Q1,w4,PRIMARY,flagged,26,24,-0.07724651826985601,-0.0928569934674153,-0.27267993663860074,0.0971218171852177,0.23076923076923078,1,17,3,5,-0.20964309157536085,0.021746191800560852,-0.22587553027708246,0.02205337881317675
deep_pullback_and_extended,nonoverlap_w4,2025Q1,w4,PRIMARY,retained,441,358,-0.01471157213760339,-0.0164956287248094,-0.1516092234644396,0.1033716122450767,0.41723356009070295,3,164,26,248,-0.058071374258083,0.0504470474418552,-0.070435372716334,0.0551359718299704
deep_pullback_and_extended,nonoverlap_w4,2025Q1,w4,PRIMARY,unknown_feature,223,197,-0.020405519636817682,-0.0167610735184727,-0.13994163613727567,0.10706165075185756,0.40358744394618834,2,78,10,133,-0.0602584402395365,0.0498919286919099,-0.0703608143277672,0.0548114758315569
high_pct_above_ceiling,all_entries,2025Q1,w1,PRIMARY,baseline,703,383,-0.005133931017585893,-0.0013553602029762,-0.08310072581777776,0.05626503143825073,0.4850640113798009,5,282,37,379,-0.0656767212820353,0.0476372360429342,-0.0867647470212449,0.0524344054251566
high_pct_above_ceiling,all_entries,2025Q1,w1,PRIMARY,flagged,243,153,-0.013078377089960307,-0.003897797834263,-0.10983654852185115,0.06404501761747841,0.4609053497942387,3,113,21,106,-0.0846511485964752,0.0517215984509504,-0.1183768941359305,0.054458991209654
high_pct_above_ceiling,all_entries,2025Q1,w1,PRIMARY,retained,460,267,-0.0009371910271794076,0.0,-0.06883704318407649,0.05528246272693973,0.49782608695652175,2,169,16,273,-0.0582228038578418,0.046288578467322455,-0.07139085688541955,0.05098752631447065
high_pct_above_ceiling,all_entries,2025Q1,w1,PRIMARY,unknown_feature,0,0,,,,,,0,0,0,0,,,,
high_pct_above_ceiling,all_entries,2025Q1,w2,PRIMARY,baseline,703,383,-0.008279429539532332,-0.0094276323048079,-0.12255753244802663,0.07780183497664502,0.43812233285917496,5,282,37,379,-0.0656767212820353,0.0476372360429342,-0.0867647470212449,0.0524344054251566
high_pct_above_ceiling,all_entries,2025Q1,w2,PRIMARY,flagged,243,153,-0.020372687355297243,-0.0199097421243094,-0.13469193441099878,0.08672681854344128,0.4444444444444444,3,113,21,106,-0.0846511485964752,0.0517215984509504,-0.1183768941359305,0.054458991209654
high_pct_above_ceiling,all_entries,2025Q1,w2,PRIMARY,retained,460,267,-0.0018910346499000006,-0.00744603987372505,-0.1083535732667704,0.07398429127269596,0.43478260869565216,2,169,16,273,-0.0582228038578418,0.046288578467322455,-0.07139085688541955,0.05098752631447065
high_pct_above_ceiling,all_entries,2025Q1,w2,PRIMARY,unknown_feature,0,0,,,,,,0,0,0,0,,,,
high_pct_above_ceiling,all_entries,2025Q1,w3,DIAGNOSTIC_ONLY,baseline,703,383,-0.02223875697227599,-0.0210207145439194,-0.15172762870158676,0.09230769937376396,0.40256045519203415,5,282,37,379,-0.0656767212820353,0.0476372360429342,-0.0867647470212449,0.0524344054251566
high_pct_above_ceiling,all_entries,2025Q1,w3,DIAGNOSTIC_ONLY,flagged,243,153,-0.030198769141141845,-0.0281843870894775,-0.1955515701265537,0.09860782428621916,0.3950617283950617,3,113,21,106,-0.0846511485964752,0.0517215984509504,-0.1183768941359305,0.054458991209654
high_pct_above_ceiling,all_entries,2025Q1,w3,DIAGNOSTIC_ONLY,retained,460,267,-0.018033794022201205,-0.01720021919330815,-0.12283583483421708,0.0819502361369978,0.40652173913043477,2,169,16,273,-0.0582228038578418,0.046288578467322455,-0.07139085688541955,0.05098752631447065
high_pct_above_ceiling,all_entries,2025Q1,w3,DIAGNOSTIC_ONLY,unknown_feature,0,0,,,,,,0,0,0,0,,,,
high_pct_above_ceiling,all_entries,2025Q1,w4,PRIMARY,baseline,703,383,-0.03155629204251042,-0.0269911605699928,-0.17797575939676133,0.09502497407182944,0.36984352773826457,5,282,37,379,-0.0656767212820353,0.0476372360429342,-0.0867647470212449,0.0524344054251566
high_pct_above_ceiling,all_entries,2025Q1,w4,PRIMARY,flagged,243,153,-0.050362110724951684,-0.0484781109838372,-0.21977704368303738,0.09364217667417614,0.32098765432098764,3,113,21,106,-0.0846511485964752,0.0517215984509504,-0.1183768941359305,0.054458991209654
high_pct_above_ceiling,all_entries,2025Q1,w4,PRIMARY,retained,460,267,-0.021621913912438187,-0.0221601221757251,-0.1469460963712186,0.09523020868453222,0.39565217391304347,2,169,16,273,-0.0582228038578418,0.046288578467322455,-0.07139085688541955,0.05098752631447065
high_pct_above_ceiling,all_entries,2025Q1,w4,PRIMARY,unknown_feature,0,0,,,,,,0,0,0,0,,,,
high_pct_above_ceiling,nonoverlap_w4,2025Q1,w1,PRIMARY,baseline,467,375,-0.005060463461225115,-0.0029558887542807,-0.08428349472448511,0.05644530832090803,0.4689507494646681,4,181,29,253,-0.0636175646889717,0.050167186896834,-0.0763672082543744,0.054458991209654
high_pct_above_ceiling,nonoverlap_w4,2025Q1,w1,PRIMARY,flagged,150,137,-0.012674293550175655,-0.00415225577863345,-0.11606038073213286,0.07077453928877663,0.44,2,72,15,61,-0.09156553343802434,0.054699763570686594,-0.11903474659501305,0.057857860820399745
high_pct_above_ceiling,nonoverlap_w4,2025Q1,w1,PRIMARY,retained,317,261,-0.0014577047440560873,-0.0012633583408419,-0.06988090838266799,0.05492454236531548,0.48264984227129337,2,109,14,192,-0.0554364866371103,0.0482508570605986,-0.0657737361797062,0.0533852187575996
high_pct_above_ceiling,nonoverlap_w4,2025Q1,w1,PRIMARY,unknown_feature,0,0,,,,,,0,0,0,0,,,,
high_pct_above_ceiling,nonoverlap_w4,2025Q1,w2,PRIMARY,baseline,467,375,-0.0013811067746968872,-0.0066108127800836,-0.12344642102141018,0.08023954549857673,0.44539614561027835,4,181,29,253,-0.0636175646889717,0.050167186896834,-0.0763672082543744,0.054458991209654
high_pct_above_ceiling,nonoverlap_w4,2025Q1,w2,PRIMARY,flagged,150,137,-0.015886266010948957,-0.0206674723473008,-0.12962740723135355,0.09199349859016177,0.43333333333333335,2,72,15,61,-0.09156553343802434,0.054699763570686594,-0.11903474659501305,0.057857860820399745
high_pct_above_ceiling,nonoverlap_w4,2025Q1,w2,PRIMARY,retained,317,261,0.0054825332424570964,-0.0058579888374751,-0.11104236323662701,0.07612975426216054,0.45110410094637227,2,109,14,192,-0.0554364866371103,0.0482508570605986,-0.0657737361797062,0.0533852187575996
high_pct_above_ceiling,nonoverlap_w4,2025Q1,w2,PRIMARY,unknown_feature,0,0,,,,,,0,0,0,0,,,,
high_pct_above_ceiling,nonoverlap_w4,2025Q1,w3,DIAGNOSTIC_ONLY,baseline,467,375,-0.011960003689388604,-0.012234956721389,-0.13647032870614237,0.09860043756459869,0.43683083511777304,4,181,29,253,-0.0636175646889717,0.050167186896834,-0.0763672082543744,0.054458991209654
high_pct_above_ceiling,nonoverlap_w4,2025Q1,w3,DIAGNOSTIC_ONLY,flagged,150,137,-0.01801261356969928,-0.02844265968230495,-0.1598216672266438,0.10402313812632702,0.44,2,72,15,61,-0.09156553343802434,0.054699763570686594,-0.11903474659501305,0.057857860820399745
high_pct_above_ceiling,nonoverlap_w4,2025Q1,w3,DIAGNOSTIC_ONLY,retained,317,261,-0.009095992705014462,-0.0086679397706233,-0.11567351364920314,0.09601228488963448,0.4353312302839117,2,109,14,192,-0.0554364866371103,0.0482508570605986,-0.0657737361797062,0.0533852187575996
high_pct_above_ceiling,nonoverlap_w4,2025Q1,w3,DIAGNOSTIC_ONLY,unknown_feature,0,0,,,,,,0,0,0,0,,,,
high_pct_above_ceiling,nonoverlap_w4,2025Q1,w4,PRIMARY,baseline,467,375,-0.01819317513425985,-0.01895044554053,-0.1651620865056236,0.10521663149846726,0.4068522483940043,4,181,29,253,-0.0636175646889717,0.050167186896834,-0.0763672082543744,0.054458991209654
high_pct_above_ceiling,nonoverlap_w4,2025Q1,w4,PRIMARY,flagged,150,137,-0.03634643515892567,-0.03478748230297945,-0.19740312867009965,0.09486036011110603,0.36,2,72,15,61,-0.09156553343802434,0.054699763570686594,-0.11903474659501305,0.057857860820399745
high_pct_above_ceiling,nonoverlap_w4,2025Q1,w4,PRIMARY,retained,317,261,-0.009603304460127755,-0.0136768187585065,-0.12190824766992904,0.10859840317351567,0.42902208201892744,2,109,14,192,-0.0554364866371103,0.0482508570605986,-0.0657737361797062,0.0533852187575996
high_pct_above_ceiling,nonoverlap_w4,2025Q1,w4,PRIMARY,unknown_feature,0,0,,,,,,0,0,0,0,,,,
deep_pullback,all_entries,2025Q2,w1,PRIMARY,baseline,399,224,0.009976743662555168,0.0051510856527234,-0.04290759706565358,0.06836993809066744,0.5764411027568922,3,70,30,296,-0.0373393023531816,0.0562303205461178,-0.0422222561306423,0.0668754817566386
deep_pullback,all_entries,2025Q2,w1,PRIMARY,flagged,50,35,0.0069044338040711575,0.00828933961346095,-0.10974425807086698,0.10668526382067547,0.6,3,18,2,27,-0.046583779715949056,0.08658350559662376,-0.0632196930291458,0.08708161672505829
deep_pullback,all_entries,2025Q2,w1,PRIMARY,retained,349,202,0.010416902668068637,0.0042655044708399,-0.04101161650583162,0.06216621287722924,0.5730659025787965,0,52,28,269,-0.0365124532269056,0.051389203967403,-0.0412110311596722,0.0636942675159235
deep_pullback,all_entries,2025Q2,w1,PRIMARY,unknown_feature,258,178,0.01050998831221006,0.00421608906408725,-0.04109350639929283,0.06315861776999677,0.562015503875969,0,39,23,196,-0.037059459230907754,0.059419070470371954,-0.041617067069869645,0.06912981256788205
deep_pullback,all_entries,2025Q2,w2,PRIMARY,baseline,399,224,0.029197219880575196,0.0132584336176904,-0.046330979797081444,0.11656857240985016,0.6265664160401002,3,70,30,296,-0.0373393023531816,0.0562303205461178,-0.0422222561306423,0.0668754817566386
deep_pullback,all_entries,2025Q2,w2,PRIMARY,flagged,50,35,0.032984225991326103,0.024821774703168452,-0.09025119339851781,0.11805304368612086,0.64,3,18,2,27,-0.046583779715949056,0.08658350559662376,-0.0632196930291458,0.08708161672505829
deep_pullback,all_entries,2025Q2,w2,PRIMARY,retained,349,202,0.028654668861842973,0.0126467049707472,-0.04089128086591017,0.11656857240985016,0.6246418338108882,0,52,28,269,-0.0365124532269056,0.051389203967403,-0.0412110311596722,0.0636942675159235
deep_pullback,all_entries,2025Q2,w2,PRIMARY,unknown_feature,258,178,0.03535741588356492,0.0147800200136708,-0.0360577697531071,0.11959168442876444,0.6550387596899225,0,39,23,196,-0.037059459230907754,0.059419070470371954,-0.041617067069869645,0.06912981256788205
deep_pullback,all_entries,2025Q2,w3,DIAGNOSTIC_ONLY,baseline,399,224,0.03915839406593598,0.0165469002537006,-0.06295699223332042,0.14034236489863366,0.6340852130325815,3,70,30,296,-0.0373393023531816,0.0562303205461178,-0.0422222561306423,0.0668754817566386
deep_pullback,all_entries,2025Q2,w3,DIAGNOSTIC_ONLY,flagged,50,35,0.06471918708024951,0.0139697835756732,-0.12802166739000145,0.16007166577511397,0.58,3,18,2,27,-0.046583779715949056,0.08658350559662376,-0.0632196930291458,0.08708161672505829
deep_pullback,all_entries,2025Q2,w3,DIAGNOSTIC_ONLY,retained,349,202,0.03549638933609162,0.0168874430458982,-0.054514974918360014,0.1362315490789579,0.6418338108882522,0,52,28,269,-0.0365124532269056,0.051389203967403,-0.0412110311596722,0.0636942675159235
deep_pullback,all_entries,2025Q2,w3,DIAGNOSTIC_ONLY,unknown_feature,258,178,0.04325124390503697,0.02287207790441435,-0.05465458657004853,0.14384912593607166,0.6666666666666666,0,39,23,196,-0.037059459230907754,0.059419070470371954,-0.041617067069869645,0.06912981256788205
deep_pullback,all_entries,2025Q2,w4,PRIMARY,baseline,399,224,0.05131590595095313,0.0220857490161672,-0.07435353617905137,0.16746318162514745,0.6466165413533834,3,70,30,296,-0.0373393023531816,0.0562303205461178,-0.0422222561306423,0.0668754817566386
deep_pullback,all_entries,2025Q2,w4,PRIMARY,flagged,50,35,0.11429824322171112,0.0041134519349414495,-0.1780055186324541,0.19561267379268923,0.52,3,18,2,27,-0.046583779715949056,0.08658350559662376,-0.0632196930291458,0.08708161672505829
deep_pullback,all_entries,2025Q2,w4,PRIMARY,retained,349,202,0.04229264846230586,0.0239264610583749,-0.06828891775091765,0.16723046805953756,0.664756446991404,0,52,28,269,-0.0365124532269056,0.051389203967403,-0.0412110311596722,0.0636942675159235
deep_pullback,all_entries,2025Q2,w4,PRIMARY,unknown_feature,258,178,0.04936197543468192,0.03071125850637765,-0.07222898641600997,0.17232579515676788,0.6666666666666666,0,39,23,196,-0.037059459230907754,0.059419070470371954,-0.041617067069869645,0.06912981256788205
deep_pullback,nonoverlap_w4,2025Q2,w1,PRIMARY,baseline,271,218,0.012103470916152081,0.0073914100545937,-0.0408478367189092,0.0696969880637152,0.6014760147601476,3,45,23,200,-0.0352665564851505,0.0613425592489462,-0.0394417255209503,0.0701570746505282
deep_pullback,nonoverlap_w4,2025Q2,w1,PRIMARY,flagged,34,33,0.013819229515699485,0.01090040630125415,-0.09773679614673719,0.1119062960138474,0.6176470588235294,3,12,1,18,-0.03911741828140975,0.1061576472944961,-0.0632196930291458,0.1065887190567361
deep_pullback,nonoverlap_w4,2025Q2,w1,PRIMARY,retained,237,195,0.01185732833225076,0.0068801207670663,-0.037269543663961194,0.06521993925678858,0.5991561181434599,0,33,22,182,-0.034772523805299,0.0562303205461178,-0.0384219192638615,0.0675491046110434
deep_pullback,nonoverlap_w4,2025Q2,w1,PRIMARY,unknown_feature,183,167,0.012904592634244583,0.0076063828217058,-0.038699360019443484,0.06607605101091352,0.5901639344262295,0,26,19,138,-0.0354169457570148,0.0616296883487477,-0.0403879099878771,0.0701570746505282
deep_pullback,nonoverlap_w4,2025Q2,w2,PRIMARY,baseline,271,218,0.03696404339867484,0.0154966545384565,-0.0380437800800074,0.1192707791542488,0.6346863468634686,3,45,23,200,-0.0352665564851505,0.0613425592489462,-0.0394417255209503,0.0701570746505282
deep_pullback,nonoverlap_w4,2025Q2,w2,PRIMARY,flagged,34,33,0.051503997035829786,0.031064797284529003,-0.082530636474823,0.16389944130495013,0.6176470588235294,3,12,1,18,-0.03911741828140975,0.1061576472944961,-0.0632196930291458,0.1065887190567361
deep_pullback,nonoverlap_w4,2025Q2,w2,PRIMARY,retained,237,195,0.034878142876888896,0.0146334788339139,-0.03599519882719552,0.116920072851935,0.6371308016877637,0,33,22,182,-0.034772523805299,0.0562303205461178,-0.0384219192638615,0.0675491046110434
deep_pullback,nonoverlap_w4,2025Q2,w2,PRIMARY,unknown_feature,183,167,0.03977114470191648,0.0155927347768689,-0.03585144091983512,0.11969141973565534,0.639344262295082,0,26,19,138,-0.0354169457570148,0.0616296883487477,-0.0403879099878771,0.0701570746505282
deep_pullback,nonoverlap_w4,2025Q2,w3,DIAGNOSTIC_ONLY,baseline,271,218,0.04607419289910136,0.0217699557928099,-0.0627777947319878,0.1514349921575866,0.6715867158671587,3,45,23,200,-0.0352665564851505,0.0613425592489462,-0.0394417255209503,0.0701570746505282
deep_pullback,nonoverlap_w4,2025Q2,w3,DIAGNOSTIC_ONLY,flagged,34,33,0.05981425356044445,0.01674769121107585,-0.1221864484970085,0.16576536583362578,0.5882352941176471,3,12,1,18,-0.03911741828140975,0.1061576472944961,-0.0632196930291458,0.1065887190567361
deep_pullback,nonoverlap_w4,2025Q2,w3,DIAGNOSTIC_ONLY,retained,237,195,0.044103044956123875,0.0227238484584331,-0.049593382975883296,0.14419302602410616,0.6835443037974683,0,33,22,182,-0.034772523805299,0.0562303205461178,-0.0384219192638615,0.0675491046110434
deep_pullback,nonoverlap_w4,2025Q2,w3,DIAGNOSTIC_ONLY,unknown_feature,183,167,0.04999620682557492,0.0235708708896207,-0.0473090291420874,0.15039927903653197,0.6885245901639344,0,26,19,138,-0.0354169457570148,0.0616296883487477,-0.0403879099878771,0.0701570746505282
deep_pullback,nonoverlap_w4,2025Q2,w4,PRIMARY,baseline,271,218,0.05322000510904234,0.0220640186287548,-0.0706927104115556,0.1801033118590518,0.6642066420664207,3,45,23,200,-0.0352665564851505,0.0613425592489462,-0.0394417255209503,0.0701570746505282
deep_pullback,nonoverlap_w4,2025Q2,w4,PRIMARY,flagged,34,33,0.08983422551685806,0.0104153934788726,-0.16204946014263188,0.20547915973789405,0.5294117647058824,3,12,1,18,-0.03911741828140975,0.1061576472944961,-0.0632196930291458,0.1065887190567361
deep_pullback,nonoverlap_w4,2025Q2,w4,PRIMARY,retained,237,195,0.047967332139144746,0.0229488042075116,-0.06720669114267362,0.1730110499284493,0.6835443037974683,0,33,22,182,-0.034772523805299,0.0562303205461178,-0.0384219192638615,0.0675491046110434
deep_pullback,nonoverlap_w4,2025Q2,w4,PRIMARY,unknown_feature,183,167,0.053558331675181786,0.027135003610301,-0.07012165143743769,0.17874308280156462,0.6830601092896175,0,26,19,138,-0.0354169457570148,0.0616296883487477,-0.0403879099878771,0.0701570746505282
extended_vs_candidate,all_entries,2025Q2,w1,PRIMARY,baseline,399,224,0.009976743662555168,0.0051510856527234,-0.04290759706565358,0.06836993809066744,0.5764411027568922,3,70,30,296,-0.0373393023531816,0.0562303205461178,-0.0422222561306423,0.0668754817566386
extended_vs_candidate,all_entries,2025Q2,w1,PRIMARY,flagged,83,76,0.019508917254640174,0.0224008834496858,-0.033978296032333696,0.09392518674549835,0.6746987951807228,2,19,11,51,-0.0462328885683847,0.0891891655040717,-0.0463857290829848,0.109559893425488
extended_vs_candidate,all_entries,2025Q2,w1,PRIMARY,retained,316,185,0.0074730398393176535,0.0028410669082052,-0.043051368265445394,0.0610606567451861,0.5506329113924051,1,51,19,245,-0.0365812590220954,0.0478016097875626,-0.04150573882235075,0.0596632250839337
extended_vs_candidate,all_entries,2025Q2,w1,PRIMARY,unknown_feature,0,0,,,,,,0,0,0,0,,,,
extended_vs_candidate,all_entries,2025Q2,w2,PRIMARY,baseline,399,224,0.029197219880575196,0.0132584336176904,-0.046330979797081444,0.11656857240985016,0.6265664160401002,3,70,30,296,-0.0373393023531816,0.0562303205461178,-0.0422222561306423,0.0668754817566386
extended_vs_candidate,all_entries,2025Q2,w2,PRIMARY,flagged,83,76,0.05316818560468892,0.0220048487380877,-0.04418492956054299,0.13445079189457093,0.6626506024096386,2,19,11,51,-0.0462328885683847,0.0891891655040717,-0.0463857290829848,0.109559893425488
extended_vs_candidate,all_entries,2025Q2,w2,PRIMARY,retained,316,185,0.022901048503671913,0.01104405538364265,-0.04650043671294355,0.0997581069690083,0.6170886075949367,1,51,19,245,-0.0365812590220954,0.0478016097875626,-0.04150573882235075,0.0596632250839337
extended_vs_candidate,all_entries,2025Q2,w2,PRIMARY,unknown_feature,0,0,,,,,,0,0,0,0,,,,
extended_vs_candidate,all_entries,2025Q2,w3,DIAGNOSTIC_ONLY,baseline,399,224,0.03915839406593598,0.0165469002537006,-0.06295699223332042,0.14034236489863366,0.6340852130325815,3,70,30,296,-0.0373393023531816,0.0562303205461178,-0.0422222561306423,0.0668754817566386
extended_vs_candidate,all_entries,2025Q2,w3,DIAGNOSTIC_ONLY,flagged,83,76,0.06821725290855414,0.0420071351778987,-0.07353631578564321,0.1582742873325071,0.6987951807228916,2,19,11,51,-0.0462328885683847,0.0891891655040717,-0.0463857290829848,0.109559893425488
