policy,panel,horizon,code,affected_weeks,incremental_without_ticker
r6_rdagent,all_entries,w4,CXW,1,0.0009537981948337619
r6_rdagent,all_entries,w4,CYD,5,0.0009410302280249449
r6_rdagent,all_entries,w4,CZWI,5,0.0009576830405502016
r6_rdagent,all_entries,w4,D,5,0.0009583181084558244
r6_rdagent,all_entries,w4,DAC,2,0.0009574604853173975
r6_rdagent,all_entries,w4,DAL,7,0.0009404569278556756
r6_rdagent,all_entries,w4,DAN,1,0.0009541611533897174
r6_rdagent,all_entries,w4,DASH,11,0.0009481653311145011
r6_rdagent,all_entries,w4,DAVE,3,0.000946855322210241
r6_rdagent,all_entries,w4,DBD,14,0.0009138343438129005
r6_rdagent,all_entries,w4,DCO,9,0.0009442168793210291
r6_rdagent,all_entries,w4,DE,8,0.0009643950314910373
r6_rdagent,all_entries,w4,DECK,1,0.0009624078221559693
r6_rdagent,all_entries,w4,DELL,5,0.0009783016488456526
r6_rdagent,all_entries,w4,DFDV,3,0.0008068096458087543
r6_rdagent,all_entries,w4,DG,3,0.0009594399262758424
r6_rdagent,all_entries,w4,DGII,4,0.0009565016818585406
r6_rdagent,all_entries,w4,DGX,14,0.0010233194307673215
r6_rdagent,all_entries,w4,DHI,3,0.0009485628516191399
r6_rdagent,all_entries,w4,DHT,7,0.0009526554049532598
r6_rdagent,all_entries,w4,DIS,1,0.0009564881446491574
r6_rdagent,all_entries,w4,DJCO,9,0.0009363949544147252
r6_rdagent,all_entries,w4,DJT,1,0.0009538889967209353
r6_rdagent,all_entries,w4,DKNG,1,0.0009592360241908819
r6_rdagent,all_entries,w4,DKS,4,0.0009177167357796301
r6_rdagent,all_entries,w4,DMLP,1,0.0009541061476440884
r6_rdagent,all_entries,w4,DNTH,5,0.001017837075566902
r6_rdagent,all_entries,w4,DOCN,3,0.000978694312375811
r6_rdagent,all_entries,w4,DRI,4,0.0009588578317306326
r6_rdagent,all_entries,w4,DRS,16,0.0009610011756218913
r6_rdagent,all_entries,w4,DTM,17,0.0009637627468140803
r6_rdagent,all_entries,w4,DUOL,2,0.0009497248873396858
r6_rdagent,all_entries,w4,DVA,13,0.0009596715729811816
r6_rdagent,all_entries,w4,DXPE,4,0.0009516359707828512
r6_rdagent,all_entries,w4,DXYZ,1,0.0009458065002046017
r6_rdagent,all_entries,w4,DY,13,0.0009977317121493685
r6_rdagent,all_entries,w4,DYN,5,0.0009700951159179906
r6_rdagent,all_entries,w4,EAT,4,0.000983066089820244
r6_rdagent,all_entries,w4,EBAY,2,0.0009542785161518804
r6_rdagent,all_entries,w4,EBMT,5,0.0009544113007729851
r6_rdagent,all_entries,w4,ECBK,14,0.0009800509476299629
r6_rdagent,all_entries,w4,ECG,7,0.0009326604406306797
r6_rdagent,all_entries,w4,ECO,8,0.0009505102414338831
r6_rdagent,all_entries,w4,EE,3,0.0009477790482643391
r6_rdagent,all_entries,w4,EFSC,2,0.0009559263956524255
r6_rdagent,all_entries,w4,EFSI,3,0.0009608868539047295
r6_rdagent,all_entries,w4,EIX,3,0.0009600997669291823
r6_rdagent,all_entries,w4,ELA,3,0.0009425547827244002
r6_rdagent,all_entries,w4,ELAN,9,0.0009160517044203454
r6_rdagent,all_entries,w4,ELMD,2,0.0010544743781920468
r6_rdagent,all_entries,w4,ELVN,3,0.0009614333394531518
r6_rdagent,all_entries,w4,EME,8,0.0009569868515550399
r6_rdagent,all_entries,w4,ENLT,2,0.0009545731365767069
r6_rdagent,all_entries,w4,ENS,3,0.0009514421709121131
r6_rdagent,all_entries,w4,ENVA,13,0.0009340639844911601
r6_rdagent,all_entries,w4,EQBK,7,0.0009605799426873036
r6_rdagent,all_entries,w4,EQH,7,0.0009574265179928984
r6_rdagent,all_entries,w4,EQIX,6,0.0009549899052647427
r6_rdagent,all_entries,w4,EQX,13,0.0010168493054470043
r6_rdagent,all_entries,w4,ERAS,4,0.0008896294250817112
r6_rdagent,all_entries,w4,ERIE,4,0.0009531481697707607
r6_rdagent,all_entries,w4,ESE,20,0.0009362221039341818
r6_rdagent,all_entries,w4,ESEA,7,0.0009644947060779362
r6_rdagent,all_entries,w4,ESI,8,0.0009575227272745154
r6_rdagent,all_entries,w4,ESNT,7,0.0009526784790255821
r6_rdagent,all_entries,w4,ESOA,3,0.0010734725865668552
r6_rdagent,all_entries,w4,ESP,3,0.0009094782731490999
r6_rdagent,all_entries,w4,ESQ,19,0.0009978445092664956
r6_rdagent,all_entries,w4,ET,11,0.0009473880340338576
r6_rdagent,all_entries,w4,ETN,7,0.0009618413357614669
r6_rdagent,all_entries,w4,ETON,2,0.0009672353490211285
r6_rdagent,all_entries,w4,ETR,14,0.0009352053635645341
r6_rdagent,all_entries,w4,EVRG,4,0.0009584458671577449
r6_rdagent,all_entries,w4,EWBC,5,0.0009549638498947443
r6_rdagent,all_entries,w4,EWTX,1,0.0009588043845192999
r6_rdagent,all_entries,w4,EXEL,6,0.000961504447701485
r6_rdagent,all_entries,w4,EXPD,4,0.0009547912909169302
r6_rdagent,all_entries,w4,EXPE,9,0.0009415377659803328
r6_rdagent,all_entries,w4,EXTR,2,0.0009567346338876871
r6_rdagent,all_entries,w4,EZPW,15,0.0009450742218225463
r6_rdagent,all_entries,w4,FA,3,0.0009564442605399155
r6_rdagent,all_entries,w4,FAC,2,0.0009575538981298257
r6_rdagent,all_entries,w4,FANG,1,0.0009426433388351954
r6_rdagent,all_entries,w4,FAST,3,0.0009596092873317795
r6_rdagent,all_entries,w4,FBIZ,11,0.000955309545737165
r6_rdagent,all_entries,w4,FBK,7,0.000959928995116381
r6_rdagent,all_entries,w4,FBLA,2,0.0009562333354568949
r6_rdagent,all_entries,w4,FBNC,7,0.0009572996025919013
r6_rdagent,all_entries,w4,FBP,7,0.000959982862822968
r6_rdagent,all_entries,w4,FCAP,4,0.0010386609898726065
r6_rdagent,all_entries,w4,FCBC,3,0.0009574667922486317
r6_rdagent,all_entries,w4,FCCO,13,0.0009572831264807988
r6_rdagent,all_entries,w4,FCF,2,0.0009584146733200336
r6_rdagent,all_entries,w4,FCFS,12,0.0009679932357728813
r6_rdagent,all_entries,w4,FCNCA,9,0.0009606544309092973
r6_rdagent,all_entries,w4,FCX,4,0.0009595307385213794
r6_rdagent,all_entries,w4,FDMT,1,0.0009587317216194813
r6_rdagent,all_entries,w4,FDSB,4,0.0009670448725488587
r6_rdagent,all_entries,w4,FDX,4,0.0009515885203667878
r6_rdagent,all_entries,w4,FEIM,6,0.0009427819779524181
r6_rdagent,all_entries,w4,FET,2,0.0009539087894566013
r6_rdagent,all_entries,w4,FFIV,7,0.000949727885510107
r6_rdagent,all_entries,w4,FHI,5,0.0009537510702828072
r6_rdagent,all_entries,w4,FICO,6,0.0009476109365445765
r6_rdagent,all_entries,w4,FIGR,5,0.0009256153834108842
r6_rdagent,all_entries,w4,FIGS,6,0.0008769488268245782
r6_rdagent,all_entries,w4,FISI,11,0.0009648876554539075
r6_rdagent,all_entries,w4,FITB,1,0.0009557457687194681
r6_rdagent,all_entries,w4,FIVE,11,0.0009663283552690153
r6_rdagent,all_entries,w4,FIX,7,0.0009501539126450532
r6_rdagent,all_entries,w4,FLEX,11,0.0009320868178799059
r6_rdagent,all_entries,w4,FLUT,6,0.0009579185052429548
r6_rdagent,all_entries,w4,FLXS,6,0.000917393815435323
r6_rdagent,all_entries,w4,FMBH,7,0.0009585403156551856
r6_rdagent,all_entries,w4,FN,12,0.0009443479687714405
r6_rdagent,all_entries,w4,FNB,7,0.0009471892945725675
r6_rdagent,all_entries,w4,FNRN,7,0.0009621075179066299
r6_rdagent,all_entries,w4,FNWD,2,0.0009573703569990166
r6_rdagent,all_entries,w4,FORM,6,0.0009355723740303961
r6_rdagent,all_entries,w4,FRAF,8,0.0009745875780917871
r6_rdagent,all_entries,w4,FRBA,2,0.0009570225899412035
r6_rdagent,all_entries,w4,FRD,2,0.0009574966706556385
r6_rdagent,all_entries,w4,FRO,4,0.0009553756078006955
r6_rdagent,all_entries,w4,FROG,3,0.0009540084712878512
r6_rdagent,all_entries,w4,FRST,3,0.00095687693259837
r6_rdagent,all_entries,w4,FSBC,4,0.0009572666074600867
r6_rdagent,all_entries,w4,FSEA,18,0.0009870279268262235
r6_rdagent,all_entries,w4,FSLY,3,0.001160858234716653
r6_rdagent,all_entries,w4,FSTR,3,0.00095530470140705
r6_rdagent,all_entries,w4,FTAI,6,0.0009650660677905956
r6_rdagent,all_entries,w4,FTDR,5,0.0009678503758043909
r6_rdagent,all_entries,w4,FTK,5,0.0008406353744013097
r6_rdagent,all_entries,w4,FTNT,4,0.0009541493974828997
r6_rdagent,all_entries,w4,FULT,6,0.0009556847699519751
r6_rdagent,all_entries,w4,FUNC,3,0.0009592266247188056
r6_rdagent,all_entries,w4,FUSB,6,0.0009511364051221597
r6_rdagent,all_entries,w4,GATX,9,0.0009526463282889745
r6_rdagent,all_entries,w4,GD,12,0.000963192375445829
r6_rdagent,all_entries,w4,GE,20,0.0009417827591051038
r6_rdagent,all_entries,w4,GEF,1,0.0009570375786473885
r6_rdagent,all_entries,w4,GEN,1,0.0009603218022116647
r6_rdagent,all_entries,w4,GENC,3,0.0009469205168752652
r6_rdagent,all_entries,w4,GEV,11,0.0010127881142585839
r6_rdagent,all_entries,w4,GFF,1,0.0009561332364530265
r6_rdagent,all_entries,w4,GFS,3,0.0009314788498402549
r6_rdagent,all_entries,w4,GHC,10,0.0009578326425338517
r6_rdagent,all_entries,w4,GHM,9,0.0009813466626227693
r6_rdagent,all_entries,w4,GHRS,2,0.0009662441170797851
r6_rdagent,all_entries,w4,GIII,1,0.0009641265144581715
r6_rdagent,all_entries,w4,GKOS,12,0.0009832000783554788
r6_rdagent,all_entries,w4,GL,6,0.0009542013689971685
r6_rdagent,all_entries,w4,GLBE,5,0.0009517653530537011
r6_rdagent,all_entries,w4,GLP,5,0.000951933373065464
r6_rdagent,all_entries,w4,GLW,12,0.0009559344514675831
r6_rdagent,all_entries,w4,GLXY,2,0.0009547938203986542
r6_rdagent,all_entries,w4,GMED,5,0.0009606691260676683
r6_rdagent,all_entries,w4,GOLF,10,0.0009709201103295256
r6_rdagent,all_entries,w4,GOOG,11,0.0009611489643579307
r6_rdagent,all_entries,w4,GPRE,2,0.0009515655329995358
r6_rdagent,all_entries,w4,GRC,3,0.0009539506553637308
r6_rdagent,all_entries,w4,GRDN,7,0.0009680039446725208
r6_rdagent,all_entries,w4,GRMN,14,0.0009614032363770594
r6_rdagent,all_entries,w4,GS,17,0.0009599932956553172
r6_rdagent,all_entries,w4,GSAT,3,0.0009298504129431965
r6_rdagent,all_entries,w4,GSBC,2,0.0009626509007081981
r6_rdagent,all_entries,w4,GSK,4,0.0009541550781025184
r6_rdagent,all_entries,w4,GSL,11,0.0009513765365871905
r6_rdagent,all_entries,w4,GTES,4,0.0009529612429329317
r6_rdagent,all_entries,w4,GTX,11,0.0009489260893137482
r6_rdagent,all_entries,w4,GVA,7,0.0009638085016763456
r6_rdagent,all_entries,w4,GWRE,9,0.0009273289833573133
r6_rdagent,all_entries,w4,GWW,3,0.000955945893306705
r6_rdagent,all_entries,w4,H,3,0.0009601974492590448
r6_rdagent,all_entries,w4,HAFC,4,0.000959212742552972
r6_rdagent,all_entries,w4,HALO,5,0.0009793394038198537
r6_rdagent,all_entries,w4,HBB,2,0.0009352266536947834
r6_rdagent,all_entries,w4,HBCP,8,0.000955724555125743
r6_rdagent,all_entries,w4,HBT,12,0.0009596178089398908
r6_rdagent,all_entries,w4,HCC,6,0.0009447285868926225
r6_rdagent,all_entries,w4,HEI,12,0.000947304677166392
r6_rdagent,all_entries,w4,HESM,8,0.0009180530889307886
r6_rdagent,all_entries,w4,HG,16,0.0009973813821708868
r6_rdagent,all_entries,w4,HIMS,2,0.0009867476030906213
r6_rdagent,all_entries,w4,HIPO,1,0.0009567387488802743
r6_rdagent,all_entries,w4,HLIT,1,0.0009572855722859126
r6_rdagent,all_entries,w4,HLT,18,0.0009596163969283969
r6_rdagent,all_entries,w4,HMN,11,0.0009614085754515056
r6_rdagent,all_entries,w4,HNVR,5,0.000946516597666275
r6_rdagent,all_entries,w4,HON,4,0.0009567555529336968
r6_rdagent,all_entries,w4,HOOD,7,0.0009727510149827271
r6_rdagent,all_entries,w4,HPE,9,0.0009627409939187276
r6_rdagent,all_entries,w4,HTB,14,0.0009552425345324294
r6_rdagent,all_entries,w4,HTFL,1,0.0009567883796120022
r6_rdagent,all_entries,w4,HTGC,8,0.0009502633357981448
r6_rdagent,all_entries,w4,HWBK,7,0.0009533505933108039
r6_rdagent,all_entries,w4,HWC,8,0.0009577641206014917
r6_rdagent,all_entries,w4,HWM,18,0.000995091745244365
r6_rdagent,all_entries,w4,HXL,6,0.00095541247736733
r6_rdagent,all_entries,w4,HYNE,2,0.0009546802388857845
r6_rdagent,all_entries,w4,HZO,2,0.0009572717337536405
r6_rdagent,all_entries,w4,IBCP,4,0.0009537668258335768
r6_rdagent,all_entries,w4,IBKR,12,0.0009641811240439804
r6_rdagent,all_entries,w4,IBM,12,0.000961201339196907
r6_rdagent,all_entries,w4,IBOC,7,0.0009565108384114723
r6_rdagent,all_entries,w4,ICHR,3,0.0009353217702631213
r6_rdagent,all_entries,w4,IDA,7,0.0009575957302237811
r6_rdagent,all_entries,w4,IDCC,12,0.00096294153764313
r6_rdagent,all_entries,w4,IDT,3,0.0009700351384152672
r6_rdagent,all_entries,w4,IESC,16,0.0009056315148546123
r6_rdagent,all_entries,w4,IFS,12,0.0009590299875931653
r6_rdagent,all_entries,w4,IGIC,9,0.0009651816119120918
r6_rdagent,all_entries,w4,IMAX,9,0.0009983694662064374
r6_rdagent,all_entries,w4,INBX,3,0.0009399801179394888
r6_rdagent,all_entries,w4,INCY,1,0.0009563025402980212
r6_rdagent,all_entries,w4,INDV,2,0.0009589039728521813
r6_rdagent,all_entries,w4,INGM,3,0.0009590288135163841
r6_rdagent,all_entries,w4,INSW,4,0.0009463804411573642
r6_rdagent,all_entries,w4,INTU,2,0.0010051386555375353
r6_rdagent,all_entries,w4,INVA,3,0.0009654235037124591
r6_rdagent,all_entries,w4,IONQ,1,0.0009573943611221739
r6_rdagent,all_entries,w4,IOR,3,0.000963434387537528
r6_rdagent,all_entries,w4,IOSP,1,0.0009557272889845452
r6_rdagent,all_entries,w4,IOT,9,0.0009626512178228147
r6_rdagent,all_entries,w4,IREN,3,0.0009578300598925021
r6_rdagent,all_entries,w4,IRM,5,0.0009782693414096275
r6_rdagent,all_entries,w4,ISRG,12,0.0009401351628572712
r6_rdagent,all_entries,w4,ITIC,2,0.0009572537168670696
r6_rdagent,all_entries,w4,ITRN,7,0.0009484151311701651
r6_rdagent,all_entries,w4,ITT,16,0.0009572936837255204
r6_rdagent,all_entries,w4,IVT,4,0.000957240177676751
r6_rdagent,all_entries,w4,JAZZ,1,0.0009556429233056983
r6_rdagent,all_entries,w4,JBHT,1,0.0009561978676569215
r6_rdagent,all_entries,w4,JBL,5,0.0009399685339134179
r6_rdagent,all_entries,w4,JCI,9,0.0009616839988456368
r6_rdagent,all_entries,w4,JLL,8,0.0009569440960508266
r6_rdagent,all_entries,w4,JNJ,5,0.0009535968163169976
r6_rdagent,all_entries,w4,JOBY,3,0.000930471857493721
r6_rdagent,all_entries,w4,JPM,19,0.0009985134922383034
r6_rdagent,all_entries,w4,JXN,13,0.0009559453128373281
r6_rdagent,all_entries,w4,KALU,2,0.0009521181074508529
r6_rdagent,all_entries,w4,KARO,9,0.0009281280094875727
r6_rdagent,all_entries,w4,KEN,2,0.0009551114442328228
r6_rdagent,all_entries,w4,KEP,1,0.0009573010240446577
r6_rdagent,all_entries,w4,KEX,3,0.0009546557245645545
r6_rdagent,all_entries,w4,KEYS,4,0.0009556873088535748
r6_rdagent,all_entries,w4,KGC,14,0.000995360952331185
r6_rdagent,all_entries,w4,KGS,8,0.0009295327826964095
r6_rdagent,all_entries,w4,KKR,9,0.0009662599320734106
r6_rdagent,all_entries,w4,KLAC,16,0.0009621903940427127
r6_rdagent,all_entries,w4,KN,5,0.0009559361970682153
r6_rdagent,all_entries,w4,KNSA,15,0.0008632830089685007
r6_rdagent,all_entries,w4,KO,7,0.0009590642150730063
r6_rdagent,all_entries,w4,KR,6,0.0007245086494282027
r6_rdagent,all_entries,w4,KRG,3,0.0009557516340308462
r6_rdagent,all_entries,w4,KRT,3,0.0009623290836400383
r6_rdagent,all_entries,w4,KRYS,4,0.0009584784691227405
r6_rdagent,all_entries,w4,KYIV,6,0.0009693412434342027
r6_rdagent,all_entries,w4,KYMR,7,0.0009609189925073176
r6_rdagent,all_entries,w4,LAMR,5,0.0009515229841567334
r6_rdagent,all_entries,w4,LARK,4,0.000976018990972525
r6_rdagent,all_entries,w4,LASR,1,0.00095308277463368
r6_rdagent,all_entries,w4,LAUR,15,0.0010033590103243424
r6_rdagent,all_entries,w4,LB,3,0.0009844666819774186
r6_rdagent,all_entries,w4,LBRT,4,0.0009574463566294557
r6_rdagent,all_entries,w4,LBRX,3,0.0009463008283454903
r6_rdagent,all_entries,w4,LDOS,6,0.0009505149851451966
r6_rdagent,all_entries,w4,LEU,5,0.0009236344248213379
r6_rdagent,all_entries,w4,LEVI,1,0.0009586574461707061
r6_rdagent,all_entries,w4,LFUS,1,0.0009539044564042166
r6_rdagent,all_entries,w4,LGN,4,0.0009371063528791403
r6_rdagent,all_entries,w4,LGND,1,0.0009571910566823883
r6_rdagent,all_entries,w4,LH,4,0.0009597499971286733
r6_rdagent,all_entries,w4,LIF,6,0.0009657800826518066
r6_rdagent,all_entries,w4,LIN,4,0.0009635076078410613
r6_rdagent,all_entries,w4,LINC,15,0.0009339780410163399
r6_rdagent,all_entries,w4,LIND,3,0.0009764944762807483
r6_rdagent,all_entries,w4,LION,1,0.0009632208683399157
r6_rdagent,all_entries,w4,LITE,1,0.00095567979882355
r6_rdagent,all_entries,w4,LKNCY,3,0.0009632777581190493
r6_rdagent,all_entries,w4,LLY,7,0.0009460368061064565
r6_rdagent,all_entries,w4,LLYVA,8,0.0009644189558722273
r6_rdagent,all_entries,w4,LMND,7,0.0008899554074150238
r6_rdagent,all_entries,w4,LMT,5,0.0009498519916862783
r6_rdagent,all_entries,w4,LNT,13,0.000968359452971943
r6_rdagent,all_entries,w4,LOCO,2,0.0009556477149344799
r6_rdagent,all_entries,w4,LPG,2,0.0009532553224655981
r6_rdagent,all_entries,w4,LPTH,1,0.0009500142502562406
r6_rdagent,all_entries,w4,LQDA,5,0.0010216926408705004
r6_rdagent,all_entries,w4,LQDT,4,0.000945437898482373
r6_rdagent,all_entries,w4,LRCX,4,0.0009931088809267035
r6_rdagent,all_entries,w4,LSBK,8,0.0009491155092943159
r6_rdagent,all_entries,w4,LTH,8,0.0009170982339610902
r6_rdagent,all_entries,w4,LYFT,4,0.0009660564281351752
r6_rdagent,all_entries,w4,LYTS,3,0.0009552745325519955
r6_rdagent,all_entries,w4,LYV,6,0.0009625470739651208
r6_rdagent,all_entries,w4,MAMA,11,0.0009349367640370525
r6_rdagent,all_entries,w4,MANH,5,0.0009673777706642478
r6_rdagent,all_entries,w4,MAR,5,0.0009558287466089918
r6_rdagent,all_entries,w4,MAS,7,0.0009606000137165171
r6_rdagent,all_entries,w4,MATX,6,0.0009566389724664429
r6_rdagent,all_entries,w4,MBBC,4,0.0009395237360528667
r6_rdagent,all_entries,w4,MBIN,2,0.000957977382473946
r6_rdagent,all_entries,w4,MBWM,4,0.0009533281823086629
r6_rdagent,all_entries,w4,MBX,1,0.0009631698713596953
r6_rdagent,all_entries,w4,MCBS,4,0.0009518596945078189
r6_rdagent,all_entries,w4,MCHP,2,0.0009579900019777905
r6_rdagent,all_entries,w4,MCRI,2,0.0009562499285267409
r6_rdagent,all_entries,w4,MCY,15,0.0009675336620364222
r6_rdagent,all_entries,w4,MDU,13,0.0009588647548689558
r6_rdagent,all_entries,w4,MEC,3,0.0009797842462349864
r6_rdagent,all_entries,w4,MET,4,0.0009538781051250284
r6_rdagent,all_entries,w4,META,13,0.0009106499537383251
r6_rdagent,all_entries,w4,MG,8,0.0009572451883739017
r6_rdagent,all_entries,w4,MGYR,13,0.0009587569107697276
r6_rdagent,all_entries,w4,MHO,3,0.0009607751065281225
r6_rdagent,all_entries,w4,MIAX,1,0.0009591869400222517
r6_rdagent,all_entries,w4,MIRM,7,0.0009513707614093121
r6_rdagent,all_entries,w4,MKSI,1,0.0009549046995518713
r6_rdagent,all_entries,w4,MLI,9,0.0009668838600486988
r6_rdagent,all_entries,w4,MLR,6,0.0009667687452394473
r6_rdagent,all_entries,w4,MMM,11,0.0009520826598924093
r6_rdagent,all_entries,w4,MNDY,7,0.0009498979254473522
r6_rdagent,all_entries,w4,MNPR,2,0.000874026430434737
r6_rdagent,all_entries,w4,MNST,9,0.0009545466345271526
r6_rdagent,all_entries,w4,MO,10,0.0009382471469803953
r6_rdagent,all_entries,w4,MOD,11,0.0009406373264693353
r6_rdagent,all_entries,w4,MOG-A,6,0.0009544618740786336
r6_rdagent,all_entries,w4,MPB,1,0.0009562904231480109
r6_rdagent,all_entries,w4,MPC,1,0.0009492650091183411
r6_rdagent,all_entries,w4,MPLX,13,0.000913637046496245
r6_rdagent,all_entries,w4,MPWR,3,0.0009504789705777889
r6_rdagent,all_entries,w4,MRAM,1,0.0009627527336955085
r6_rdagent,all_entries,w4,MRCY,10,0.0009375013878183294
r6_rdagent,all_entries,w4,MRVL,1,0.0009568592793723218
r6_rdagent,all_entries,w4,MRX,6,0.0009942833551365086
r6_rdagent,all_entries,w4,MS,12,0.0009359874766610434
r6_rdagent,all_entries,w4,MSFT,7,0.0009618794685840595
r6_rdagent,all_entries,w4,MSGE,8,0.000955025835554055
r6_rdagent,all_entries,w4,MSGS,5,0.0009571934721001608
r6_rdagent,all_entries,w4,MSM,3,0.0009581576840373738
r6_rdagent,all_entries,w4,MTB,3,0.0009544429618644243
r6_rdagent,all_entries,w4,MTG,20,0.0010072128567929174
r6_rdagent,all_entries,w4,MTH,4,0.0009576341913745482
r6_rdagent,all_entries,w4,MTRN,4,0.0009581554759884893
r6_rdagent,all_entries,w4,MTSI,12,0.000947309573889892
r6_rdagent,all_entries,w4,MTZ,16,0.0009083103784124827
r6_rdagent,all_entries,w4,MU,4,0.0009799862083397137
r6_rdagent,all_entries,w4,MUSA,10,0.0009389064843772088
r6_rdagent,all_entries,w4,MYFW,8,0.0009681935568538444
r6_rdagent,all_entries,w4,MYRG,8,0.0009620205123692194
r6_rdagent,all_entries,w4,NATL,5,0.0009692855374055108
r6_rdagent,all_entries,w4,NBBK,8,0.0009452629856344292
r6_rdagent,all_entries,w4,NBIS,6,0.0009567414622314518
r6_rdagent,all_entries,w4,NBIX,3,0.0009691415721164569
r6_rdagent,all_entries,w4,NBTB,3,0.0009587535584096781
r6_rdagent,all_entries,w4,NDSN,2,0.0009574245567401338
r6_rdagent,all_entries,w4,NEE,1,0.0009560806924844237
r6_rdagent,all_entries,w4,NEM,6,0.0009429687663802977
r6_rdagent,all_entries,w4,NESR,1,0.0009618335576062084
r6_rdagent,all_entries,w4,NET,2,0.0009604843444066259
r6_rdagent,all_entries,w4,NEU,2,0.0009841604199216575
r6_rdagent,all_entries,w4,NEXA,4,0.0009320941266237069
r6_rdagent,all_entries,w4,NFG,12,0.001082684290029833
r6_rdagent,all_entries,w4,NFLX,15,0.0009413335134375569
r6_rdagent,all_entries,w4,NGS,10,0.0009519890146129154
r6_rdagent,all_entries,w4,NHC,6,0.0009569986052562194
r6_rdagent,all_entries,w4,NI,17,0.0009584441289007695
r6_rdagent,all_entries,w4,NIC,13,0.0009657539485839963
r6_rdagent,all_entries,w4,NMIH,5,0.0009408620080418272
r6_rdagent,all_entries,w4,NMM,5,0.0009461370087858549
r6_rdagent,all_entries,w4,NNNN,2,0.00017296311698729584
r6_rdagent,all_entries,w4,NOW,8,0.0009752106663443824
r6_rdagent,all_entries,w4,NPK,10,0.000960397730971011
r6_rdagent,all_entries,w4,NPKI,12,0.0009617997099355379
r6_rdagent,all_entries,w4,NPO,13,0.0009663362934065249
r6_rdagent,all_entries,w4,NRC,4,0.0009566849649583175
r6_rdagent,all_entries,w4,NREF,1,0.0009568766167484336
r6_rdagent,all_entries,w4,NRG,16,0.0009279175921428438
r6_rdagent,all_entries,w4,NSC,3,0.0009576150501238977
r6_rdagent,all_entries,w4,NSIT,4,0.000956961905122215
r6_rdagent,all_entries,w4,NTAP,5,0.0009352575459367225
r6_rdagent,all_entries,w4,NTB,5,0.0009697185960843972
r6_rdagent,all_entries,w4,NTCT,10,0.0009527398171549969
r6_rdagent,all_entries,w4,NTNX,5,0.0009686821751178173
r6_rdagent,all_entries,w4,NTRA,7,0.0009484872377010791
r6_rdagent,all_entries,w4,NTRS,2,0.0009552676360697338
r6_rdagent,all_entries,w4,NTST,1,0.0009560099308925749
r6_rdagent,all_entries,w4,NU,11,0.0009631871500079602
r6_rdagent,all_entries,w4,NUTX,2,0.0009604331074000468
r6_rdagent,all_entries,w4,NVDA,9,0.0009707909579732824
r6_rdagent,all_entries,w4,NVGS,7,0.0009628717102404261
r6_rdagent,all_entries,w4,NVMI,9,0.0009445625236263724
r6_rdagent,all_entries,w4,NVO,1,0.0009593190812997818
r6_rdagent,all_entries,w4,NVR,5,0.0009545828257235894
r6_rdagent,all_entries,w4,NVRI,8,0.0009581049059892492
r6_rdagent,all_entries,w4,NVT,6,0.0009548836441440945
r6_rdagent,all_entries,w4,NVZMY,3,0.0009588038482144915
r6_rdagent,all_entries,w4,NWE,8,0.0009672677882151535
r6_rdagent,all_entries,w4,NWPX,9,0.000948606931854136
r6_rdagent,all_entries,w4,NWS,9,0.0009506666450670585
r6_rdagent,all_entries,w4,NXPI,5,0.0009465362257071922
r6_rdagent,all_entries,w4,NXT,8,0.0009973954412342062
r6_rdagent,all_entries,w4,NYAX,11,0.0009942935122054298
r6_rdagent,all_entries,w4,OCC,1,0.0009617909965533496
r6_rdagent,all_entries,w4,OCS,6,0.0009308656179340358
r6_rdagent,all_entries,w4,ODC,15,0.0009738057300945316
r6_rdagent,all_entries,w4,ODFL,3,0.0009676118231654351
r6_rdagent,all_entries,w4,OESX,3,0.0009612193201693111
r6_rdagent,all_entries,w4,OFG,2,0.0009546265687528313
r6_rdagent,all_entries,w4,OGE,2,0.0009607403710758237
r6_rdagent,all_entries,w4,OHI,3,0.0009608656348034831
r6_rdagent,all_entries,w4,OII,2,0.0009492898272092416
r6_rdagent,all_entries,w4,OKLO,4,0.001127179775987995
r6_rdagent,all_entries,w4,ONB,4,0.0009571748603120358
r6_rdagent,all_entries,w4,ONDS,3,0.0010164877756811289
r6_rdagent,all_entries,w4,ONON,11,0.0009381717246625305
r6_rdagent,all_entries,w4,ONTO,2,0.0009756614952685676
r6_rdagent,all_entries,w4,OPEN,2,0.0009322248239255844
r6_rdagent,all_entries,w4,OPLN,3,0.0009548375649091115
r6_rdagent,all_entries,w4,OPY,7,0.0009725099164878793
r6_rdagent,all_entries,w4,OR,12,0.0009670135482802826
r6_rdagent,all_entries,w4,ORA,1,0.0009594356398629455
r6_rdagent,all_entries,w4,ORCL,8,0.0009098764464223354
r6_rdagent,all_entries,w4,ORKA,1,0.000905780326503552
r6_rdagent,all_entries,w4,ORN,3,0.0009524049416497027
r6_rdagent,all_entries,w4,ORRF,4,0.0009537530307810957
r6_rdagent,all_entries,w4,OSBC,9,0.0009481901445836881
r6_rdagent,all_entries,w4,OSIS,18,0.0009508446155529518
r6_rdagent,all_entries,w4,OSS,1,0.0009563620977913526
r6_rdagent,all_entries,w4,OSW,9,0.0009593405676026373
r6_rdagent,all_entries,w4,OUST,3,0.0009470044676268805
r6_rdagent,all_entries,w4,OVBC,5,0.0009688371677343964
