snapshot_date,code,industry,w1_return_pct,w2_return_pct,w4_return_pct,w3_return_pct,w1_stop8,w2_stop8,w4_stop8,w3_stop8,score,model,segment,fold,model_pick_order,signal,signal_source,pullback_v_is_dry,ibd_candidate_rule,ibd_candidate_price,ibd_candidate_signal_source,ibd_candidate_extra,ibd_entry_valid,ibd_entry_date,ibd_entry_price,ibd_trigger_price,ibd_entry_volume_ratio,ibd_entry_close_vs_trigger_pct,ibd_entry_close_position,ibd_entry_breakout_range_ratio,ibd_entry_rule,ibd_entry_reject_reason,latest_close,current_vs_ibd_candidate_pct,ibd_entry_status,volume_ratio,hold_return,breakout_date,pct_above_ceiling,touched_ema10_count,mbox_count,ceiling,ceiling_date,base_depth_pct,base_mbox_count,base_duration_weeks,base_depth_abs,C_continuous,rank_C_continuous,pullback_count,pullback_duration_weeks,pullback_pct,pullback_pct_off_peak,is_bullish,is_priority,eps_yoy_growth,price_52_week_high,dist_to_52w_high_pct,sector,eps_yoy_growth_source,eps_yoy_growth_status,eps_yoy_growth_missing_reason,eps_growth_type,b0_eligible,is_valid_entry,entry_status,entry_date,entry_open,stop_8_hit_ever,gap_stop,profit20_hit,max_drawdown_to_asof_pct,px_vs_ma10,px_vs_ma20,px_vs_ma50,ma10_slope_5,ma20_slope_5,ma50_slope_10,mom_5,mom_10,mom_20,mom_60,rv_20,atr_14_pct,vol_ratio_5_20,up_day_ratio_20,drawdown_20,rel_spy_20,rel_spy_60,trigger_pos,eps_known,is_actionable,rule_ceiling,rule_pivot,rule_ma10_touch_confirm,rule_ceiling_pullback,rule_three_weeks_tight,pick_order,is_b0,period,agent_factor_risk_adj_mom_20,agent_factor_risk_adj_mom_10,agent_factor_risk_adj_mom_60,agent_factor_vol_confirmed_mom_20,agent_factor_prox_52w_high
2026-04-10,HLIO,Industrial Machinery,-2.8179,-3.625,-3.5401,-5.4942,False,False,False,False,,B0,,,3.0,True,ceiling_breakout,,ceiling,70.68,ceiling_breakout,,1.0,2026-04-09,70.68,70.68,1.592695559647192,0.0241935483870967,0.8176638176638178,0.4871794871794846,ceiling,,71.13,0.64,ACTIONABLE,1.5830218061314325,0.0,2026-04-06,0.6,0.0,0.0,70.68,2023-02-27,-65.2,9.0,162.0,65.2,3.8405797101449273,15.0,0.0,,,,True,True,314.2857142857,76.47,-6.983130639466461,Producer Manufacturing,SEC,resolved,,GROWTH,True,True,ENTRY_OK,2026-04-13,70.62,False,False,True,-7.9156,0.05767222603454991,0.07516282878524816,0.031560814074621524,0.024984709480122325,0.011519730030294939,0.006729025624199858,0.05726215329555617,0.0827733659132559,0.08211233211233226,0.14985403827440824,0.028649151445405887,0.04584928470683054,1.2362882799907897,0.4,-0.017461197339246004,,,0.3304843304843332,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,train,2.8651347988705025,2.888200164297768,5.228837237552967,0.10151451383318774,6.983130639466461
2026-04-10,SPIR,Unknown,-11.7833,-25.4628,-16.5237,-17.9233,True,True,True,True,,B0,,,1.0,True,ceiling_breakout,,ceiling,21.3,ceiling_breakout,,1.0,2026-04-10,21.3,21.3,6.768676828498409,0.0122065727699529,1.0,0.0909090909090902,ceiling,,21.56,1.22,ACTIONABLE,5.109620558509152,0.0,2026-04-06,1.2,0.0,0.0,21.3,2025-02-03,-69.0,5.0,61.0,69.0,4.0144927536231885,11.0,0.0,,,,True,True,55.9585492228,21.56,0.0,Unknown,SEC,resolved,,LOSS_NARROWING,True,True,ENTRY_OK,2026-04-13,22.15,True,False,False,-52.8668,0.37316094516272846,0.5544340302811823,0.8774273324160993,0.19790951400015255,0.16320026836631985,0.06744622706400705,0.3551225644248899,0.59822090437361,0.9907663896583563,1.035882908404155,0.10452582223804072,0.09276437847866419,2.4921444224032876,0.6,0.0,,,0.9090909090909098,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,train,9.477769136423506,5.722640254470746,9.909358210674656,2.469132931891715,-0.0
2026-04-17,ALB,Unknown,-3.913,-1.0793,-7.9693,3.8363,False,False,True,False,,B0,,,2.0,True,ceiling_breakout,,ceiling,191.5,ceiling_breakout,,1.0,2026-04-16,191.5,191.5,2.567567321473123,0.1259530026109661,0.996584440227704,0.9153700189753324,ceiling,,197.75,3.26,ACTIONABLE,1.780966540596577,0.0,2026-04-13,3.3,0.0,0.0,191.5,2026-01-19,-19.2,1.0,12.0,19.2,2.252604166666667,72.0,0.0,,,,True,True,-1437.9310344828,215.71,-8.325993231653616,Unknown,SEC,resolved,,PROFIT_TO_LOSS,True,True,ENTRY_OK,2026-04-20,195.5,True,False,False,-42.9412,0.07238970288417113,0.10045831508534464,0.1416674769756494,0.04611350930175684,0.04597496571645321,0.005439982122779741,0.13885681293302543,0.11039180364782708,0.21131171702284446,0.10097119892833217,0.05225536265121619,0.05636067354698534,1.4609560652113844,0.55,-0.08285674431580414,,,0.08121442125237155,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,train,4.0430546408526125,2.112140776378183,1.93189511765461,0.30871713463475636,8.325993231653616
2026-04-17,AMLX,Pharmaceuticals: Major,-6.1674,-11.8392,-26.8722,-18.8877,False,True,True,True,,B0,,,1.0,True,ceiling_breakout,,ceiling,17.49,ceiling_breakout,,1.0,2026-04-16,17.49,17.49,2.360510333377026,0.0137221269296741,0.8317757009345798,0.2242990654205625,ceiling,,18.36,4.97,ACTIONABLE,1.5855789043708044,0.0,2026-04-13,5.0,0.0,0.0,17.49,2026-01-19,-27.5,1.0,12.0,27.5,3.03125,42.0,0.0,,,,True,True,48.1481481481,18.6,-1.2903225806451757,Health Technology,SEC,resolved,,LOSS_NARROWING,True,True,ENTRY_OK,2026-04-20,18.16,True,False,True,-31.4978,0.08452950558213712,0.19570172582220757,0.24575926177228924,0.11228646517739804,0.05532646048109968,0.028084322725560273,0.12224938875305624,0.22809364548494981,0.30676156583629877,0.0851063829787233,0.0360992970235604,0.05182072829131651,1.0243278633290196,0.75,0.0,,,0.6074766355140173,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,train,8.4953624446398,6.316756743730693,2.3569105464222564,0.3142244192845603,1.2903225806451757
2026-04-17,CVEO,Hotels/Resorts/Cruise lines,3.6573,2.8336,12.0593,2.6689,False,False,False,False,,B0,,,3.0,True,pivot,,pivot,29.68,pivot,"{""pivot_candidates"": [{""box_type"": ""M_BOX"", ""price"": 29.68, ""resistance_date"": ""2026-04-13""}, {""box_type"": ""S_BOX"", ""price"": 29.68, ""resistance_date"": ""2026-04-13""}], ""selected_pivot"": {""box_type"": ""M_BOX"", ""price"": 29.68, ""resistance_date"": ""2026-04-13""}}",1.0,2026-04-17,30.0,29.68,2.0475160848011815,0.0168463611859839,0.846938775510205,0.5102040816326547,pivot,,30.18,1.68,ACTIONABLE,1.5602365191366427,6.3,2026-04-06,6.4,1.0,0.0,28.36,2024-09-16,-36.5,5.0,81.0,36.5,3.239583333333333,37.0,0.0,,,,True,True,44.2307692308,30.33,-0.4945598417408492,Consumer Services,SEC,resolved,,LOSS_NARROWING,True,True,ENTRY_OK,2026-04-20,30.35,False,False,True,-3.2949,0.05502342165979157,0.08280711825487952,0.07395255819911872,0.05744492089309494,0.014283374879455746,0.023804666210052616,0.06305036984853829,0.14188422247446075,0.08327351040918884,0.20095503382411462,0.017804073163093844,0.03405755940547191,1.2630832506027514,0.65,0.0,,,0.3367346938775503,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,train,4.674591242934269,7.9647266055024515,11.280689822271613,0.1051813762167403,0.4945598417408492
2026-04-24,MCRI,Hotels/Resorts/Cruise lines,2.284,3.1383,1.5779,2.5804,False,False,False,False,,B0,,,1.0,True,ceiling_breakout,,ceiling,112.85,ceiling_breakout,,1.0,2026-04-22,112.85,112.85,4.464522986978475,0.0123172352680549,0.9973380656610468,0.1233362910381544,ceiling,,114.98,1.89,ACTIONABLE,2.45215163225928,0.0,2026-04-20,1.9,0.0,0.0,112.85,2025-07-14,-24.8,4.0,40.0,24.8,2.73125,48.0,0.0,,,,True,True,400.0,118.0,-2.5593220338983036,Consumer Services,SEC,resolved,,GROWTH,True,True,ENTRY_OK,2026-04-27,114.71,False,False,False,-2.9901,0.10926271604460669,0.14619509001963804,0.17013179669151346,0.051511268407777866,0.027267454096534527,0.018411805167358297,0.14919839679358726,0.16935154975530176,0.18261497215920808,0.27745600356426814,0.03761107576851944,0.03047345017002354,1.8158558104360978,0.55,-0.014352011000343778,,,0.8740017746228924,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,train,4.854060348588346,4.5015073677667585,7.375015145006505,0.3316024582679242,2.5593220338983036
2026-04-24,NVTS,Unknown,1.2768,5.6297,69.762,23.7377,True,True,True,True,,B0,,,2.0,True,ceiling_breakout,,ceiling,16.85,ceiling_breakout,,1.0,2026-04-22,16.85,16.85,3.7989330550440368,0.0961424332344211,0.9248120300751868,0.6090225563909765,ceiling,,17.28,2.55,ACTIONABLE,2.7988539931673735,0.0,2026-04-20,2.6,0.0,0.0,16.85,2025-10-13,-59.3,2.0,27.0,59.3,3.96875,19.0,0.0,,,,True,True,36.3636363636,19.79,-12.68317331985851,Unknown,SEC,resolved,,LOSS_NARROWING,True,True,ENTRY_OK,2026-04-27,17.23,True,False,True,-45.2699,0.2573673870333988,0.5321186327969147,0.7407422331466336,0.36664677804295964,0.19672131147540983,0.11316946263568672,0.4025974025974026,0.8113207547169814,0.9157427937915745,0.6957801766437686,0.08464594562811842,0.08903769841269843,1.9403112067554318,0.65,-0.06645056726094001,,,0.3157894736842103,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,train,10.817229516451249,9.583742154165977,8.218916834267405,1.7768260052993206,12.68317331985851
2026-04-24,SANM,Electronic Production Equipment,12.9737,25.6641,24.6977,19.0811,False,False,False,False,,B0,,,3.0,True,ceiling_breakout,,ceiling,185.29,ceiling_breakout,,1.0,2026-04-24,185.29,185.29,1.8373951658499812,0.037077014409844,0.9023521026372056,0.4896650035637921,ceiling,,192.16,3.71,ACTIONABLE,1.4695741775259672,0.0,2026-04-20,3.7,0.0,0.0,185.29,2026-01-19,-36.3,1.0,13.0,36.3,3.10625,37.0,0.0,,,,True,True,-23.275862069,193.53,-0.7079005838888097,Electronic Technology,SEC,resolved,,DECLINE,True,True,ENTRY_OK,2026-04-27,197.63,True,False,True,-17.8212,0.12820271952279172,0.26472640155853044,0.34086570130290617,0.13860552175947594,0.0854885262766838,0.030835052465912227,0.10379688666781539,0.3004872766648621,0.46720623043445064,0.25882738290206353,0.032301783540087295,0.04132716783632686,1.2088242470033606,0.75,0.0,,,0.41268709907341344,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,train,14.459314195851052,9.299619016451551,8.01030938391104,0.5647702197002034,0.7079005838888097
2026-05-01,BEN,Investment Managers,4.3095,6.9223,4.2077,4.2077,False,False,False,False,,B0,,,3.0,True,ceiling_breakout,,ceiling,28.88,ceiling_breakout,,1.0,2026-04-28,28.88,28.88,2.2374398317650503,0.0200831024930747,0.9946524064171134,0.310160427807488,ceiling,,29.84,3.32,ACTIONABLE,1.5891886634704206,0.0,2026-04-27,3.3,0.0,0.0,28.88,2023-01-30,-46.8,10.0,169.0,46.8,3.873809523809524,17.0,0.0,,,,True,True,88.4615384615,30.35,-1.6803953871499244,Finance,SEC,resolved,,GROWTH,True,True,ENTRY_OK,2026-05-04,29.47,False,False,True,-1.6288,0.05545233671573535,0.11071421857081098,0.1663994819512118,0.051074057383205806,0.06053234971588073,0.009784532942058277,0.1001862197392922,0.09407407407407398,0.2749244712990935,0.08762886597938135,0.02139327970016588,0.02930650933359126,1.502471590486629,0.65,-0.004381530165150083,,,0.6844919786096254,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,train,12.84496932948845,4.3953111575393224,4.094179359750282,0.4130662076564446,1.6803953871499244
2026-05-01,IRM,Real Estate Investment Trusts,1.5957,-1.3814,1.1273,-0.2858,False,False,False,False,,B0,,,2.0,True,ceiling_breakout,,ceiling,123.89,ceiling_breakout,,1.0,2026-04-30,123.89,123.89,3.3043550104652444,0.0169505206231332,0.9559118236472934,0.210420841683366,ceiling,,127.19,2.66,ACTIONABLE,1.558605159817288,0.0,2026-04-27,2.7,0.0,0.0,123.89,2024-10-21,-43.6,5.0,79.0,43.6,3.621428571428571,30.0,0.0,,,,True,True,860.0,127.94,-0.5862122870095354,Finance,SEC,resolved,,GROWTH,True,True,ENTRY_OK,2026-05-04,125.96,True,False,False,-9.2331,0.0771841266051605,0.11077405995700396,0.16757949762565372,0.015306034109600741,0.04127316923555857,0.03204151126966104,0.09623394654633821,0.0772576106421079,0.23128654970760243,0.4237574664713173,0.026240028141106375,0.028383711594350398,1.5635984076123897,0.65,0.0,,,0.7454909819639275,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,train,8.810906733673859,2.9431439169059757,16.14312427375009,0.361639280824971,0.5862122870095354
2026-05-01,RBB,Regional Banks,-0.7887,-5.3964,-1.3284,-1.951,False,False,False,False,,B0,,,1.0,True,ceiling_breakout,,ceiling,24.06,ceiling_breakout,,1.0,2026-04-30,24.06,24.06,2.7977968377497056,0.002493765586035,0.7368421052631594,0.0789473684210554,ceiling,,24.24,0.75,ACTIONABLE,1.826743663224219,0.0,2026-04-27,0.7,0.0,0.0,24.06,2024-11-11,-42.6,4.0,76.0,42.6,3.3904761904761904,36.0,0.0,,,,True,True,51.2820512821,24.56,-1.3029315960912058,Finance,SEC,resolved,,GROWTH,True,True,ENTRY_OK,2026-05-04,24.09,False,False,False,-5.7285,0.017443088229083026,0.05185023469053607,0.10437716611959713,0.0355580825752273,0.031597675780370205,0.01754909735504029,0.03257608229747122,0.0668733392382641,0.12622720897615713,0.12150837988826813,0.016747410461103538,0.02979896815513252,1.5611375930587543,0.6,0.0,,,0.657894736842104,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,train,7.532620226087403,3.9906726277002735,7.251023669218301,0.19705804119956233,1.3029315960912058
2026-05-08,CTS,Electronic Production Equipment,-5.8472,0.5976,1.4537,3.6505,False,True,True,True,,B0,,,3.0,True,ceiling_breakout,,ceiling,59.61,ceiling_breakout,,1.0,2026-05-06,59.61,59.61,1.8237927230624769,0.0065425264217413,0.9738219895287972,0.2041884816753933,ceiling,,61.75,3.59,ACTIONABLE,1.4576885410108735,0.0,2026-05-04,3.6,0.0,0.0,59.61,2024-11-04,-43.1,5.0,78.0,43.1,3.4296875,42.0,0.0,,,,True,True,34.0909090909,62.02,-0.435343437600777,Electronic Technology,SEC,resolved,,GROWTH,True,True,ENTRY_OK,2026-05-11,61.91,True,False,False,-10.2891,0.07387105194466215,0.09578095035158762,0.1893748409926681,0.035293481785752645,0.035706075458165065,0.012433850044490269,0.08320168509741976,0.08759252731758904,0.1238390092879258,0.08130366216926577,0.019932332063552972,0.03590527119938883,1.3291018477054575,0.55,0.0,,,0.7696335078534039,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,train,6.2098559432904334,4.392291084033998,4.076938540094719,0.1645946560625955,0.435343437600777
2026-05-08,FTNT,Information Technology Services,9.5272,19.4737,29.0633,23.0776,False,False,False,False,,B0,,,1.0,True,ceiling_breakout,,ceiling,112.37,ceiling_breakout,,1.0,2026-05-08,112.37,112.37,1.6252932081479756,0.0151285930408471,0.9261576971214012,0.2127659574468072,ceiling,,114.07,1.51,ACTIONABLE,1.5112176203279293,0.0,2026-05-04,1.5,0.0,0.0,112.37,2025-02-10,-37.6,5.0,64.0,37.6,2.947265625,64.0,0.0,,,,True,True,28.5714285714,114.66,-0.5145648002790937,Technology Services,SEC,resolved,,GROWTH,True,True,ENTRY_OK,2026-05-11,112.1,False,False,True,0.0,0.24090290998096275,0.30917813407398054,0.3582154951110432,0.08127977415750154,0.05081556969276679,0.028912639724006706,0.3219376521033721,0.3525017785155322,0.4872229465449802,0.2989068549305398,0.047837549515409326,0.04058285012961966,1.4911745058583905,0.8,0.0,,,0.7133917396745939,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,train,10.182819213930063,7.367185615263511,6.247067153026859,0.7265344365570799,0.5145648002790937
2026-05-08,KRYS,Biotechnology,-0.6777,-2.8958,-2.3932,0.2108,False,False,False,False,,B0,,,2.0,True,ceiling_breakout,,ceiling,295.98,ceiling_breakout,,1.0,2026-05-07,295.98,295.98,2.2218782021511085,0.0024325967970808,0.9560315670800434,0.0405862457722643,ceiling,,305.71,3.29,ACTIONABLE,1.7335209859009408,0.0,2026-05-04,3.3,0.0,0.0,295.98,2026-01-12,-18.2,1.0,16.0,18.2,2.0546875,104.0,0.0,,,,True,True,52.5,306.1,-0.1274093433518586,Health Technology,SEC,resolved,,GROWTH,True,True,ENTRY_OK,2026-05-11,308.38,False,False,True,-7.5589,0.0944833684783346,0.11105255793584301,0.15781612042408666,0.03607660436287308,0.029094023551236248,0.004606026109692518,0.14911291535107485,0.12178922647879054,0.1803474903474902,0.12125435540069684,0.025871534094967456,0.043566031299504204,1.6061105978619505,0.65,0.0,,,0.9154453213077791,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,train,6.968191672322775,4.705641714741781,4.684975587450753,0.28965801554490983,0.1274093433518586
2026-05-15,AIZ,Property/Casualty Insurance,0.0985,-2.2389,2.8735,1.0918,False,False,False,False,,B0,,,3.0,True,ceiling_breakout,,ceiling,245.31,ceiling_breakout,,1.0,2026-05-14,253.95,245.31,1.6516204725145227,0.0302066772655007,0.6503067484662571,1.5153374233128782,ceiling,,254.61,3.79,ACTIONABLE,1.2434106123342392,0.0,2026-05-11,3.8,0.0,0.0,245.31,2026-02-02,-14.8,1.0,14.0,14.8,1.7651515151515151,59.0,0.0,,,,True,False,91.1660777385,257.17,-0.9954504802270892,Finance,SEC,resolved,,GROWTH,True,True,ENTRY_OK,2026-05-18,253.7,False,False,False,-3.5436,0.05478444136830163,0.0772669668273609,0.12744871516879286,0.029393389589716268,0.02525480056673124,0.012515127657181546,0.062340380992254696,0.09977461858529835,0.11789584985461277,0.14214980194454463,0.016097020214430508,0.027480322940242545,0.9730332522303325,0.55,0.0,,,-0.8650306748466211,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,train,7.319531998164887,6.194480248799145,8.825332063418571,0.11471658220849285,0.9954504802270892
2026-05-15,CVS,Drugstore Chains,-2.5444,-4.9311,6.5398,0.2418,False,False,False,False,,B0,,,2.0,True,ceiling_breakout,,ceiling,94.55,ceiling_breakout,,1.0,2026-05-12,94.55,94.55,1.622106648070288,0.0063458487572713,0.9455958549222814,0.1554404145077742,ceiling,,95.89,1.42,ACTIONABLE,1.4053637483907049,0.0,2026-05-11,1.4,0.0,0.0,94.55,2022-01-24,-56.6,20.0,224.0,56.6,3.734848484848485,17.0,0.0,,,,True,True,63.1205673759,98.43,-2.5805140709133423,Retail Trade,SEC,resolved,,GROWTH,True,True,ENTRY_OK,2026-05-18,95.11,False,False,False,-6.5608,0.05840672582490192,0.1282713060361924,0.22110604274511791,0.08360411100681131,0.06057143574643864,0.03408434430964791,0.05900655628403162,0.16817847511645012,0.25131302521008414,0.2509845103701758,0.025378638069254857,0.02944835856693152,1.2663014574131772,0.55,-0.02266434211875712,,,0.7901554404145071,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,train,9.898641452312454,6.624162929011579,9.885702009124826,0.3182380500904441,2.5805140709133423
2026-05-15,HLIO,Industrial Machinery,2.1464,7.2795,9.1932,4.9263,False,False,False,False,,B0,,,1.0,True,ceiling_breakout,,ceiling,75.95,ceiling_breakout,,1.0,2026-05-12,75.95,75.95,2.9419838945827235,0.021329822251481,0.6733870967741925,0.2177419354838697,ceiling,,77.03,1.42,ACTIONABLE,1.547730540133989,0.0,2026-05-11,1.4,0.0,0.0,75.95,2026-02-09,-18.4,1.0,13.0,18.4,1.9772727272727273,53.0,0.0,,,,True,True,168.1818181818,80.0,-3.712499999999997,Producer Manufacturing,SEC,resolved,,GROWTH,True,True,ENTRY_OK,2026-05-18,77.34,False,False,True,-3.9436,0.07689938110840422,0.10291323395498586,0.1352532215448654,0.05412466236660696,0.022312953094419496,-0.0018152296589666328,0.12903699354081022,0.15238237938267907,0.12064694739909654,0.04696433433160907,0.0380218568335819,0.03957315600794992,1.7932718996336183,0.5,-0.01460602178090964,,,0.45564516129032284,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,train,3.1722602429594238,4.006703644512206,1.2348682983613843,0.21635278054737508,3.712499999999997
2026-05-22,CLBK,Unknown,-1.4069,-0.7576,-1.9481,1.4069,False,False,False,False,,B0,,,3.0,True,ceiling_breakout,,ceiling,19.68,ceiling_breakout,,1.0,2026-05-20,19.68,19.68,2.5103225009945267,0.0259146341463416,0.9305555555555594,0.7083333333333366,ceiling,,20.36,3.46,ACTIONABLE,1.6696078576096771,0.0,2026-05-18,3.5,0.0,0.0,19.68,2023-12-18,-35.8,10.0,126.0,35.8,3.548850574712644,27.0,0.0,,,,True,True,75.0,20.44,-0.391389432485334,Unknown,YahooHistoricalEvent,resolved,,GROWTH,True,True,ENTRY_OK,2026-05-26,9.24,False,False,True,-4.2208,0.03100861972461666,0.04742408734220405,0.10323183440741746,0.02126443352006402,0.024944632241520104,0.019341131651566368,0.03950338600451486,0.04303510758776907,0.12043795620437958,0.11771844660194186,0.014769612210691839,0.01838064215914381,1.2418004187020237,0.7,0.0,,,0.22222222222222276,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,train,8.148925322766763,2.911788683916666,7.96492119845893,0.14955990444221456,0.391389432485334
2026-05-22,CMPR,Commercial Printing/Forms,-3.6747,-7.5938,-17.0739,-13.1353,False,True,True,True,,B0,,,1.0,True,ceiling_breakout,,ceiling,102.22,ceiling_breakout,,1.0,2026-05-18,102.22,102.22,3.1105353555937234,0.0064566621013499,0.9773798303487268,0.0622054665409987,ceiling,,102.39,0.17,ACTIONABLE,1.859649323537886,0.0,2026-05-18,0.2,0.0,0.0,102.22,2024-02-26,-65.6,5.0,116.0,65.6,4.0344827586206895,19.0,0.0,,,,True,True,266.6666666667,104.91,-2.4020589076351073,Commercial Services,SEC,resolved,,TURNAROUND,True,True,ENTRY_OK,2026-05-26,102.32,True,False,False,-22.3417,0.07293303992455202,0.11092425121926075,0.2444244582457249,0.041391577637853505,0.04988779659858511,0.06267645835647362,0.0869426751592357,0.116941202138104,0.24911553007197762,0.4087782058337919,0.04132281529096857,0.04862361000655755,1.3948323308087573,0.5,-0.00476283048211501,,,0.9151743638077281,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,train,6.027064169674661,2.8292580922658863,9.88991925558751,0.34747439545095565,2.4020589076351073
2026-05-22,PDLB,Savings Banks,0.4255,1.0638,2.766,3.2447,False,False,False,False,,B0,,,2.0,True,ceiling_breakout,,ceiling,18.01,ceiling_breakout,,1.0,2026-05-20,18.01,18.01,3.3883323512080143,0.0288728484175457,0.9772727272727276,0.590909090909091,ceiling,,18.57,3.11,ACTIONABLE,1.6603348261938484,0.0,2026-05-18,3.1,0.0,0.0,18.01,2025-12-15,-13.8,2.0,22.0,13.8,2.1063218390804597,70.0,0.0,,,,True,True,44.0,18.77,-1.0655301012253535,Finance,SEC,resolved,,GROWTH,True,True,ENTRY_OK,2026-05-26,18.8,False,False,False,-2.766,0.036503683858003955,0.04428511176718697,0.07032934097223009,0.014208887630908551,0.0088503106118627,0.018790590611751146,0.061142857142857165,0.0409192825112108,0.048560135516657166,0.11131059245960495,0.013768289033502829,0.017385952765597363,1.728395061728395,0.45,-0.0021493820526597984,,,0.3863636363636366,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,train,3.5243951842336854,2.9698377216295024,8.078694835690108,0.0839310984238519,1.0655301012253535
2026-05-29,BWA,Trucks/Construction/Farm Machinery,2.6572,5.3145,-3.7314,1.5406,False,False,False,False,,B0,,,1.0,True,ceiling_breakout,,ceiling,69.87,ceiling_breakout,,1.0,2026-05-27,69.87,69.87,2.5996567820196277,0.013739802490339,0.7142857142857151,0.3706563706563698,ceiling,,71.82,2.79,ACTIONABLE,1.6832475907798377,0.0,2026-05-25,2.8,0.0,0.0,69.87,2026-02-09,-28.1,1.0,15.0,28.1,2.904017857142857,62.0,0.0,,,,True,True,61.1111111111,73.88,-2.7883053600433194,Producer Manufacturing,SEC,resolved,,GROWTH,True,True,ENTRY_OK,2026-06-01,70.75,True,False,False,-15.0954,0.08703897561937723,0.13007270949324168,0.2372775404338503,0.040211473210763016,0.05903772434585797,0.04987834990989537,0.13012618296529976,0.06526910496580429,0.2605559465165377,0.3600987091875476,0.028437243150831074,0.04328581397667232,1.1676940956681408,0.7,0.0,,,0.3436293436293453,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,contaminated_validation,9.159268795750624,2.294391221663864,12.658474751955971,0.3042496403385849,2.7883053600433194
2026-05-29,ILMN,Medical Specialties,0.9139,0.0746,9.7606,0.6714,False,False,False,False,,B0,,,3.0,True,ceiling_breakout,,ceiling,156.66,ceiling_breakout,,1.0,2026-05-28,156.66,156.66,1.5145320941727023,0.0130218307162006,0.9896432681242804,0.234752589182968,ceiling,,162.96,4.02,ACTIONABLE,1.381528476210127,0.0,2026-05-25,4.0,0.0,0.0,156.66,2024-11-04,-56.1,4.0,81.0,56.1,3.984375,18.0,0.0,,,,True,True,6.0975609756,165.37,-1.4573380903428634,Health Technology,SEC,resolved,,GROWTH,True,True,ENTRY_OK,2026-06-01,160.85,False,False,True,-3.295,0.10560059703517766,0.12861392275754135,0.21801368695792567,0.03015075376884435,0.04753423415253466,0.03969264196425648,0.12518124697921706,0.1376710416084892,0.2857819157329968,0.26354966271225866,0.02372139326202049,0.03478504803983451,1.0313742720957524,0.65,0.0,,,0.7548906789413123,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,contaminated_validation,12.042357251327493,5.801220353497606,11.105528436631708,0.29474811531724926,1.4573380903428634
2026-05-29,NBIX,Biotechnology,2.8363,0.251,5.748,-0.6714,False,False,False,False,,B0,,,2.0,True,ceiling_breakout,,ceiling,157.98,ceiling_breakout,,1.0,2026-05-29,157.98,157.98,1.6165769039137463,0.0020255728573237,0.7863013698630137,0.0876712328767181,ceiling,,158.3,0.2,ACTIONABLE,1.0389951732838676,0.0,2026-05-25,0.2,0.0,0.0,157.98,2024-07-29,-46.7,6.0,95.0,46.7,3.122767857142857,50.0,0.0,,,,True,False,2287.5,162.39,-2.51862799433461,Health Technology,SEC,resolved,,GROWTH,True,True,ENTRY_OK,2026-06-01,159.36,False,False,False,-6.6391,0.01272463230354881,0.04157071232119591,0.13956545338579818,0.002526985511522195,0.046913478196477953,0.040006288884396835,0.018006430868167334,-0.004715498270983942,0.20224804435330768,0.18630095923261392,0.023484560254935772,0.025593358000180488,0.8422383861895063,0.7,-0.018720555417803042,,,0.6986301369862956,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,contaminated_validation,8.608292394441353,-0.20070596001018165,7.929535910061374,0.17034106648611355,2.51862799433461
