ticker,code,close,SMA10|1W,SMA40|1W,sector,industry
NASDAQ:ALMS,ALMS,22.04,23.994999999999997,15.558124999999999,Health Technology,Pharmaceuticals: Major
NYSE:WTTR,WTTR,19.9,16.405,12.408750000000001,Energy Minerals,Oil & Gas Production
NYSE:CALY,CALY,15.56,14.874999999999968,12.435250000000002,Consumer Durables,Recreational Products
NASDAQ:BEAM,BEAM,27.11,27.54699999999999,25.90025000000001,Health Technology,Biotechnology
NASDAQ:ARCB,ARCB,125.03,112.47099999999993,88.08050000000004,Transportation,Trucking
NYSE:SPNT,SPNT,23.68,22.659,20.620750000000005,Finance,Property/Casualty Insurance
NASDAQ:CLMT,CLMT,31.92,32.06699999999999,23.65662500000001,Energy Minerals,Oil Refining/Marketing
NASDAQ:NTCT,NTCT,38.73,34.34099999999996,28.938374999999986,Technology Services,Packaged Software
NYSE:UE,UE,21.97,21.211999999999996,20.254750000000012,Finance,Real Estate Investment Trusts
NASDAQ:KALU,KALU,168.95,151.43899999999996,115.46912499999989,Non-Energy Minerals,Aluminum
NYSE:PHIN,PHIN,74.53,72.28,64.05124999999997,Producer Manufacturing,Auto Parts: OEM
NYSE:FCPT,FCPT,25.01,24.795999999999996,24.600500000000014,Finance,Real Estate Investment Trusts
NYSE:TNK,TNK,78.99,76.13999999999996,63.10175,Transportation,Marine Shipping
NYSE:DK,DK,44.59,43.748999999999995,36.22075000000001,Energy Minerals,Oil Refining/Marketing
NYSE:DKL,DKL,51.26,51.39500000000002,48.02874999999999,Industrial Services,Oil & Gas Pipelines
NYSE:KMT,KMT,35.76,36.81700000000002,30.642750000000007,Producer Manufacturing,Industrial Machinery
NYSE:TALO,TALO,16.2,15.376999999999999,12.078749999999994,Energy Minerals,Oil & Gas Production
NYSE:TRN,TRN,33.77,33.394000000000005,29.81699999999999,Producer Manufacturing,Trucks/Construction/Farm Machinery
NASDAQ:FSLY,FSLY,17.12,24.022000000000002,14.285249999999996,Technology Services,Information Technology Services
NASDAQ:NESR,NESR,26.1,23.592000000000002,17.1765,Industrial Services,Oilfield Services/Equipment
NASDAQ:WAFD,WAFD,35.45,33.769999999999996,32.04774999999999,Finance,Major Banks
NYSE:HLIO,HLIO,79.16,69.39800000000002,61.302249999999994,Producer Manufacturing,Industrial Machinery
NYSE:BW,BW,19.17,16.569,8.639500000000002,Electronic Technology,Electronic Equipment/Instruments
NASDAQ:TRMK,TRMK,44.26,43.68999999999999,41.201625000000035,Finance,Regional Banks
NYSE:CDLR,CDLR,27.14,26.023999999999994,22.21025000000001,Producer Manufacturing,Trucks/Construction/Farm Machinery
NASDAQ:AEHR,AEHR,82.34,73.37,38.205250000000014,Electronic Technology,Electronic Production Equipment
NYSE:CUBI,CUBI,75.44,73.228,71.0205,Finance,Regional Banks
NASDAQ:ELVN,ELVN,41.86,41.001999999999995,27.013000000000005,Health Technology,Biotechnology
NYSE:ATKR,ATKR,75.38,68.76100000000001,65.5495000000001,Producer Manufacturing,Electrical Products
NYSE:FLOC,FLOC,28.09,23.944999999999997,19.677499999999995,Industrial Services,Oilfield Services/Equipment
NYSE:VAC,VAC,73.88,71.14399999999992,64.94449999999998,Consumer Services,Other Consumer Services
NYSE:AAMI,AAMI,71.12,62.88099999999997,52.372749999999996,Finance,Investment Managers
NYSE:IVT,IVT,32.48,31.636999999999993,29.756749999999993,Finance,Real Estate Investment Trusts
NASDAQ:FRME,FRME,40.11,39.567999999999984,38.78,Finance,Major Banks
NASDAQ:HUBG,HUBG,40.75,39.5395,39.52962499999998,Transportation,Air Freight/Couriers
NYSE:DBD,DBD,71.41,77.99500000000003,68.84325,Electronic Technology,Electronic Equipment/Instruments
NYSE:AESI,AESI,19.75,15.428000000000008,11.950000000000014,Industrial Services,Oilfield Services/Equipment
NASDAQ:FBNC,FBNC,59.24,57.34999999999999,54.70887500000001,Finance,Regional Banks
NASDAQ:NYAX,NYAX,66.81,63.66740000000001,53.31742750000001,Technology Services,Packaged Software
NASDAQ:IMNM,IMNM,21.53,21.889999999999993,18.788750000000004,Health Technology,Biotechnology
NASDAQ:CLDX,CLDX,30.9,32.086,27.41625,Health Technology,Biotechnology
NASDAQ:AYA,AYA,16.96,16.7124,14.45845,Non-Energy Minerals,Precious Metals
NASDAQ:OSW,OSW,23.86,23.746999999999982,21.855624999999996,Consumer Services,Other Consumer Services
NYSE:DAC,DAC,132.82,120.547,102.83075000000001,Transportation,Marine Shipping
NASDAQ:PENG,PENG,47.63,30.526999999999997,23.682499999999997,Electronic Technology,Semiconductors
NASDAQ:ANDE,ANDE,70.65,72.828,57.38024999999999,Commercial Services,Miscellaneous Commercial Services
NASDAQ:WERN,WERN,39.97,33.461,30.558249999999997,Transportation,Trucking
NYSE:GRDN,GRDN,37.63,36.973,31.108000000000004,Retail Trade,Drugstore Chains
NYSE:RAMP,RAMP,37.73,29.12199999999998,27.993000000000002,Technology Services,Packaged Software
NASDAQ:HTO,HTO,56.91,57.774000000000036,52.312374999999996,Utilities,Water Utilities
NYSE:ROG,ROG,133.0,123.29800000000003,98.59399999999998,Process Industries,Chemicals: Specialty
NASDAQ:NBTB,NBTB,45.57,43.924000000000035,43.03500000000001,Finance,Major Banks
NASDAQ:CMPR,CMPR,97.69,83.281,72.56087499999998,Commercial Services,Commercial Printing/Forms
NYSE:VOYG,VOYG,39.93,29.560999999999996,28.64650000000001,Technology Services,Information Technology Services
NYSE:MTX,MTX,75.99,73.04500000000002,65.92425000000001,Process Industries,Chemicals: Specialty
NASDAQ:NKTR,NKTR,69.49,78.037,59.06425,Health Technology,Pharmaceuticals: Major
NASDAQ:DGII,DGII,62.25,55.82500000000001,44.880875,Electronic Technology,Telecommunications Equipment
NASDAQ:AMSC,AMSC,49.22,43.34399999999999,41.453250000000004,Producer Manufacturing,Electrical Products
NYSE:SAH,SAH,73.69,70.672,68.22574999999998,Retail Trade,Specialty Stores
NYSE:SOC,SOC,15.05,14.705999999999984,13.253000000000004,Energy Minerals,Integrated Oil
NASDAQ:LMAT,LMAT,101.43,108.25700000000003,94.46237500000002,Health Technology,Medical Specialties
NYSE:NGVT,NGVT,66.09,71.73600000000003,62.87625000000005,Process Industries,Chemicals: Major Diversified
NASDAQ:ICHR,ICHR,65.76,61.223,33.7515,Producer Manufacturing,Industrial Machinery
NASDAQ:DFTX,DFTX,20.87,20.926,15.202500000000004,Health Technology,Pharmaceuticals: Major
NASDAQ:DXPE,DXPE,146.67,150.959,127.52350000000004,Distribution Services,Wholesale Distributors
NASDAQ:AXGN,AXGN,42.69,37.523,28.891249999999996,Health Technology,Medical Specialties
NASDAQ:KOD,KOD,36.22,39.093999999999994,24.820375000000002,Health Technology,Biotechnology
NASDAQ:BUSE,BUSE,26.79,26.03799999999996,24.74349999999996,Finance,Regional Banks
NYSE:NTB,NTB,56.43,54.71799999999998,49.49550000000001,Finance,Regional Banks
NYSE:VVX,VVX,71.69,68.14699999999998,62.02825,Commercial Services,Miscellaneous Commercial Services
NASDAQ:ACHC,ACHC,24.07,25.282999999999987,20.630999999999972,Health Services,Medical/Nursing Services
NASDAQ:EFSC,EFSC,60.43,57.381000000000014,56.79412500000003,Finance,Regional Banks
NASDAQ:PLUS,PLUS,82.95,81.94699999999997,81.36325000000002,Technology Services,Packaged Software
NASDAQ:CENT,CENT,38.2,37.33200000000001,34.89500000000001,Consumer Non-Durables,Consumer Sundries
NYSE:HTH,HTH,37.28,36.733999999999966,35.41749999999999,Finance,Regional Banks
NASDAQ:CENTA,CENTA,34.33,33.361,31.374000000000006,Consumer Non-Durables,Consumer Sundries
NYSE:ECO,ECO,56.77,52.47000000000001,40.14349999999999,Transportation,Marine Shipping
NASDAQ:NBTX,NBTX,43.16,36.3,24.6001975,Health Technology,Pharmaceuticals: Major
NYSE:DCO,DCO,143.2,135.121,110.10275000000001,Electronic Technology,Aerospace & Defense
NYSE:THR,THR,65.43,56.911000000000016,41.46774999999995,Producer Manufacturing,Electrical Products
NYSE:NMM,NMM,75.23,70.19500000000001,57.51649999999999,Transportation,Marine Shipping
NASDAQ:SLDE,SLDE,18.68,18.258999999999997,16.913999999999998,Technology Services,Packaged Software
NYSE:WLY,WLY,41.36,39.745000000000005,36.12825,Consumer Services,Publishing: Books/Magazines
NYSE:AMPX,AMPX,15.07,17.635999999999996,12.694500000000001,Producer Manufacturing,Electrical Products
NYSE:INVX,INVX,30.96,26.699,22.90125000000001,Industrial Services,Oilfield Services/Equipment
NYSE:NGL,NGL,17.18,14.420000000000002,10.224250000000001,Industrial Services,Oil & Gas Pipelines
NASDAQ:COHU,COHU,44.98,40.442,28.50737500000003,Electronic Technology,Semiconductors
NASDAQ:PRDO,PRDO,33.81,35.087,33.05624999999999,Consumer Services,Other Consumer Services
NYSE:CXW,CXW,21.39,20.333000000000002,19.299000000000003,Commercial Services,Miscellaneous Commercial Services
NASDAQ:MBIN,MBIN,46.03,45.637,37.97224999999998,Finance,Regional Banks
NASDAQ:CLBK,CLBK,20.19,18.551000000000002,16.634500000000024,Finance,Savings Banks
NYSE:NWN,NWN,49.92,52.355000000000054,48.09699999999996,Utilities,Gas Distributors
NYSE:CMRE,CMRE,17.41,17.049999999999997,15.047500000000005,Transportation,Marine Shipping
NASDAQ:SYBT,SYBT,71.02,69.22700000000005,69.13975000000006,Finance,Regional Banks
NYSE:PUMP,PUMP,17.03,15.479,10.543999999999997,Industrial Services,Oilfield Services/Equipment
NYSE:PBI,PBI,15.3,13.417000000000005,11.359499999999995,Technology Services,Packaged Software
NASDAQ:BLBD,BLBD,65.3,62.80500000000002,56.136999999999965,Consumer Durables,Motor Vehicles
NYSE:ATEN,ATEN,28.68,25.817999999999984,20.067249999999998,Technology Services,Information Technology Services
NASDAQ:MCRI,MCRI,116.16,107.08700000000006,99.69399999999996,Consumer Services,Hotels/Resorts/Cruise lines
NASDAQ:ESTA,ESTA,70.04,64.76200000000001,61.08199999999995,Health Technology,Medical Specialties
NASDAQ:NVCR,NVCR,17.75,13.904999999999998,12.981999999999989,Health Technology,Medical Specialties
NYSE:WLYB,WLYB,41.21,38.4265,36.35487749999995,Consumer Services,Publishing: Books/Magazines
NASDAQ:EZPW,EZPW,33.28,30.111,22.67225,Finance,Finance/Rental/Leasing
NYSE:SEM,SEM,16.52,16.397,14.86475,Health Services,Hospital/Nursing Management
NASDAQ:AUPH,AUPH,15.9,15.345000000000002,14.345000000000008,Health Technology,Biotechnology
NYSE:UTI,UTI,37.08,36.76699999999999,30.7115,Commercial Services,Miscellaneous Commercial Services
NYSE:LPG,LPG,47.72,37.73199999999999,31.18074999999997,Transportation,Marine Shipping
NASDAQ:OMCL,OMCL,44.72,38.449999999999996,38.217125,Technology Services,Information Technology Services
NYSE:GTY,GTY,33.6,33.06399999999999,29.95950000000001,Finance,Real Estate Investment Trusts
NYSE:CYD,CYD,53.66,43.470000000000006,40.75925,Producer Manufacturing,Auto Parts: OEM
NYSE:NTST,NTST,20.54,20.03,18.968500000000002,Finance,Real Estate Investment Trusts
NYSE:FUN,FUN,19.57,18.957000000000004,18.762750000000004,Consumer Services,Movies/Entertainment
NYSE:LTC,LTC,39.0,38.46899999999997,36.86850000000002,Finance,Real Estate Investment Trusts
NYSE:PLGO,PLGO,23.25,20.72399999999999,19.094250000000002,Finance,Multi-Line Insurance
NASDAQ:TYRA,TYRA,33.4,36.02600000000001,25.439,Health Technology,Biotechnology
NASDAQ:FLYW,FLYW,15.91,13.697000000000026,13.369000000000023,Commercial Services,Miscellaneous Commercial Services
NYSE:WSR,WSR,18.98,18.131999999999998,14.741250000000003,Finance,Real Estate Investment Trusts
NYSE:BLX,BLX,55.25,53.35199999999999,47.9165,Finance,Major Banks
NYSE:OFG,OFG,45.6,43.24,41.89725,Finance,Major Banks
NASDAQ:PHVS,PHVS,29.45,28.513000000000012,25.770874999999997,Health Technology,Biotechnology
NYSE:XPRO,XPRO,16.97,16.817000000000004,14.847750000000008,Energy Minerals,Oil & Gas Production
NYSE:GRC,GRC,72.81,69.606,55.10149999999999,Producer Manufacturing,Industrial Machinery
NYSE:STEL,STEL,37.42,36.946000000000005,33.63099999999998,Finance,Major Banks
NYSE:FCF,FCF,18.7,18.192000000000007,17.366999999999983,Finance,Regional Banks
NASDAQ:STOK,STOK,30.295,33.1075,30.146625,Health Technology,Biotechnology
NYSE:NBHC,NBHC,42.04,41.047,39.47275,Finance,Regional Banks
NASDAQ:BAND,BAND,57.96,32.03199999999997,19.299500000000002,Technology Services,Packaged Software
NYSE:MD,MD,22.47,22.016,20.36125000000002,Health Services,Medical/Nursing Services
NASDAQ:TH,TH,18.26,14.3,9.469250000000004,Consumer Services,Hotels/Resorts/Cruise lines
NASDAQ:ZYME,ZYME,24.84,25.478999999999992,22.196625000000008,Health Technology,Pharmaceuticals: Major
NASDAQ:PLSE,PLSE,26.09,22.130999999999997,17.919125,Health Technology,Medical Specialties
NASDAQ:PDFS,PDFS,44.78,41.588,31.382250000000006,Technology Services,Information Technology Services
NASDAQ:SNDX,SNDX,20.13,22.389000000000003,19.4055,Health Technology,Biotechnology
NASDAQ:SION,SION,39.5,39.568,36.539249999999996,Health Technology,Biotechnology
NYSE:VRE,VRE,19.0,18.938000000000002,16.404999999999994,Finance,Real Estate Investment Trusts
NYSE:WMK,WMK,72.05,70.06899999999993,69.06099999999995,Retail Trade,Food Retail
NASDAQ:SRCE,SRCE,73.48,71.90849999999998,66.06725000000002,Finance,Regional Banks
NYSE:GLP,GLP,51.72,47.278000000000006,46.454000000000015,Distribution Services,Wholesale Distributors
NASDAQ:ANAB,ANAB,60.08,52.82055497299998,33.27849776874999,Health Technology,Biotechnology
NASDAQ:ASTH,ASTH,38.76,31.75299999999998,27.467375000000033,Health Services,Services to the Health Industry
NASDAQ:CASH,CASH,82.58,88.48900000000002,80.81125,Finance,Major Banks
NYSE:FLNG,FLNG,32.73,31.17100000000001,27.389249999999997,Transportation,Marine Shipping
NYSE:SNDA,SNDA,36.63,34.903999999999996,31.63975000000001,Health Services,Medical/Nursing Services
NASDAQ:ECPG,ECPG,80.64,77.73800000000001,58.05800000000001,Finance,Finance/Rental/Leasing
NASDAQ:SKYT,SKYT,35.13,31.372000000000014,23.323875,Producer Manufacturing,Industrial Machinery
NYSE:SPB,SPB,74.49,78.117,65.56699999999998,Consumer Durables,Electronics/Appliances
NASDAQ:IMOS,IMOS,48.49,44.949999999999996,32.282624999999996,Electronic Technology,Semiconductors
NYSE:AIN,AIN,60.26,56.46200000000001,55.54224999999993,Process Industries,Textiles
NASDAQ:SGML,SGML,15.34,16.397499999999997,11.378624999999996,Non-Energy Minerals,Other Metals/Minerals
NASDAQ:RAPP,RAPP,35.72,34.366,28.478499999999986,Health Technology,Biotechnology
NYSE:CTS,CTS,59.41,54.567000000000064,47.34875000000003,Electronic Technology,Electronic Production Equipment
NASDAQ:NRIX,NRIX,16.42,16.052500000000002,14.746375,Health Technology,Biotechnology
NYSE:PRLB,PRLB,71.13,63.769999999999946,56.01450000000001,Process Industries,Chemicals: Specialty
NYSE:BKSY,BKSY,45.58,34.50600000000001,24.231250000000003,Technology Services,Packaged Software
NYSE:KRP,KRP,15.12,14.777000000000005,13.620500000000002,Miscellaneous,Investment Trusts/Mutual Funds
NASDAQ:MGRT,MGRT,122.49,86.066,25.856247500000002,Technology Services,Information Technology Services
NASDAQ:CAPR,CAPR,29.01,31.036999999999995,20.016,Health Technology,Pharmaceuticals: Major
NYSE:SILA,SILA,30.25,27.317999999999977,24.992749999999994,Finance,Real Estate Investment Trusts
NASDAQ:PVLA,PVLA,115.5,120.69200000000001,94.05974999999955,Health Technology,Biotechnology
NASDAQ:PLPC,PLPC,337.23,318.81399999999996,247.11712500000016,Producer Manufacturing,Building Products
NASDAQ:INVA,INVA,22.24,22.913000000000004,20.898624999999992,Health Technology,Pharmaceuticals: Major
NYSE:AMBQ,AMBQ,76.61,40.73500000000001,33.05925,Electronic Technology,Semiconductors
NASDAQ:STAA,STAA,33.05,25.180999999999955,24.16299999999999,Health Technology,Medical Specialties
NASDAQ:CNXN,CNXN,64.61,62.39,61.16825000000004,Technology Services,Information Technology Services
NYSE:DCOM,DCOM,36.77,35.340999999999994,31.78250000000001,Finance,Regional Banks
NASDAQ:STBA,STBA,44.96,43.16099999999999,40.648999999999994,Finance,Regional Banks
NASDAQ:GABC,GABC,43.06,42.77999999999999,41.01825,Finance,Regional Banks
NYSE:IIPR,IIPR,56.2,53.458000000000006,52.34650000000005,Finance,Real Estate Investment Trusts
NYSE:NVRI,NVRI,19.53,19.291000000000004,16.582749999999997,Industrial Services,Environmental Services
NASDAQ:TCBK,TCBK,50.6,49.15399999999998,47.430499999999995,Finance,Regional Banks
NASDAQ:INBX,INBX,110.01,95.719,71.38587499999998,Health Technology,Biotechnology
NASDAQ:AIP,AIP,34.95,24.750999999999998,16.52325,Electronic Technology,Semiconductors
NASDAQ:IMKTA,IMKTA,86.51,89.03800000000003,78.18375,Retail Trade,Food Retail
NYSE:REX,REX,48.78,46.43400000000001,36.39162499999998,Process Industries,Chemicals: Specialty
NASDAQ:BFC,BFC,143.05,140.15099999999998,132.862125,Finance,Regional Banks
NASDAQ:OCS,OCS,27.91,27.570000000000004,23.314250000000005,Commercial Services,Miscellaneous Commercial Services
NYSE:NBR,NBR,106.55,90.938,63.35975,Industrial Services,Contract Drilling
NASDAQ:GLUE,GLUE,18.65,18.014000000000003,15.085999999999999,Health Technology,Biotechnology
NYSE:TFIN,TFIN,65.51,62.89699999999998,60.09224999999998,Finance,Savings Banks
NASDAQ:ZD,ZD,42.33,43.48599999999998,37.547749999999986,Technology Services,Internet Software/Services
NYSE:XHR,XHR,16.9,15.845000000000004,14.709999999999999,Finance,Real Estate Investment Trusts
NYSE:NVGS,NVGS,23.79,21.04699999999999,18.350750000000005,Transportation,Marine Shipping
NASDAQ:GHRS,GHRS,22.54,18.206,15.22175,Health Technology,Pharmaceuticals: Major
NASDAQ:OPRA,OPRA,17.44,16.428,15.341999999999993,Technology Services,Packaged Software
NASDAQ:TRIN,TRIN,16.87,15.807999999999984,15.486250000000013,Miscellaneous,Investment Trusts/Mutual Funds
NASDAQ:QCRH,QCRH,91.31,88.50649999999996,83.36350000000004,Finance,Major Banks
NASDAQ:LINC,LINC,47.43,42.42000000000001,28.74000000000001,Commercial Services,Miscellaneous Commercial Services
NASDAQ:CNOB,CNOB,29.87,28.256999999999987,26.495499999999993,Finance,Regional Banks
NASDAQ:MBX,MBX,31.43,32.152499999999996,27.469624999999997,Health Technology,Biotechnology
NYSE:BY,BY,32.81,32.329,30.14825,Finance,Regional Banks
NYSE:GSL,GSL,41.44,39.38300000000001,35.3025,Transportation,Marine Shipping
NASDAQ:DMRA,DMRA,24.15,24.416999999999998,19.5305,Health Technology,Pharmaceuticals: Major
NYSE:CBL,CBL,47.72,43.10999999999999,36.203749999999985,Finance,Real Estate Investment Trusts
NASDAQ:URGN,URGN,30.22,23.322999999999986,21.358249999999998,Health Technology,Biotechnology
NYSE:OBK,OBK,47.38,44.65200000000003,39.776750000000035,Finance,Regional Banks
NYSE:PBT,PBT,30.75,23.42899999999999,19.543999999999997,Miscellaneous,Investment Trusts/Mutual Funds
NASDAQ:HCSG,HCSG,20.82,20.33199999999999,18.719625000000004,Commercial Services,Miscellaneous Commercial Services
NASDAQ:KALV,KALV,26.81,22.264999999999997,16.2675,Health Technology,Pharmaceuticals: Major
AMEX:CNL,CNL,16.4,17.562,14.813875000000001,Non-Energy Minerals,Other Metals/Minerals
NYSE:TNC,TNC,82.9,77.27399999999993,76.99750000000006,Producer Manufacturing,Industrial Machinery
NASDAQ:TRS,TRS,39.21,37.757999999999996,36.504250000000006,Process Industries,Containers/Packaging
NASDAQ:CSWC,CSWC,23.24,23.065000000000026,22.285999999999994,Miscellaneous,Investment Trusts/Mutual Funds
NASDAQ:RBCAA,RBCAA,78.43,73.88800000000003,71.868375,Finance,Regional Banks
NYSE:CRI,CRI,37.11,35.58,33.3305,Retail Trade,Apparel/Footwear Retail
NASDAQ:GCT,GCT,37.34,42.8445,36.93100000000002,Distribution Services,Wholesale Distributors
NYSE:SPH,SPH,20.42,19.796,19.25875,Distribution Services,Wholesale Distributors
NYSE:AGL,AGL,80.94,35.306250000000034,24.466000000000005,Health Services,Medical/Nursing Services
NASDAQ:BCAX,BCAX,20.43,21.094,17.205499999999997,Health Technology,Pharmaceuticals: Major
NYSE:VPG,VPG,100.71,61.61899999999999,43.84349999999999,Electronic Technology,Electronic Components
NASDAQ:MRTN,MRTN,16.4,14.51700000000001,12.310500000000001,Transportation,Trucking
NYSE:AAT,AAT,21.76,20.066999999999968,19.542500000000008,Finance,Real Estate Investment Trusts
NASDAQ:AEVA,AEVA,21.11,15.698999999999998,14.898125000000002,Electronic Technology,Semiconductors
NASDAQ:DMLP,DMLP,27.39,27.62499999999999,25.188124999999985,Miscellaneous,Investment Trusts/Mutual Funds
NYSE:NPKI,NPKI,15.52,14.875000000000005,13.009,Producer Manufacturing,Building Products
NASDAQ:WABC,WABC,55.45,53.48600000000003,50.293749999999974,Finance,Regional Banks
NYSE:TEN,TEN,44.11,40.455,28.9885,Transportation,Marine Shipping
NYSE:UAN,UAN,121.85,126.89500000000001,106.52025000000006,Process Industries,Chemicals: Agricultural
NYSE:MUX,MUX,21.55,22.232,20.229750000000003,Non-Energy Minerals,Precious Metals
NYSE:VTOL,VTOL,43.14,46.11599999999999,41.3435,Transportation,Airlines
NYSE:PRA,PRA,24.6,24.595000000000006,24.235000000000007,Finance,Property/Casualty Insurance
NYSE:PDS,PDS,98.05,94.03699999999995,74.73650000000002,Industrial Services,Contract Drilling
NASDAQ:AVBP,AVBP,27.22,26.843999999999987,22.535000000000014,Health Technology,Pharmaceuticals: Other
NASDAQ:PFBC,PFBC,94.29,92.633,92.44925000000003,Finance,Regional Banks
NASDAQ:SEPN,SEPN,28.01,24.956000000000003,23.548250000000003,Health Technology,Biotechnology
NYSE:ALX,ALX,247.08,241.66599999999988,233.38475,Finance,Real Estate Investment Trusts
NASDAQ:WLFC,WLFC,178.83,189.56600000000012,161.45112500000008,Finance,Finance/Rental/Leasing
NASDAQ:LIND,LIND,19.19,18.71,15.68825,Consumer Services,Hotels/Resorts/Cruise lines
NASDAQ:GIII,GIII,29.64,29.428999999999995,28.789999999999985,Consumer Non-Durables,Apparel/Footwear
NASDAQ:XPEL,XPEL,45.21,44.13950000000001,43.44637500000001,Consumer Durables,Automotive Aftermarket
NASDAQ:RDWR,RDWR,28.69,26.430499999999995,25.210874999999966,Electronic Technology,Computer Communications
NYSE:CMP,CMP,29.49,25.573999999999973,21.624249999999996,Process Industries,Chemicals: Specialty
NASDAQ:ATLC,ATLC,81.79,69.58899999999996,62.203250000000004,Finance,Finance/Rental/Leasing
NASDAQ:PEBO,PEBO,34.36,33.609999999999985,31.495500000000003,Finance,Regional Banks
NASDAQ:UFCS,UFCS,48.04,41.437,36.27850000000002,Finance,Property/Casualty Insurance
AMEX:TMP,TMP,85.46,82.09099999999997,74.50325,Finance,Regional Banks
NASDAQ:PNTG,PNTG,35.32,32.005,28.81824999999999,Health Services,Medical/Nursing Services
NASDAQ:AMAL,AMAL,40.91,40.489999999999995,34.22124999999999,Finance,Regional Banks
NASDAQ:AOSL,AOSL,40.6,33.03399999999999,26.04974999999999,Electronic Technology,Semiconductors
NASDAQ:CTBI,CTBI,66.29,63.952,59.22950000000001,Finance,Regional Banks
NYSE:PRSU,PRSU,43.92,40.10900000000002,36.64525000000001,Consumer Services,Movies/Entertainment
NASDAQ:GILT,GILT,15.6,17.09400000000001,14.485625000000002,Electronic Technology,Telecommunications Equipment
NYSE:DEC,DEC,16.36,16.338,14.681249999999997,Energy Minerals,Oil & Gas Production
NYSE:GOLD,GOLD,41.01,42.98799999999999,37.399750000000026,Finance,Investment Banks/Brokers
NYSE:AVNS,AVNS,24.74,20.289000000000012,14.303750000000003,Health Technology,Medical Specialties
NASDAQ:IRMD,IRMD,90.4,91.91549999999998,88.83162499999999,Health Technology,Medical Specialties
NASDAQ:RMIX,RMIX,16.21,14.032499999999999,12.019499999999995,Technology Services,Packaged Software
NYSE:SCL,SCL,50.73,50.46499999999993,50.06749999999987,Process Industries,Chemicals: Specialty
NASDAQ:JBIO,JBIO,23.34,20.53350000000021,14.208500000000006,Health Technology,Biotechnology
NASDAQ:FMBH,FMBH,43.27,42.392499999999984,40.310375,Finance,Regional Banks
NASDAQ:SIFY,SIFY,16.32,14.715,13.219250000000002,Technology Services,Internet Software/Services
NASDAQ:ATEX,ATEX,60.9,46.469,30.010375000000028,Communications,Wireless Telecommunications
NASDAQ:ITRN,ITRN,57.16,55.10500000000002,44.49825000000002,Communications,Specialty Telecommunications
NYSE:SBR,SBR,77.67,75.735,73.26274999999998,Miscellaneous,Investment Trusts/Mutual Funds
NYSE:CSR,CSR,67.07,64.03,62.914749999999984,Finance,Real Estate Investment Trusts
NYSE:MCB,MCB,90.86,86.941,81.04599999999999,Finance,Regional Banks
NASDAQ:HFWA,HFWA,27.17,26.555,25.115249999999982,Finance,Regional Banks
NYSE:UVE,UVE,39.92,36.736000000000004,32.068499999999986,Finance,Property/Casualty Insurance
NYSE:DEA,DEA,23.74,22.865000000000006,22.56675000000005,Finance,Real Estate Investment Trusts
NASDAQ:GPRE,GPRE,15.65,16.406,12.393999999999998,Process Industries,Chemicals: Specialty
NASDAQ:CDNA,CDNA,21.15,19.537999999999997,17.656875000000003,Health Technology,Medical Specialties
NASDAQ:UVSP,UVSP,39.0,36.76100000000007,33.29587500000002,Finance,Regional Banks
NYSE:DLX,DLX,23.67,27.49899999999996,23.47925000000001,Commercial Services,Commercial Printing/Forms
NASDAQ:IGIC,IGIC,25.28,25.085000000000004,24.272000000000002,Finance,Financial Conglomerates
NASDAQ:OSBC,OSBC,20.97,20.646999999999995,19.46475000000001,Finance,Major Banks
NASDAQ:ALNT,ALNT,63.35,67.28699999999999,58.00787499999999,Producer Manufacturing,Electrical Products
NASDAQ:LQDT,LQDT,34.45,33.012,29.67712500000001,Retail Trade,Internet Retail
NASDAQ:FCEL,FCEL,20.22,11.339,8.546249999999997,Electronic Technology,Electronic Equipment/Instruments
NYSE:GHM,GHM,95.98,91.04299999999998,71.09949999999999,Producer Manufacturing,Industrial Machinery
NASDAQ:CEVA,CEVA,38.03,27.310000000000002,24.229499999999994,Electronic Technology,Semiconductors
NASDAQ:NWPX,NWPX,109.53,91.75000000000001,69.07387500000002,Non-Energy Minerals,Construction Materials
NYSE:GNK,GNK,24.1,23.857,20.085,Transportation,Marine Shipping
NYSE:AMN,AMN,26.86,21.908999999999985,19.374750000000002,Commercial Services,Personnel Services
NASDAQ:DBVT,DBVT,18.54,19.967000000000002,17.249149999999997,Health Technology,Pharmaceuticals: Major
NYSE:NPK,NPK,143.4,140.25099999999992,120.16350000000014,Electronic Technology,Aerospace & Defense
NASDAQ:HBT,HBT,28.17,27.706999999999994,26.379249999999995,Finance,Regional Banks
NYSE:TBN,TBN,35.94,37.025999999999996,28.613749999999982,Energy Minerals,Integrated Oil
NYSE:PLOW,PLOW,43.91,44.23700000000001,37.17725,Producer Manufacturing,Trucks/Construction/Farm Machinery
NYSE:ASIC,ASIC,21.12,20.085,19.70475,Finance,Property/Casualty Insurance
NYSE:OPY,OPY,95.26,97.65600000000002,81.00100000000005,Finance,Investment Banks/Brokers
NYSE:ODC,ODC,74.0,71.237,61.91224999999999,Process Industries,Chemicals: Agricultural
NASDAQ:ESQ,ESQ,112.76,108.70799999999997,104.39987499999998,Finance,Major Banks
NYSE:SBSI,SBSI,32.74,32.364,30.91724999999991,Finance,Regional Banks
NASDAQ:NBN,NBN,121.95,118.61300000000001,107.20900000000002,Finance,Regional Banks
NASDAQ:APEI,APEI,52.96,56.423,42.873125,Consumer Services,Other Consumer Services
