original_code,resolved_code,action,bars_count,first_price_date,last_price_date,status,source
TRV,TRV,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
TRVI,TRVI,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
TSAT,TSAT,CACHE_HIT,500,2024-08-26,2026-08-24,OK,yahoo_download
TSBK,TSBK,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
TSEM,TSEM,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
TSLA,TSLA,CACHE_HIT,500,2024-08-26,2026-08-24,OK,yahoo_download
TSM,TSM,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
TSN,TSN,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
TTMI,TTMI,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
TTWO,TTWO,CACHE_HIT,500,2024-08-26,2026-08-24,OK,yahoo_download
TVTX,TVTX,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
TWIN,TWIN,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
TWLO,TWLO,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
TWST,TWST,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
TXN,TXN,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
TXRH,TXRH,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
UAL,UAL,CACHE_HIT,500,2024-08-26,2026-08-24,OK,yahoo_download
UBCP,UBCP,CACHE_HIT,500,2024-08-26,2026-08-24,OK,yahoo_download
UBS,UBS,CACHE_HIT,500,2024-08-26,2026-08-24,OK,yahoo_download
UBSI,UBSI,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
UCTT,UCTT,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
UDR,UDR,CACHE_HIT,500,2024-08-26,2026-08-24,OK,yahoo_download
UE,UE,CACHE_HIT,500,2024-08-26,2026-08-24,OK,yahoo_download
UFCS,UFCS,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
UHS,UHS,CACHE_HIT,500,2024-08-26,2026-08-24,OK,yahoo_download
UHT,UHT,CACHE_HIT,500,2024-08-26,2026-08-24,OK,yahoo_download
UI,UI,CACHE_HIT,500,2024-08-26,2026-08-24,OK,yahoo_download
ULS,ULS,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
UMAC,UMAC,CACHE_HIT,500,2024-08-26,2026-08-24,OK,yahoo_download
UMBF,UMBF,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
UNF,UNF,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
UNFI,UNFI,CACHE_HIT,500,2024-08-26,2026-08-24,OK,yahoo_download
UNM,UNM,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
UNP,UNP,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
UNTY,UNTY,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
URBN,URBN,CACHE_HIT,500,2024-08-26,2026-08-24,OK,yahoo_download
URGN,URGN,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
URI,URI,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
USAC,USAC,CACHE_HIT,500,2024-08-26,2026-08-24,OK,yahoo_download
USCB,USCB,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
USFD,USFD,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
UTI,UTI,CACHE_HIT,500,2024-08-26,2026-08-24,OK,yahoo_download
UTMD,UTMD,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
UVE,UVE,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
UVSP,UVSP,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
VABK,VABK,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
VAC,VAC,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
VAL,VAL,CACHE_HIT,500,2024-08-26,2026-08-24,OK,yahoo_download
VALE,VALE,CACHE_HIT,500,2024-08-26,2026-08-24,OK,yahoo_download
VCTR,VCTR,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
VCYT,VCYT,CACHE_HIT,500,2024-08-26,2026-08-24,OK,yahoo_download
VECO,VECO,CACHE_HIT,500,2024-08-26,2026-08-24,OK,yahoo_download
VEEV,VEEV,CACHE_HIT,500,2024-08-26,2026-08-24,OK,yahoo_download
VELO,VELO,CACHE_HIT,500,2024-08-26,2026-08-24,OK,yahoo_download
VICR,VICR,CACHE_HIT,500,2024-08-26,2026-08-24,OK,yahoo_download
VIK,VIK,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
VIRT,VIRT,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
VLGEA,VLGEA,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
VLO,VLO,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
VMI,VMI,CACHE_HIT,500,2024-08-26,2026-08-24,OK,yahoo_download
VOYA,VOYA,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
VOYG,VOYG,CACHE_HIT,302,2025-06-11,2026-08-24,OK,yahoo_download
VPG,VPG,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
VRSN,VRSN,CACHE_HIT,500,2024-08-26,2026-08-24,OK,yahoo_download
VRT,VRT,CACHE_HIT,500,2024-08-26,2026-08-24,OK,yahoo_download
VRTX,VRTX,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
VSEC,VSEC,CACHE_HIT,500,2024-08-26,2026-08-24,OK,yahoo_download
VSH,VSH,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
VSXY,VSXY,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
VTR,VTR,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
VTRS,VTRS,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
VVX,VVX,CACHE_HIT,500,2024-08-26,2026-08-24,OK,yahoo_download
W,W,CACHE_HIT,500,2024-08-26,2026-08-24,OK,yahoo_download
WAB,WAB,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
WABC,WABC,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
WBI,WBI,CACHE_HIT,234,2025-09-17,2026-08-21,OK,results_pkl
WBS,WBS,CACHE_HIT,489,2024-08-22,2026-08-20,OK,results_pkl
WCC,WCC,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
WDC,WDC,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
WELL,WELL,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
WERN,WERN,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
WES,WES,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
WEYS,WEYS,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
WFC,WFC,CACHE_HIT,500,2024-08-26,2026-08-24,OK,yahoo_download
WFCF,WFCF,CACHE_HIT,500,2024-08-26,2026-08-24,OK,yahoo_download
WHG,WHG,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
WILC,WILC,CACHE_HIT,500,2024-08-26,2026-08-24,OK,yahoo_download
WKC,WKC,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
WLFC,WLFC,CACHE_HIT,500,2024-08-26,2026-08-24,OK,yahoo_download
WLK,WLK,CACHE_HIT,500,2024-08-26,2026-08-24,OK,yahoo_download
WLKP,WLKP,CACHE_HIT,500,2024-08-26,2026-08-24,OK,yahoo_download
WLY,WLY,CACHE_HIT,500,2024-08-26,2026-08-24,OK,yahoo_download
WMB,WMB,CACHE_HIT,500,2024-08-26,2026-08-24,OK,yahoo_download
WMT,WMT,CACHE_HIT,500,2024-08-26,2026-08-24,OK,yahoo_download
WPC,WPC,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
WRLD,WRLD,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
WSBC,WSBC,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
WSBF,WSBF,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
WSFS,WSFS,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
WSM,WSM,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
WT,WT,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
WTBA,WTBA,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
WTFC,WTFC,CACHE_HIT,500,2024-08-26,2026-08-24,OK,yahoo_download
WTS,WTS,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
WTTR,WTTR,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
WULF,WULF,CACHE_HIT,500,2024-08-26,2026-08-24,OK,yahoo_download
WWD,WWD,CACHE_HIT,500,2024-08-26,2026-08-24,OK,yahoo_download
WYFI,WYFI,CACHE_HIT,263,2025-08-07,2026-08-24,OK,yahoo_download
XENE,XENE,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
XHR,XHR,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
XMTR,XMTR,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
XPO,XPO,CACHE_HIT,500,2024-08-26,2026-08-24,OK,yahoo_download
XYL,XYL,CACHE_HIT,500,2024-08-26,2026-08-24,OK,yahoo_download
XZO,XZO,CACHE_HIT,200,2025-11-05,2026-08-24,OK,yahoo_download
ZION,ZION,CACHE_HIT,501,2024-08-22,2026-08-21,OK,results_pkl
ZM,ZM,CACHE_HIT,500,2024-08-26,2026-08-24,OK,yahoo_download
ZS,ZS,CACHE_HIT,500,2024-08-26,2026-08-24,OK,yahoo_download
AFBI,AFBI,DOWNLOAD_SUCCESS,7,2026-07-17,2026-08-10,PARTIAL_HISTORY,yahoo_download
ASRT,ASRT,DOWNLOAD_SUCCESS,9,2026-06-16,2026-06-29,PARTIAL_HISTORY,yahoo_download
AVNS,AVNS,DOWNLOAD_SUCCESS,3,2026-07-17,2026-07-24,PARTIAL_HISTORY,yahoo_download
EA,EA,DOWNLOAD_SUCCESS,6,2026-07-17,2026-08-10,PARTIAL_HISTORY,yahoo_download
KALV,KALV,DOWNLOAD_SUCCESS,2,2026-06-11,2026-06-12,PARTIAL_HISTORY,yahoo_download
MDV,MDV,DOWNLOAD_SUCCESS,1,2026-07-17,2026-07-17,PARTIAL_HISTORY,yahoo_download
NUVL,NUVL,DOWNLOAD_SUCCESS,5,2026-07-15,2026-07-21,PARTIAL_HISTORY,yahoo_download
NSA,NSA,DOWNLOAD_SUCCESS,1,2026-07-17,2026-07-17,PARTIAL_HISTORY,yahoo_download
PRA,PRA,DOWNLOAD_SUCCESS,1,2026-07-02,2026-07-02,PARTIAL_HISTORY,yahoo_download
SATS,SATS,DOWNLOAD_SUCCESS,1,2026-07-17,2026-07-17,PARTIAL_HISTORY,yahoo_download
SKYT,SKYT,DOWNLOAD_SUCCESS,6,2026-07-17,2026-08-07,PARTIAL_HISTORY,yahoo_download
SILA,SILA,DOWNLOAD_SUCCESS,1,2026-06-30,2026-06-30,PARTIAL_HISTORY,yahoo_download
STEL,STEL,DOWNLOAD_SUCCESS,1,2026-06-30,2026-06-30,PARTIAL_HISTORY,yahoo_download
XOMA,XOMA,DOWNLOAD_SUCCESS,6,2026-07-14,2026-07-21,PARTIAL_HISTORY,yahoo_download
WSR,WSR,DOWNLOAD_SUCCESS,1,2026-07-13,2026-07-13,PARTIAL_HISTORY,yahoo_download
CAEP,CAEP,DOWNLOAD_FAIL,0,,,NO_PROVIDER_DATA,yahoo_download
ACLX,ACLX,DOWNLOAD_FAIL,0,,,NO_PROVIDER_DATA,yahoo_download
BK,BK,DOWNLOAD_FAIL,0,,,NO_PROVIDER_DATA,yahoo_download
WLAC,WLAC,DOWNLOAD_FAIL,0,,,NO_PROVIDER_DATA,yahoo_download
MTSR,MTSR,DOWNLOAD_FAIL,0,,,NO_PROVIDER_DATA,yahoo_download
DHIL,DHIL,DOWNLOAD_FAIL,0,,,NO_PROVIDER_DATA,yahoo_download
CVGW,CVGW,DOWNLOAD_FAIL,0,,,NO_PROVIDER_DATA,yahoo_download
THR,THR,DOWNLOAD_FAIL,0,,,NO_PROVIDER_DATA,yahoo_download
