code,snapshot_date,signal,signal_source,pullback_v_is_dry,ibd_candidate_rule,ibd_candidate_price,ibd_candidate_signal_source,ibd_candidate_extra,ibd_entry_valid,ibd_entry_date,ibd_entry_price,ibd_trigger_price,ibd_entry_volume_ratio,ibd_entry_close_vs_trigger_pct,ibd_entry_close_position,ibd_entry_breakout_range_ratio,ibd_entry_rule,ibd_entry_reject_reason,latest_close,current_vs_ibd_candidate_pct,ibd_entry_status,volume_ratio,hold_return,breakout_date,pct_above_ceiling,touched_ema10_count,mbox_count,ceiling,ceiling_date,base_depth_pct,base_mbox_count,base_duration_weeks,base_depth_abs,C_continuous,rank_C_continuous,pullback_count,pullback_duration_weeks,pullback_pct,pullback_pct_off_peak,is_bullish,is_priority,eps_yoy_growth,price_52_week_high,dist_to_52w_high_pct,sector,industry,eps_yoy_growth_source
NCSM,2026-04-10,False,,False,,,,,,,,,,,,,,,63.16,,,0.8550369096676648,-1.4,2026-03-09,17.6,0,0,53.69,2025-09-22,-36.6,2,24,,,,1,3.0,-22.9,-16.4,True,False,,75.57,-16.421860526664013,Unknown,Unknown,
MTZ,2026-04-10,False,,False,,,,,,,,,,,,,,,361.22,,,0.8527847675836289,110.0,2025-06-23,116.4,6,2,166.95,2025-01-20,-40.3,1,22,,,,7,4.0,-8.1,20.4,True,False,,365.49,-1.1682946181838072,Unknown,Unknown,
DE,2026-04-10,False,,True,,,,,,,,,,,,,,,605.0,,,0.8471677337452493,4.1,2026-02-02,14.8,0,0,526.87,2025-05-12,-18.3,2,38,,,,1,8.0,-18.5,-10.0,True,False,,672.22,-9.9997024783553,Producer Manufacturing,Trucks/Construction/Farm Machinery,
TPR,2026-04-10,False,,True,,,,,,,,,,,,,,,150.3,,,0.8459344683651144,22.3,2025-12-08,27.6,1,0,117.83,2025-08-04,-22.2,2,18,,,,3,8.0,-13.4,-4.6,True,False,,161.54,-6.9580289711526415,Unknown,Unknown,
PHIN,2026-04-10,False,,False,,,,,,,,,,,,,,,73.02,,,0.8431878927691088,21.2,2025-12-15,24.4,0,0,58.72,2025-09-01,-14.3,1,15,,,,2,8.0,-18.8,-4.8,True,False,,80.76,-9.583952451708775,Producer Manufacturing,Auto Parts: OEM,
BTSG,2026-04-10,False,,False,,,,,,,,,,,,,,,45.33,,,0.8427593746143736,71.4,2025-09-08,82.6,3,0,24.82,2025-01-27,-37.6,2,32,,,,6,4.0,-12.7,6.2,True,False,,46.69,-2.9128292996358995,Health Services,Medical/Nursing Services,
NVST,2026-04-10,False,,,,,,,,,,,,,,,,,26.39,,,0.8308886596973502,2.2,2026-03-30,6.9,0,0,24.68,2024-01-22,-42.4,7,114,,,,0,,,,True,False,,30.42,-13.247863247863256,Health Technology,Medical Specialties,
HXL,2026-04-10,False,,False,,,,,,,,,,,,,,,83.59,,,0.8283601115751623,15.5,2025-11-17,19.2,4,0,70.1,2025-01-20,-36.1,2,43,,,,3,7.0,-19.3,-11.5,True,False,,95.22,-12.213820625918926,Electronic Technology,Aerospace & Defense,
BKR,2026-04-10,False,,False,,,,,,,,,,,,,,,62.83,,,0.8168099008269245,21.9,2026-01-12,24.4,2,0,50.5,2025-09-22,-13.8,2,16,,,,1,7.0,-18.2,-4.5,True,False,,67.0,-6.22388059701493,Industrial Services,Contract Drilling,
KO,2026-04-10,False,,True,,,,,,,,,,,,,,,77.47,,,0.8084062253320322,7.0,2026-01-19,8.6,1,0,71.36,2024-08-26,-18.0,5,73,,,,2,7.0,-9.0,-4.9,True,False,,81.44,-4.874754420432215,Consumer Non-Durables,Beverages: Non-Alcoholic,
FTAI,2026-04-10,False,,True,,,,,,,,,,,,,,,251.42,,,0.8029804065807794,19.7,2025-12-29,38.4,1,0,181.65,2025-01-06,-59.2,4,51,,,,2,7.0,-31.4,-22.2,True,False,,322.96,-22.15135001238543,Unknown,Unknown,
NEM,2026-04-10,False,,False,,,,,,,,,,,,,,,120.9,,,0.7704584777054613,103.5,2025-06-30,113.8,3,1,56.54,2024-10-14,-36.0,2,37,,,,8,7.0,-28.0,-7.7,True,False,,134.61,-10.184978827724544,Unknown,Unknown,
TEVA,2026-04-10,False,,True,,,,,,,,,,,,,,,30.82,,,0.7633214830434117,28.6,2025-11-03,35.2,2,0,22.8,2024-12-23,-45.3,2,45,,,,4,10.0,-25.2,-17.5,True,False,,37.35,-17.483266398929054,Health Technology,Pharmaceuticals: Generic,
ENLT,2026-04-10,False,,False,,,,,,,,,,,,,,,74.59,,,0.752862106175666,282.5,2025-05-26,308.0,1,0,18.28,2025-02-17,-23.4,1,14,,,,11,6.0,-19.6,-6.0,True,False,,81.28,-8.230807086614167,Utilities,Alternative Power Generation,
NATL,2026-04-10,False,,False,,,,,,,,,,,,,,,44.2,,,0.748815644172275,4.6,2026-02-09,9.4,1,0,40.39,2025-09-01,-17.5,1,23,,,,2,6.0,-13.3,-8.9,True,False,,48.5,-8.865979381443289,Electronic Technology,Computer Processing Hardware,
HWM,2026-04-10,False,,True,,,,,,,,,,,,,,,252.67,,,0.7442083141978083,27.5,2025-12-08,32.1,4,0,191.26,2025-07-14,-11.5,2,21,,,,2,7.0,-16.0,-3.8,True,False,,267.31,-5.476787250757553,Electronic Technology,Aerospace & Defense,
WES,2026-04-10,False,,False,,,,,,,,,,,,,,,41.08,,,0.733077046278455,5.7,2025-12-29,7.1,2,0,38.35,2025-03-24,-20.2,4,40,,,,2,9.0,-9.5,-5.9,False,False,,44.74,-8.180599016540013,Industrial Services,Oil & Gas Pipelines,
VICR,2026-04-10,False,,False,,,,,,,,,,,,,,,185.61,,,0.7317531120454384,77.8,2025-12-15,88.7,2,0,98.38,2023-07-24,-68.6,9,125,,,,2,7.0,-33.1,-9.9,True,False,,209.53,-11.416026344676178,Electronic Technology,Electronic Components,
LMT,2026-04-10,False,,True,,,,,,,,,,,,,,,613.72,,,0.7299247498419988,-2.7,2026-01-26,4.0,0,0,590.19,2024-10-14,-31.9,4,67,,,,3,6.0,-13.7,-10.8,False,False,,692.0,-11.312138728323696,Electronic Technology,Aerospace & Defense,
APEI,2026-04-10,False,,False,,,,,,,,,,,,,,,58.39,,,0.7282524184171261,44.9,2026-01-05,50.5,2,0,38.8,2025-09-22,-22.2,1,15,,,,5,4.0,-9.6,-0.5,True,False,,59.42,-1.7334230898687353,Unknown,Unknown,
EQIX,2026-04-10,False,,,,,,,,,,,,,,,,,1030.24,,,0.7133097692056174,7.0,2026-03-23,7.4,0,0,959.33,2024-12-02,-28.5,4,68,,,,0,,,,True,False,,1039.9,-0.9289354745648736,Finance,Real Estate Investment Trusts,
JHG,2026-04-10,False,,False,,,,,,,,,,,,,,,51.62,,,0.7061319557314043,12.2,2025-12-15,12.7,0,0,45.8,2025-02-03,-40.1,3,45,,,,2,7.0,-7.0,-4.0,True,False,,53.76,-3.980654761904767,Unknown,Unknown,
MRNA,2026-04-10,False,,True,,,,,,,,,,,,,,,50.96,,,0.6913917030248252,21.8,2026-01-12,43.2,1,0,35.59,2025-07-21,-37.4,2,25,,,,2,7.0,-12.7,-5.7,True,False,,59.55,-14.424853064651543,Health Technology,Biotechnology,
DELL,2026-04-10,False,,,,,,,,,,,,,,,,,177.8,,,0.6723324220594504,3.5,2026-03-23,6.3,0,0,167.21,2024-05-20,-61.1,5,96,,,,0,,,,True,False,,189.75,-6.297760210803682,Electronic Technology,Computer Processing Hardware,
HG,2026-04-10,False,,True,,,,,,,,,,,,,,,30.87,,,0.6552093179796086,47.6,2025-08-04,50.7,4,1,20.48,2025-03-24,-23.3,2,19,,,,8,6.0,-15.8,2.6,True,False,,31.75,-2.7716535433070844,Finance,Multi-Line Insurance,
RTX,2026-04-10,False,,True,,,,,,,,,,,,,,,201.56,,,0.6542680633245277,49.4,2025-05-26,54.0,8,1,130.88,2025-02-24,-15.6,1,13,,,,8,6.0,-13.5,-6.0,True,False,,214.5,-6.032634032634032,Electronic Technology,Aerospace & Defense,
PAAS,2026-04-10,False,,False,,,,,,,,,,,,,,,57.64,,,0.6340094179153134,101.8,2025-06-02,124.8,3,1,25.64,2024-10-21,-23.6,1,32,,,,9,7.0,-33.2,-16.1,True,False,,69.81,-17.433032516831403,Unknown,Unknown,
AD,2026-04-10,False,,,,,,,,,,,,,,,,,49.44,,,0.6128302283970108,8.1,2026-03-23,8.7,1,0,45.48,2025-08-25,-19.7,2,30,,,,0,,,,True,False,,52.0,-4.9230769230769305,Communications,Wireless Telecommunications,
ELA,2026-04-10,False,,,,,,,,,,,,,,,,,17.32,,,0.5785142504177597,4.8,2026-03-16,15.0,1,0,15.06,2025-12-15,-27.0,1,13,,,,1,2.0,-7.5,-1.8,True,False,,18.29,-5.303444505194088,Unknown,Unknown,
VAL,2026-04-10,False,,True,,,,,,,,,,,,,,,97.59,,,0.5750612892863117,1.7,2026-02-09,19.1,0,1,81.97,2023-02-06,-66.9,12,157,,,,2,3.0,-10.2,-6.4,True,False,,105.35,-7.365923113431416,Industrial Services,Contract Drilling,
