snapshot_date,code,industry,current_vs_ibd_candidate_pct,rv_20,w1_return_pct,w2_return_pct,w4_return_pct,w3_return_pct,w1_stop8,w2_stop8,w4_stop8,w3_stop8,score,universe,feature_mode,model_type,target_horizon,model_id,segment,fold,model_pick_order,selector_id,signal,signal_source,pullback_v_is_dry,ibd_candidate_rule,ibd_candidate_price,ibd_candidate_signal_source,ibd_candidate_extra,ibd_entry_valid,ibd_entry_date,ibd_entry_price,ibd_trigger_price,ibd_entry_volume_ratio,ibd_entry_close_vs_trigger_pct,ibd_entry_close_position,ibd_entry_breakout_range_ratio,ibd_entry_rule,ibd_entry_reject_reason,latest_close,ibd_entry_status,volume_ratio,hold_return,breakout_date,pct_above_ceiling,touched_ema10_count,mbox_count,ceiling,ceiling_date,base_depth_pct,base_mbox_count,base_duration_weeks,base_depth_abs,C_continuous,rank_C_continuous,pullback_count,pullback_duration_weeks,pullback_pct,pullback_pct_off_peak,is_bullish,is_priority,eps_yoy_growth,price_52_week_high,dist_to_52w_high_pct,sector,eps_yoy_growth_source,eps_yoy_growth_status,eps_yoy_growth_missing_reason,eps_growth_type,b0_eligible,is_valid_entry,entry_status,entry_date,entry_open,stop_8_hit_ever,gap_stop,profit20_hit,max_drawdown_to_asof_pct,px_vs_ma10,px_vs_ma20,px_vs_ma50,ma10_slope_5,ma20_slope_5,ma50_slope_10,mom_5,mom_10,mom_20,mom_60,atr_14_pct,vol_ratio_5_20,up_day_ratio_20,drawdown_20,rel_spy_20,rel_spy_60,trigger_pos,eps_known,is_actionable,rule_ceiling,rule_pivot,rule_ma10_touch_confirm,rule_ceiling_pullback,rule_three_weeks_tight,pick_order,is_b0,period,agent_factor_vol_confirmed_mom_20,agent_factor_prox_52w_high,agent_factor_risk_adj_mom_10,agent_factor_risk_adj_mom_20,agent_factor_risk_adj_mom_60
2026-05-29,BUUU,Miscellaneous Commercial Services,3.73,0.09862679779181847,-23.7674,-17.1628,-2.2791,-13.4884,True,True,True,True,9.90976935219338,signal,f1,ridge,W2,signal_f1_ridge_w2,contaminated_validation,-1.0,3.0,signal_f1_ridge_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-05,JLHL,Unknown,45.22,0.15843937337427047,-56.7957,-28.5509,-86.8047,-74.5995,True,True,True,True,7.372845744307768,signal,f1,ridge,W2,signal_f1_ridge_w2,contaminated_validation,-1.0,1.0,signal_f1_ridge_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-05,FTK,Oilfield Services/Equipment,17.07,0.05332763544765173,3.01,-5.2676,-7.2324,-7.3579,False,True,True,True,6.116048096525687,signal,f1,ridge,W2,signal_f1_ridge_w2,contaminated_validation,-1.0,2.0,signal_f1_ridge_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-05,VSXY,Apparel/Footwear Retail,11.53,0.11282032458811163,4.7404,8.8567,1.859,17.5143,False,False,False,False,5.694506140267119,signal,f1,ridge,W2,signal_f1_ridge_w2,contaminated_validation,-1.0,3.0,signal_f1_ridge_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-12,OCC,Telecommunications Equipment,42.74,0.16035660798685955,-4.3144,-21.5293,-32.4648,-31.6531,True,True,True,True,28.4314368016952,signal,f1,ridge,W2,signal_f1_ridge_w2,contaminated_validation,-1.0,1.0,signal_f1_ridge_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-12,NUVL,Unknown,8.58,,,,,,,,,,17.368418924842533,signal,f1,ridge,W2,signal_f1_ridge_w2,contaminated_validation,-1.0,2.0,signal_f1_ridge_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-12,FAC,Unknown,0.2,0.12395313441465414,-11.0908,-30.4083,-43.2054,-37.599,True,True,True,True,9.792638972865193,signal,f1,ridge,W2,signal_f1_ridge_w2,contaminated_validation,-1.0,3.0,signal_f1_ridge_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18,HQ,Packaged Software,138.1,0.18110986663886708,-35.5525,-34.3094,-38.3702,-36.4917,True,True,True,True,22.35976504996474,signal,f1,ridge,W2,signal_f1_ridge_w2,contaminated_validation,-1.0,1.0,signal_f1_ridge_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18,ALOT,Computer Peripherals,58.11,0.15709748394261056,0.2465,0.3873,0.7746,0.4225,False,False,False,False,22.30974764826517,signal,f1,ridge,W2,signal_f1_ridge_w2,contaminated_validation,-1.0,2.0,signal_f1_ridge_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18,FCEL,Electronic Equipment/Instruments,22.15,0.12157325252029029,1.4799,18.8584,-21.7759,-11.0782,True,True,True,True,10.317566292158167,signal,f1,ridge,W2,signal_f1_ridge_w2,contaminated_validation,-1.0,3.0,signal_f1_ridge_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-26,APGE,Biotechnology,39.06,0.1095589024037383,0.1583,0.7159,1.1907,0.9797,False,False,False,False,43.78716153648729,signal,f1,ridge,W2,signal_f1_ridge_w2,contaminated_validation,-1.0,1.0,signal_f1_ridge_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-26,DFTX,Pharmaceuticals: Major,78.02,0.11760614272386251,-0.1582,6.3488,-2.4627,0.0678,False,False,False,False,12.625696683184065,signal,f1,ridge,W2,signal_f1_ridge_w2,contaminated_validation,-1.0,2.0,signal_f1_ridge_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-26,MPLT,Unknown,3.74,0.0537908125120665,10.9483,17.6189,9.3628,13.2815,False,False,False,False,7.545977784943145,signal,f1,ridge,W2,signal_f1_ridge_w2,contaminated_validation,-1.0,3.0,signal_f1_ridge_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-02,MPLT,Unknown,7.91,0.04971296375149658,6.0124,2.103,-64.8962,-1.429,False,False,True,False,8.262185372074294,signal,f1,ridge,W2,signal_f1_ridge_w2,contaminated_validation,-1.0,1.0,signal_f1_ridge_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-02,ACHC,Medical/Nursing Services,16.04,0.03764825776802881,-1.9743,8.1166,-7.1764,8.1479,False,False,True,False,6.882375225780348,signal,f1,ridge,W2,signal_f1_ridge_w2,contaminated_validation,-1.0,2.0,signal_f1_ridge_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-02,SENEA,Food: Specialty/Candy,4.48,0.045067335471487176,-4.5383,-8.1042,-10.5894,-10.195,True,True,True,True,6.491587976017183,signal,f1,ridge,W2,signal_f1_ridge_w2,contaminated_validation,-1.0,3.0,signal_f1_ridge_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-10,TRAX,Unknown,44.96,0.1356190678303829,2.4117,-0.3926,27.1172,23.4997,False,False,False,False,15.31434071465655,signal,f1,ridge,W2,signal_f1_ridge_w2,contaminated_validation,-1.0,1.0,signal_f1_ridge_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-10,FTH,Biotechnology,6.35,0.09151953327746658,-25.0796,-18.0712,-29.3658,-21.1121,True,True,True,True,5.931348679292072,signal,f1,ridge,W2,signal_f1_ridge_w2,contaminated_validation,-1.0,2.0,signal_f1_ridge_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-10,BZH,Homebuilding,13.45,0.03796462477558026,2.9725,3.8486,3.8173,0.438,False,False,False,False,5.477510391603079,signal,f1,ridge,W2,signal_f1_ridge_w2,contaminated_validation,-1.0,3.0,signal_f1_ridge_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17,COAG,Unknown,28.19,0.07514979856848548,-5.9069,-5.4296,9.2681,-1.2331,True,True,True,True,12.595616431712422,signal,f1,ridge,W2,signal_f1_ridge_w2,contaminated_validation,-1.0,1.0,signal_f1_ridge_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17,FBRX,Biotechnology,7.72,0.17960176398183839,13.4396,58.625,59.1013,59.0184,False,False,False,False,10.033150972599463,signal,f1,ridge,W2,signal_f1_ridge_w2,contaminated_validation,-1.0,2.0,signal_f1_ridge_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17,CHRN,Packaged Software,10.13,0.11537654810865731,-20.0149,-18.0432,-22.1354,-22.1354,True,True,True,True,8.884335632658322,signal,f1,ridge,W2,signal_f1_ridge_w2,contaminated_validation,-1.0,3.0,signal_f1_ridge_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24,SAFT,Property/Casualty Insurance,29.86,0.09382073968762102,0.2327,0.3393,0.4266,0.1939,False,False,False,False,20.73048776289051,signal,f1,ridge,W2,signal_f1_ridge_w2,contaminated_validation,-1.0,1.0,signal_f1_ridge_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24,NVEC,Semiconductors,12.52,0.13190859473958058,-2.3053,6.7379,-6.865,2.7629,True,True,True,True,13.389194495792289,signal,f1,ridge,W2,signal_f1_ridge_w2,contaminated_validation,-1.0,2.0,signal_f1_ridge_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24,FEIM,Telecommunications Equipment,7.54,0.07419111870955661,-22.01,0.1345,-17.0052,5.9195,True,True,True,True,6.2098818151588695,signal,f1,ridge,W2,signal_f1_ridge_w2,contaminated_validation,-1.0,3.0,signal_f1_ridge_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-31,RNG,Packaged Software,14.68,0.06828058381435553,11.5221,14.1416,,18.6018,False,False,,False,9.731734316062767,signal,f1,ridge,W2,signal_f1_ridge_w2,contaminated_validation,-1.0,1.0,signal_f1_ridge_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-31,ARXS,Unknown,20.64,0.054235754224749175,9.3112,4.3732,,-2.9519,False,False,,False,5.241521729904223,signal,f1,ridge,W2,signal_f1_ridge_w2,contaminated_validation,-1.0,2.0,signal_f1_ridge_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-31,ROST,Apparel/Footwear Retail,3.4,0.01478798459323563,-0.398,-4.2498,,-6.7161,False,False,,True,5.0482851026158135,signal,f1,ridge,W2,signal_f1_ridge_w2,contaminated_validation,-1.0,3.0,signal_f1_ridge_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-07,CFFI,Regional Banks,1.76,0.02076401547611641,2.4218,-1.5759,,,False,False,,,13.17339688675092,signal,f1,ridge,W2,signal_f1_ridge_w2,contaminated_validation,-1.0,1.0,signal_f1_ridge_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-07,NVEC,Semiconductors,6.4,0.12962521003208016,-5.1549,-14.041,,,True,True,,,11.926001005484498,signal,f1,ridge,W2,signal_f1_ridge_w2,contaminated_validation,-1.0,2.0,signal_f1_ridge_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-07,MTRN,Electronic Equipment/Instruments,1.0,0.08828478923555136,-2.629,-20.1817,,,False,True,,,10.828428340292193,signal,f1,ridge,W2,signal_f1_ridge_w2,contaminated_validation,-1.0,3.0,signal_f1_ridge_w2_portfolio_aware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13,VRT,Electronic Production Equipment,15.89,0.06376662147877118,3.9065,8.6575,10.3548,3.0664,False,False,False,False,4.376877394355229,signal,f1,ridge,W2,signal_f1_ridge_w2,train_oof,0.0,1.0,signal_f1_ridge_w2_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13,WELL,Real Estate Investment Trusts,0.8,0.015154927939119434,-1.8021,-1.9595,-1.6305,-3.2992,False,False,False,False,2.0921515403938082,signal,f1,ridge,W2,signal_f1_ridge_w2,train_oof,0.0,2.0,signal_f1_ridge_w2_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-13,ADC,Unknown,1.6,0.014414091182785846,-0.013,3.1968,1.5527,4.3058,False,False,False,False,0.3876654744321249,signal,f1,ridge,W2,signal_f1_ridge_w2,train_oof,0.0,3.0,signal_f1_ridge_w2_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-20,NRG,Unknown,1.75,0.0275981599974448,0.7995,-13.0805,-17.8772,-13.8969,False,True,True,True,2.8093292919039787,signal,f1,ridge,W2,signal_f1_ridge_w2,train_oof,0.0,1.0,signal_f1_ridge_w2_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-20,HEI,Aerospace & Defense,2.76,0.013332666288676237,-8.4671,-12.9729,-21.1591,-17.3527,True,True,True,True,2.282538266065645,signal,f1,ridge,W2,signal_f1_ridge_w2,train_oof,0.0,2.0,signal_f1_ridge_w2_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-20,HWM,Aerospace & Defense,0.55,0.02403372442470509,2.5211,-2.3218,-9.7092,-7.5477,False,False,True,True,1.4531710316323494,signal,f1,ridge,W2,signal_f1_ridge_w2,train_oof,0.0,3.0,signal_f1_ridge_w2_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-27,GMED,Unknown,1.91,0.01639082263753789,-8.1708,-10.6273,-11.6711,-9.0564,True,True,True,True,4.166164932298461,signal,f1,ridge,W2,signal_f1_ridge_w2,train_oof,0.0,1.0,signal_f1_ridge_w2_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-27,EQIX,Real Estate Investment Trusts,1.56,0.028107930474731417,-2.3401,1.068,0.3483,-0.0516,False,False,False,False,2.0138957622687017,signal,f1,ridge,W2,signal_f1_ridge_w2,train_oof,0.0,2.0,signal_f1_ridge_w2_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-27,BMY,Pharmaceuticals: Major,0.52,0.015876249626818516,-3.3257,-5.2752,-6.1271,-7.8309,False,False,True,True,0.3854465228945548,signal,f1,ridge,W2,signal_f1_ridge_w2,train_oof,0.0,3.0,signal_f1_ridge_w2_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06,FIGS,Unknown,3.27,0.06639983450598612,-6.6038,-10.6289,-7.7987,-7.5472,False,True,True,True,7.646420336293558,signal,f1,ridge,W2,signal_f1_ridge_w2,train_oof,0.0,1.0,signal_f1_ridge_w2_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06,PBF,Oil Refining/Marketing,5.88,0.04430980975000277,-0.7607,12.5173,3.55,16.8741,True,True,True,True,4.553443800816436,signal,f1,ridge,W2,signal_f1_ridge_w2,train_oof,0.0,2.0,signal_f1_ridge_w2_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06,RTX,Aerospace & Defense,2.37,0.019044636861588804,-3.4161,-6.4231,-7.3413,-10.4101,False,False,True,True,0.47906515477485984,signal,f1,ridge,W2,signal_f1_ridge_w2,train_oof,0.0,3.0,signal_f1_ridge_w2_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-13,EQIX,Real Estate Investment Trusts,1.1,0.014093535032056967,-1.628,-1.2344,5.6616,2.5983,False,False,False,False,2.171461804920387,signal,f1,ridge,W2,signal_f1_ridge_w2,train_oof,1.0,1.0,signal_f1_ridge_w2_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-13,NFG,Unknown,3.58,0.012884693530033313,-5.2433,-1.5385,-2.3653,-1.8629,False,False,False,False,0.32164873262760046,signal,f1,ridge,W2,signal_f1_ridge_w2,train_oof,1.0,2.0,signal_f1_ridge_w2_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-13,NYAX,Unknown,2.67,0.030848768862057955,0.3491,-10.1746,-0.5154,-5.0707,False,True,True,True,0.30220797939701455,signal,f1,ridge,W2,signal_f1_ridge_w2,train_oof,1.0,3.0,signal_f1_ridge_w2_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-20,LMND,Unknown,3.82,0.05547971217118477,-5.1562,-3.9531,10.8437,-14.9219,False,True,True,True,5.6302750994856465,signal,f1,ridge,W2,signal_f1_ridge_w2,train_oof,1.0,1.0,signal_f1_ridge_w2_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-20,WDC,Computer Peripherals,3.28,0.04961507238495343,-7.7915,-1.2193,24.7513,15.0102,True,True,True,True,1.8400873382310514,signal,f1,ridge,W2,signal_f1_ridge_w2,train_oof,1.0,2.0,signal_f1_ridge_w2_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-20,CIEN,Telecommunications Equipment,4.92,0.052421799603269106,0.5533,12.1082,27.0481,24.1913,False,True,True,True,0.3358404660874725,signal,f1,ridge,W2,signal_f1_ridge_w2,train_oof,1.0,3.0,signal_f1_ridge_w2_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-27,DELL,Computer Processing Hardware,2.75,0.03328944473188507,0.9305,2.9136,25.4609,13.7656,True,True,True,True,6.6692324791591115,signal,f1,ridge,W2,signal_f1_ridge_w2,train_oof,1.0,1.0,signal_f1_ridge_w2_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-27,GEV,Electrical Products,0.09,0.030139565344422817,4.4071,15.1837,33.5271,16.5124,False,False,False,False,5.334844629528424,signal,f1,ridge,W2,signal_f1_ridge_w2,train_oof,1.0,2.0,signal_f1_ridge_w2_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-27,NEM,Unknown,4.08,0.03019292795613399,8.8283,15.3706,15.1793,11.1717,False,False,False,False,4.904345213275849,signal,f1,ridge,W2,signal_f1_ridge_w2,train_oof,1.0,3.0,signal_f1_ridge_w2_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,AD,Wireless Telecommunications,1.48,0.01573843059228469,3.4711,4.8755,2.9412,0.8479,False,False,False,False,3.923057911605174,signal,f1,ridge,W2,signal_f1_ridge_w2,train_oof,1.0,1.0,signal_f1_ridge_w2_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,HG,Multi-Line Insurance,0.76,0.014689085751437556,2.5581,6.412,4.9169,8.5382,False,False,False,False,3.7639800039751368,signal,f1,ridge,W2,signal_f1_ridge_w2,train_oof,1.0,2.0,signal_f1_ridge_w2_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,NVST,Medical Specialties,4.58,0.028412320744700088,3.2473,8.9202,3.0125,4.8513,False,False,False,False,3.2075313710446736,signal,f1,ridge,W2,signal_f1_ridge_w2,train_oof,1.0,3.0,signal_f1_ridge_w2_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-10,NBIS,Packaged Software,9.7,0.06811398425446936,10.1191,3.1254,24.0715,8.2621,False,False,False,False,2.5506168690975795,signal,f1,ridge,W2,signal_f1_ridge_w2,train_oof,2.0,1.0,signal_f1_ridge_w2_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-10,AU,Unknown,3.86,0.047141201578129954,1.0086,-8.1063,-0.952,-14.1578,False,True,True,True,1.569896526996034,signal,f1,ridge,W2,signal_f1_ridge_w2,train_oof,2.0,2.0,signal_f1_ridge_w2_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-10,WULF,Unknown,16.99,0.05535507191961401,12.4183,8.9869,27.3965,16.0675,False,False,False,False,1.555568411478576,signal,f1,ridge,W2,signal_f1_ridge_w2,train_oof,2.0,3.0,signal_f1_ridge_w2_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-17,SILC,Computer Communications,24.24,0.052906709175764344,5.0877,45.1014,65.2802,54.2454,True,True,True,True,4.160951972884184,signal,f1,ridge,W2,signal_f1_ridge_w2,train_oof,2.0,1.0,signal_f1_ridge_w2_pure_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
