eps_mode,variant,weeks,valid_weeks,picks,median_week_avg_latest_return_pct,p25_week_avg_latest_return_pct,p75_week_avg_latest_return_pct,min_week_avg_latest_return_pct,max_week_avg_latest_return_pct,median_worst_pick_return_pct,min_worst_pick_return_pct,pick_top5_precision,pick_bottom5_precision_bad,pick_stop_rate,top3_coverage,top5_coverage,gain5_coverage,bottom3_exposure_vs_slots,bottom5_exposure_vs_slots,stop_exposure_vs_all_stops,rank_weighted_week_return_median,rank_weighted_week_return_min,rank_weighted_week_return_max
no_eps,grid_act_noeps_noind_prox_clean_relaxed,40,34,106,15.1288965,7.749535,28.726487875,-12.411083999999999,111.86084266666667,10.9246485,-40.091463,0.11320754716981132,0.1509433962264151,0.16037735849056603,0.05555555555555555,0.05853658536585366,0.06829268292682927,0.0873015873015873,0.07804878048780488,0.029565217391304348,14.5784603,-3.1842909999999995,125.1870222
no_eps,grid_sig_noeps_ind_def_keep_strict,40,35,101,17.916871,7.906808333333333,26.415547250000003,-12.411083999999999,146.091373,10.710322,-40.091463,0.10891089108910891,0.16831683168316833,0.1782178217821782,0.03968253968253968,0.05365853658536585,0.06341463414634146,0.0873015873015873,0.08292682926829269,0.03130434782608696,15.563289966666666,-3.1842909999999995,125.1870222
no_eps,grid_sig_noeps_ind_def_keep_relaxed,40,35,101,17.916871,7.906808333333333,26.415547250000003,-12.411083999999999,146.091373,10.710322,-40.091463,0.10891089108910891,0.16831683168316833,0.1782178217821782,0.03968253968253968,0.05365853658536585,0.06341463414634146,0.0873015873015873,0.08292682926829269,0.03130434782608696,15.563289966666666,-3.1842909999999995,125.1870222
no_eps,grid_sig_noeps_ind_def_nodry_strict,37,30,87,17.977263999999998,7.828171666666666,22.841494291666667,-12.411083999999999,193.529095,11.304178,-40.091463,0.09195402298850575,0.13793103448275862,0.13793103448275862,0.031746031746031744,0.03902439024390244,0.04878048780487805,0.05555555555555555,0.05853658536585366,0.020869565217391306,14.690216999999999,-3.1842909999999995,193.529095
no_eps,grid_sig_noeps_ind_def_nodry_relaxed,40,35,101,17.916871,7.906808333333333,26.415547250000003,-12.411083999999999,146.091373,10.710322,-40.091463,0.10891089108910891,0.16831683168316833,0.1782178217821782,0.03968253968253968,0.05365853658536585,0.06341463414634146,0.0873015873015873,0.08292682926829269,0.03130434782608696,15.677951999999998,-3.1842909999999995,125.1870222
no_eps,grid_sig_noeps_ind_def_nogeom_strict,40,32,96,15.1288965,7.09466575,29.573808666666668,-12.411083999999999,146.091373,9.7167335,-40.091463,0.11458333333333333,0.16666666666666666,0.1875,0.047619047619047616,0.05365853658536585,0.06341463414634146,0.0873015873015873,0.07804878048780488,0.03130434782608696,10.151574875000001,-3.5604427999999997,125.1870222
no_eps,grid_sig_noeps_ind_def_nogeom_relaxed,40,34,101,16.7422235,7.828171666666666,30.336332000000002,-12.411083999999999,146.091373,10.9246485,-40.091463,0.10891089108910891,0.16831683168316833,0.1782178217821782,0.047619047619047616,0.05365853658536585,0.06341463414634146,0.09523809523809523,0.08292682926829269,0.03130434782608696,14.5784603,-3.5604427999999997,125.1870222
no_eps,grid_sig_noeps_ind_def_clean_strict,36,28,83,16.7422235,7.985445,28.17563129166667,-12.411083999999999,193.529095,10.9246485,-40.091463,0.0963855421686747,0.12048192771084337,0.13253012048192772,0.03968253968253968,0.03902439024390244,0.04878048780487805,0.047619047619047616,0.04878048780487805,0.019130434782608695,10.151574875000001,-3.1842909999999995,193.529095
no_eps,grid_sig_noeps_ind_def_clean_relaxed,40,34,101,16.7422235,7.828171666666666,30.336332000000002,-12.411083999999999,146.091373,10.9246485,-40.091463,0.10891089108910891,0.15841584158415842,0.1782178217821782,0.047619047619047616,0.05365853658536585,0.06341463414634146,0.0873015873015873,0.07804878048780488,0.03130434782608696,14.5784603,-3.1842909999999995,125.1870222
no_eps,grid_sig_noeps_ind_prox_keep_strict,40,35,101,18.037657,8.284235500000001,27.107606166666667,-12.411083999999999,111.86084266666667,11.898034,-40.091463,0.12871287128712872,0.16831683168316833,0.1782178217821782,0.05555555555555555,0.06341463414634146,0.07317073170731707,0.0873015873015873,0.08292682926829269,0.03130434782608696,15.677951999999998,-3.1842909999999995,125.1870222
no_eps,grid_sig_noeps_ind_prox_keep_relaxed,40,35,101,18.037657,8.284235500000001,27.107606166666667,-12.411083999999999,111.86084266666667,11.898034,-40.091463,0.12871287128712872,0.16831683168316833,0.1782178217821782,0.05555555555555555,0.06341463414634146,0.07317073170731707,0.0873015873015873,0.08292682926829269,0.03130434782608696,15.677951999999998,-3.1842909999999995,125.1870222
no_eps,grid_sig_noeps_ind_prox_nodry_strict,37,30,87,18.0946405,8.171598583333333,23.462997,-12.411083999999999,193.529095,12.003562500000001,-40.091463,0.11494252873563218,0.13793103448275862,0.13793103448275862,0.047619047619047616,0.04878048780487805,0.05853658536585366,0.05555555555555555,0.05853658536585366,0.020869565217391306,15.658673333333333,-3.1842909999999995,193.529095
no_eps,grid_sig_noeps_ind_prox_nodry_relaxed,40,35,101,18.037657,8.284235500000001,27.107606166666667,-12.411083999999999,111.86084266666667,11.898034,-40.091463,0.12871287128712872,0.16831683168316833,0.1782178217821782,0.05555555555555555,0.06341463414634146,0.07317073170731707,0.0873015873015873,0.08292682926829269,0.03130434782608696,16.33078145833333,-3.1842909999999995,125.1870222
no_eps,grid_sig_noeps_ind_prox_nogeom_strict,40,32,96,16.7422235,7.985445,29.573808666666668,-12.411083999999999,111.86084266666667,10.9246485,-40.091463,0.125,0.15625,0.17708333333333334,0.05555555555555555,0.05853658536585366,0.06829268292682927,0.07936507936507936,0.07317073170731707,0.029565217391304348,12.2089833,-7.1424176,125.1870222
no_eps,grid_sig_noeps_ind_prox_nogeom_relaxed,40,34,101,17.977263999999998,8.067950374999999,30.336332000000002,-12.411083999999999,111.86084266666667,12.0305535,-40.091463,0.1188118811881188,0.15841584158415842,0.16831683168316833,0.05555555555555555,0.05853658536585366,0.06829268292682927,0.0873015873015873,0.07804878048780488,0.029565217391304348,15.079061799999998,-7.1424176,125.1870222
no_eps,grid_sig_noeps_ind_prox_clean_strict,36,28,83,18.4141635,7.985445,28.17563129166667,-12.411083999999999,193.529095,12.0305535,-40.091463,0.10843373493975904,0.12048192771084337,0.13253012048192772,0.047619047619047616,0.04390243902439024,0.05365853658536585,0.047619047619047616,0.04878048780487805,0.019130434782608695,12.2089833,-3.1842909999999995,193.529095
no_eps,grid_sig_noeps_ind_prox_clean_relaxed,40,34,101,17.977263999999998,7.828171666666666,30.336332000000002,-12.411083999999999,111.86084266666667,12.0305535,-40.091463,0.1188118811881188,0.15841584158415842,0.1782178217821782,0.05555555555555555,0.05853658536585366,0.06829268292682927,0.0873015873015873,0.07804878048780488,0.03130434782608696,15.174445166666665,-3.1842909999999995,125.1870222
no_eps,grid_sig_noeps_noind_def_keep_strict,40,35,106,15.567575999999999,7.6600635,23.2874465,-12.411083999999999,146.091373,10.710322,-40.091463,0.10377358490566038,0.16037735849056603,0.16981132075471697,0.03968253968253968,0.05365853658536585,0.06341463414634146,0.0873015873015873,0.08292682926829269,0.03130434782608696,15.079061799999998,-3.1842909999999995,125.1870222
no_eps,grid_sig_noeps_noind_def_keep_relaxed,40,35,106,15.567575999999999,7.6600635,23.2874465,-12.411083999999999,146.091373,10.710322,-40.091463,0.10377358490566038,0.16037735849056603,0.16981132075471697,0.03968253968253968,0.05365853658536585,0.06341463414634146,0.0873015873015873,0.08292682926829269,0.03130434782608696,15.079061799999998,-3.1842909999999995,125.1870222
no_eps,grid_sig_noeps_noind_def_nodry_strict,37,30,89,16.7422235,7.423473625,22.364950749999995,-12.411083999999999,193.529095,11.304178,-40.091463,0.0898876404494382,0.1348314606741573,0.1348314606741573,0.031746031746031744,0.03902439024390244,0.04878048780487805,0.05555555555555555,0.05853658536585366,0.020869565217391306,9.951263,-3.1842909999999995,193.529095
no_eps,grid_sig_noeps_noind_def_nodry_relaxed,40,35,106,15.567575999999999,7.53216075,23.2874465,-12.411083999999999,146.091373,10.710322,-40.091463,0.10377358490566038,0.16037735849056603,0.16981132075471697,0.03968253968253968,0.05365853658536585,0.06341463414634146,0.0873015873015873,0.08292682926829269,0.03130434782608696,15.174445166666665,-3.1842909999999995,125.1870222
no_eps,grid_sig_noeps_noind_def_nogeom_strict,40,32,100,14.58025325,7.640847875,27.794369625,-12.411083999999999,146.091373,9.7167335,-40.091463,0.11,0.16,0.18,0.047619047619047616,0.05365853658536585,0.06341463414634146,0.0873015873015873,0.07804878048780488,0.03130434782608696,8.284235500000001,-4.8678289999999995,125.1870222
no_eps,grid_sig_noeps_noind_def_nogeom_relaxed,40,34,106,15.1288965,7.749535,28.726487875,-12.411083999999999,146.091373,10.9246485,-40.091463,0.10377358490566038,0.16037735849056603,0.16981132075471697,0.047619047619047616,0.05365853658536585,0.06341463414634146,0.09523809523809523,0.08292682926829269,0.03130434782608696,12.2089833,-4.8678289999999995,125.1870222
no_eps,grid_sig_noeps_noind_def_clean_strict,36,28,86,15.1288965,7.640847875,24.56098825,-12.411083999999999,193.529095,10.9246485,-40.091463,0.09302325581395349,0.11627906976744186,0.12790697674418605,0.03968253968253968,0.03902439024390244,0.04878048780487805,0.047619047619047616,0.04878048780487805,0.019130434782608695,7.749535,-3.1842909999999995,193.529095
no_eps,grid_sig_noeps_noind_def_clean_relaxed,40,34,106,15.1288965,7.749535,28.726487875,-12.411083999999999,146.091373,10.9246485,-40.091463,0.10377358490566038,0.1509433962264151,0.16037735849056603,0.047619047619047616,0.05365853658536585,0.06341463414634146,0.0873015873015873,0.07804878048780488,0.029565217391304348,12.2089833,-3.1842909999999995,125.1870222
no_eps,grid_sig_noeps_noind_prox_keep_strict,40,35,106,15.567575999999999,7.749535,24.33060641666667,-12.411083999999999,111.86084266666667,10.710322,-40.091463,0.12264150943396226,0.16037735849056603,0.16981132075471697,0.05555555555555555,0.06341463414634146,0.07317073170731707,0.0873015873015873,0.08292682926829269,0.03130434782608696,15.3597848,-3.1842909999999995,125.1870222
no_eps,grid_sig_noeps_noind_prox_keep_relaxed,40,35,106,15.567575999999999,7.749535,24.33060641666667,-12.411083999999999,111.86084266666667,10.710322,-40.091463,0.12264150943396226,0.16037735849056603,0.16981132075471697,0.05555555555555555,0.06341463414634146,0.07317073170731707,0.0873015873015873,0.08292682926829269,0.03130434782608696,15.3597848,-3.1842909999999995,125.1870222
no_eps,grid_sig_noeps_noind_prox_nodry_strict,37,30,89,16.7422235,7.749535,22.841494291666667,-12.411083999999999,193.529095,11.304178,-40.091463,0.11235955056179775,0.1348314606741573,0.1348314606741573,0.047619047619047616,0.04878048780487805,0.05853658536585366,0.05555555555555555,0.05853658536585366,0.020869565217391306,14.690216999999999,-3.1842909999999995,193.529095
no_eps,grid_sig_noeps_noind_prox_nodry_relaxed,40,35,106,15.567575999999999,7.749535,24.33060641666667,-12.411083999999999,111.86084266666667,10.710322,-40.091463,0.12264150943396226,0.16037735849056603,0.16981132075471697,0.05555555555555555,0.06341463414634146,0.07317073170731707,0.0873015873015873,0.08292682926829269,0.03130434782608696,15.455168166666667,-3.1842909999999995,125.1870222
no_eps,grid_sig_noeps_noind_prox_nogeom_strict,40,32,100,14.58025325,7.3309455,27.794369625,-12.411083999999999,111.86084266666667,9.7167335,-40.091463,0.12,0.15,0.17,0.05555555555555555,0.05853658536585366,0.06829268292682927,0.07936507936507936,0.07317073170731707,0.029565217391304348,9.3850995,-8.419781000000002,125.1870222
no_eps,grid_sig_noeps_noind_prox_nogeom_relaxed,40,34,106,15.1288965,7.749535,28.726487875,-12.411083999999999,111.86084266666667,10.9246485,-40.091463,0.11320754716981132,0.1509433962264151,0.16037735849056603,0.05555555555555555,0.05853658536585366,0.06829268292682927,0.0873015873015873,0.07804878048780488,0.029565217391304348,14.5784603,-8.419781000000002,125.1870222
no_eps,grid_sig_noeps_noind_prox_clean_strict,36,28,86,15.1288965,7.193130999999999,24.56098825,-12.411083999999999,193.529095,10.9246485,-40.091463,0.10465116279069768,0.11627906976744186,0.12790697674418605,0.047619047619047616,0.04390243902439024,0.05365853658536585,0.047619047619047616,0.04878048780487805,0.019130434782608695,8.850399,-3.1842909999999995,193.529095
no_eps,grid_sig_noeps_noind_prox_clean_relaxed,40,34,106,15.1288965,7.749535,28.726487875,-12.411083999999999,111.86084266666667,10.9246485,-40.091463,0.11320754716981132,0.1509433962264151,0.16037735849056603,0.05555555555555555,0.05853658536585366,0.06829268292682927,0.0873015873015873,0.07804878048780488,0.029565217391304348,14.5784603,-3.1842909999999995,125.1870222
with_eps,skill_industry_eps_known,40,34,101,16.0251145,9.1879895,28.726487875,-4.2633275,108.101504,11.709016,-11.182424,0.09900990099009901,0.1485148514851485,0.1485148514851485,0.03968253968253968,0.04878048780487805,0.05365853658536585,0.0873015873015873,0.07317073170731707,0.02608695652173913,15.079061799999998,-3.5604427999999997,125.1870222
with_eps,clean_eps_pass_no_dry_no_geom_caution,38,29,88,15.2132215,8.935968,27.3283105,-4.2633275,108.101504,9.482204,-11.182424,0.11363636363636363,0.14772727272727273,0.14772727272727273,0.047619047619047616,0.04878048780487805,0.04878048780487805,0.07142857142857142,0.06341463414634146,0.022608695652173914,11.540994,-3.5604427999999997,125.1870222
with_eps,signal_core_quality_eps_pass,38,28,88,15.52704475,8.711386083333334,27.794369625,-4.2633275,108.101504,10.001526,-11.182424,0.10227272727272728,0.14772727272727273,0.13636363636363635,0.03968253968253968,0.04390243902439024,0.04390243902439024,0.07142857142857142,0.06341463414634146,0.020869565217391306,10.889794583333334,-3.5604427999999997,125.1870222
with_eps,grid_act_noeps_ind_def_keep_strict,40,34,101,16.0251145,8.49628625,28.726487875,-12.411083999999999,108.101504,11.709016,-40.091463,0.09900990099009901,0.15841584158415842,0.15841584158415842,0.03968253968253968,0.04878048780487805,0.05365853658536585,0.09523809523809523,0.07804878048780488,0.02782608695652174,15.079061799999998,-3.5604427999999997,125.1870222
with_eps,grid_act_noeps_ind_def_keep_relaxed,40,34,101,16.0251145,8.49628625,28.726487875,-12.411083999999999,108.101504,11.709016,-40.091463,0.09900990099009901,0.15841584158415842,0.15841584158415842,0.03968253968253968,0.04878048780487805,0.05365853658536585,0.09523809523809523,0.07804878048780488,0.02782608695652174,15.079061799999998,-3.5604427999999997,125.1870222
with_eps,grid_act_noeps_ind_def_nodry_strict,37,29,87,16.482653,7.749535,22.9363455,-12.411083999999999,193.529095,12.163073,-40.091463,0.08045977011494253,0.12643678160919541,0.13793103448275862,0.031746031746031744,0.03414634146341464,0.03902439024390244,0.06349206349206349,0.05365853658536585,0.020869565217391306,12.015302600000002,-3.1842909999999995,193.529095
