variant,skeptical_status,final_value,total_return_pct,max_drawdown_pct,stop_events,input_picks,rebalance_events,median_week_avg_latest_return_pct,min_week_avg_latest_return_pct,pick_bottom5_precision_bad,pick_stop_rate,missed_baseline_weeks,missed_baseline_avg_return_pct,overlap_avg_return_delta_pct,non_actionable_pick_rate,extended_pick_rate,clear_geometry_pick_rate,freshness_missing_pick_rate,below_candidate_buy_point_pick_rate,rule_count,scope,eps_gate,core_mode,geometry_mode,freshness_mode,buy_point_mode,industry_cover,research_order,max_picks
sk_act_epspass_coreentryloose_freshstrict_bpallow_geomreject_noind_prox_top3,portfolio_tradeoff,19040.2284,90.40228400000001,-11.184090098580157,3,90,38,15.8627605,-6.6438049999999995,0.13333333333333333,0.13333333333333333,2,7.749535,0.29806484523809534,0.0,0.0,0.0,0.0,0.0,4,act,pass25,coreentryloose,geomreject,freshstrict,bpallow,False,prox,3
sk_act_epspass_coreentryloose_freshallow_bpstrict_geomreject_noind_prox_top3,portfolio_tradeoff,19040.2284,90.40228400000001,-11.184090098580157,3,90,38,15.8627605,-6.6438049999999995,0.13333333333333333,0.13333333333333333,2,7.749535,0.29806484523809534,0.0,0.0,0.0,0.0,0.0,4,act,pass25,coreentryloose,geomreject,freshallow,bpstrict,False,prox,3
sk_act_epspass_coreentryloose_freshallow_bpallow_geomreject_noind_prox_top3,portfolio_tradeoff,19040.2284,90.40228400000001,-11.184090098580157,3,90,38,15.8627605,-6.6438049999999995,0.13333333333333333,0.13333333333333333,2,7.749535,0.29806484523809534,0.0,0.0,0.0,0.0,0.0,5,act,pass25,coreentryloose,geomreject,freshallow,bpallow,False,prox,3
sk_act_epspass_coreloose_freshstrict_bpstrict_geomreject_noind_prox_top3,portfolio_tradeoff,19040.2284,90.40228400000001,-11.184090098580157,3,90,38,15.8627605,-6.6438049999999995,0.13333333333333333,0.13333333333333333,2,7.749535,0.29806484523809534,0.0,0.0,0.0,0.0,0.0,4,act,pass25,coreloose,geomreject,freshstrict,bpstrict,False,prox,3
sk_act_epspass_coreloose_freshstrict_bpallow_geomreject_noind_prox_top3,portfolio_tradeoff,19040.2284,90.40228400000001,-11.184090098580157,3,90,38,15.8627605,-6.6438049999999995,0.13333333333333333,0.13333333333333333,2,7.749535,0.29806484523809534,0.0,0.0,0.0,0.0,0.0,5,act,pass25,coreloose,geomreject,freshstrict,bpallow,False,prox,3
sk_act_epspass_coreloose_freshallow_bpstrict_geomreject_noind_prox_top3,portfolio_tradeoff,19040.2284,90.40228400000001,-11.184090098580157,3,90,38,15.8627605,-6.6438049999999995,0.13333333333333333,0.13333333333333333,2,7.749535,0.29806484523809534,0.0,0.0,0.0,0.0,0.0,5,act,pass25,coreloose,geomreject,freshallow,bpstrict,False,prox,3
sk_act_epspass_coreloose_freshallow_bpallow_geomreject_noind_prox_top3,portfolio_tradeoff,19040.2284,90.40228400000001,-11.184090098580157,3,90,38,15.8627605,-6.6438049999999995,0.13333333333333333,0.13333333333333333,2,7.749535,0.29806484523809534,0.0,0.0,0.0,0.0,0.0,6,act,pass25,coreloose,geomreject,freshallow,bpallow,False,prox,3
sk_sig_epspass_corestrict_freshstrict_bpstrict_geomreject_noind_prox_top3,portfolio_tradeoff,19040.2284,90.40228400000001,-11.184090098580157,3,90,38,15.8627605,-6.6438049999999995,0.13333333333333333,0.13333333333333333,2,7.749535,0.29806484523809534,0.0,0.0,0.0,0.0,0.0,3,sig,pass25,corestrict,geomreject,freshstrict,bpstrict,False,prox,3
sk_sig_epspass_corestrict_freshstrict_bpallow_geomreject_noind_prox_top3,portfolio_tradeoff,19040.2284,90.40228400000001,-11.184090098580157,3,90,38,15.8627605,-6.6438049999999995,0.13333333333333333,0.13333333333333333,2,7.749535,0.29806484523809534,0.0,0.0,0.0,0.0,0.0,4,sig,pass25,corestrict,geomreject,freshstrict,bpallow,False,prox,3
sk_sig_epspass_corestrict_freshallow_bpstrict_geomreject_noind_prox_top3,portfolio_tradeoff,19040.2284,90.40228400000001,-11.184090098580157,3,90,38,15.8627605,-6.6438049999999995,0.13333333333333333,0.13333333333333333,2,7.749535,0.29806484523809534,0.0,0.0,0.0,0.0,0.0,4,sig,pass25,corestrict,geomreject,freshallow,bpstrict,False,prox,3
sk_sig_epspass_corestrict_freshallow_bpallow_geomreject_noind_prox_top3,portfolio_tradeoff,19040.2284,90.40228400000001,-11.184090098580157,3,90,38,15.8627605,-6.6438049999999995,0.13333333333333333,0.13333333333333333,2,7.749535,0.29806484523809534,0.0,0.0,0.0,0.0,0.0,5,sig,pass25,corestrict,geomreject,freshallow,bpallow,False,prox,3
sk_sig_epspass_coreentryloose_freshstrict_bpstrict_geomreject_noind_prox_top3,portfolio_tradeoff,19040.2284,90.40228400000001,-11.184090098580157,3,90,38,15.8627605,-6.6438049999999995,0.13333333333333333,0.13333333333333333,2,7.749535,0.29806484523809534,0.0,0.0,0.0,0.0,0.0,4,sig,pass25,coreentryloose,geomreject,freshstrict,bpstrict,False,prox,3
sk_sig_epspass_coreentryloose_freshstrict_bpallow_geomreject_noind_prox_top3,portfolio_tradeoff,19040.2284,90.40228400000001,-11.184090098580157,3,90,38,15.8627605,-6.6438049999999995,0.13333333333333333,0.13333333333333333,2,7.749535,0.29806484523809534,0.0,0.0,0.0,0.0,0.0,5,sig,pass25,coreentryloose,geomreject,freshstrict,bpallow,False,prox,3
sk_sig_epspass_coreentryloose_freshallow_bpstrict_geomreject_noind_prox_top3,portfolio_tradeoff,19040.2284,90.40228400000001,-11.184090098580157,3,90,38,15.8627605,-6.6438049999999995,0.13333333333333333,0.13333333333333333,2,7.749535,0.29806484523809534,0.0,0.0,0.0,0.0,0.0,5,sig,pass25,coreentryloose,geomreject,freshallow,bpstrict,False,prox,3
sk_sig_epspass_coreentryloose_freshallow_bpallow_geomreject_noind_prox_top3,portfolio_tradeoff,19040.2284,90.40228400000001,-11.184090098580157,3,90,38,15.8627605,-6.6438049999999995,0.13333333333333333,0.13333333333333333,2,7.749535,0.29806484523809534,0.0,0.0,0.0,0.0,0.0,6,sig,pass25,coreentryloose,geomreject,freshallow,bpallow,False,prox,3
sk_act_epspass_corestrict_freshstrict_bpstrict_geomclean_noind_prox_top2,portfolio_tradeoff,18564.27839999999,85.64278399999989,-8.344667360191737,3,65,37,15.5550815,-9.591255499999999,0.18461538461538463,0.13846153846153847,3,24.033752,-2.477208678571428,0.0,0.0,0.0,0.0,0.0,4,act,pass25,corestrict,geomclean,freshstrict,bpstrict,False,prox,2
sk_act_epspass_corestrict_freshstrict_bpallow_geomclean_noind_prox_top2,portfolio_tradeoff,18564.27839999999,85.64278399999989,-8.344667360191737,3,65,37,15.5550815,-9.591255499999999,0.18461538461538463,0.13846153846153847,3,24.033752,-2.477208678571428,0.0,0.0,0.0,0.0,0.0,5,act,pass25,corestrict,geomclean,freshstrict,bpallow,False,prox,2
sk_act_epspass_corestrict_freshallow_bpstrict_geomclean_noind_prox_top2,portfolio_tradeoff,18564.27839999999,85.64278399999989,-8.344667360191737,3,65,37,15.5550815,-9.591255499999999,0.18461538461538463,0.13846153846153847,3,24.033752,-2.477208678571428,0.0,0.0,0.0,0.0,0.0,5,act,pass25,corestrict,geomclean,freshallow,bpstrict,False,prox,2
sk_act_epspass_corestrict_freshallow_bpallow_geomclean_noind_prox_top2,portfolio_tradeoff,18564.27839999999,85.64278399999989,-8.344667360191737,3,65,37,15.5550815,-9.591255499999999,0.18461538461538463,0.13846153846153847,3,24.033752,-2.477208678571428,0.0,0.0,0.0,0.0,0.0,6,act,pass25,corestrict,geomclean,freshallow,bpallow,False,prox,2
sk_act_epspass_coreentryloose_freshstrict_bpstrict_geomclean_noind_prox_top2,portfolio_tradeoff,18564.27839999999,85.64278399999989,-8.344667360191737,3,65,37,15.5550815,-9.591255499999999,0.18461538461538463,0.13846153846153847,3,24.033752,-2.477208678571428,0.0,0.0,0.0,0.0,0.0,5,act,pass25,coreentryloose,geomclean,freshstrict,bpstrict,False,prox,2
sk_act_epspass_coreentryloose_freshstrict_bpallow_geomclean_noind_prox_top2,portfolio_tradeoff,18564.27839999999,85.64278399999989,-8.344667360191737,3,65,37,15.5550815,-9.591255499999999,0.18461538461538463,0.13846153846153847,3,24.033752,-2.477208678571428,0.0,0.0,0.0,0.0,0.0,6,act,pass25,coreentryloose,geomclean,freshstrict,bpallow,False,prox,2
sk_act_epspass_coreentryloose_freshallow_bpstrict_geomclean_noind_prox_top2,portfolio_tradeoff,18564.27839999999,85.64278399999989,-8.344667360191737,3,65,37,15.5550815,-9.591255499999999,0.18461538461538463,0.13846153846153847,3,24.033752,-2.477208678571428,0.0,0.0,0.0,0.0,0.0,6,act,pass25,coreentryloose,geomclean,freshallow,bpstrict,False,prox,2
sk_act_epspass_coreentryloose_freshallow_bpallow_geomclean_noind_prox_top2,portfolio_tradeoff,18564.27839999999,85.64278399999989,-8.344667360191737,3,65,37,15.5550815,-9.591255499999999,0.18461538461538463,0.13846153846153847,3,24.033752,-2.477208678571428,0.0,0.0,0.0,0.0,0.0,7,act,pass25,coreentryloose,geomclean,freshallow,bpallow,False,prox,2
sk_act_epspass_coreloose_freshstrict_bpstrict_geomclean_noind_prox_top2,portfolio_tradeoff,18564.27839999999,85.64278399999989,-8.344667360191737,3,65,37,15.5550815,-9.591255499999999,0.18461538461538463,0.13846153846153847,3,24.033752,-2.477208678571428,0.0,0.0,0.0,0.0,0.0,6,act,pass25,coreloose,geomclean,freshstrict,bpstrict,False,prox,2
sk_act_epspass_coreloose_freshstrict_bpallow_geomclean_noind_prox_top2,portfolio_tradeoff,18564.27839999999,85.64278399999989,-8.344667360191737,3,65,37,15.5550815,-9.591255499999999,0.18461538461538463,0.13846153846153847,3,24.033752,-2.477208678571428,0.0,0.0,0.0,0.0,0.0,7,act,pass25,coreloose,geomclean,freshstrict,bpallow,False,prox,2
sk_act_epspass_coreloose_freshallow_bpstrict_geomclean_noind_prox_top2,portfolio_tradeoff,18564.27839999999,85.64278399999989,-8.344667360191737,3,65,37,15.5550815,-9.591255499999999,0.18461538461538463,0.13846153846153847,3,24.033752,-2.477208678571428,0.0,0.0,0.0,0.0,0.0,7,act,pass25,coreloose,geomclean,freshallow,bpstrict,False,prox,2
sk_act_epspass_coreloose_freshallow_bpallow_geomclean_noind_prox_top2,portfolio_tradeoff,18564.27839999999,85.64278399999989,-8.344667360191737,3,65,37,15.5550815,-9.591255499999999,0.18461538461538463,0.13846153846153847,3,24.033752,-2.477208678571428,0.0,0.0,0.0,0.0,0.0,8,act,pass25,coreloose,geomclean,freshallow,bpallow,False,prox,2
sk_sig_epspass_corestrict_freshstrict_bpstrict_geomclean_noind_prox_top2,portfolio_tradeoff,18564.27839999999,85.64278399999989,-8.344667360191737,3,65,37,15.5550815,-9.591255499999999,0.18461538461538463,0.13846153846153847,3,24.033752,-2.477208678571428,0.0,0.0,0.0,0.0,0.0,5,sig,pass25,corestrict,geomclean,freshstrict,bpstrict,False,prox,2
sk_sig_epspass_corestrict_freshstrict_bpallow_geomclean_noind_prox_top2,portfolio_tradeoff,18564.27839999999,85.64278399999989,-8.344667360191737,3,65,37,15.5550815,-9.591255499999999,0.18461538461538463,0.13846153846153847,3,24.033752,-2.477208678571428,0.0,0.0,0.0,0.0,0.0,6,sig,pass25,corestrict,geomclean,freshstrict,bpallow,False,prox,2
sk_sig_epspass_corestrict_freshallow_bpstrict_geomclean_noind_prox_top2,portfolio_tradeoff,18564.27839999999,85.64278399999989,-8.344667360191737,3,65,37,15.5550815,-9.591255499999999,0.18461538461538463,0.13846153846153847,3,24.033752,-2.477208678571428,0.0,0.0,0.0,0.0,0.0,6,sig,pass25,corestrict,geomclean,freshallow,bpstrict,False,prox,2
sk_sig_epspass_corestrict_freshallow_bpallow_geomclean_noind_prox_top2,portfolio_tradeoff,18564.27839999999,85.64278399999989,-8.344667360191737,3,65,37,15.5550815,-9.591255499999999,0.18461538461538463,0.13846153846153847,3,24.033752,-2.477208678571428,0.0,0.0,0.0,0.0,0.0,7,sig,pass25,corestrict,geomclean,freshallow,bpallow,False,prox,2
sk_sig_epspass_coreentryloose_freshstrict_bpstrict_geomclean_noind_prox_top2,portfolio_tradeoff,18564.27839999999,85.64278399999989,-8.344667360191737,3,65,37,15.5550815,-9.591255499999999,0.18461538461538463,0.13846153846153847,3,24.033752,-2.477208678571428,0.0,0.0,0.0,0.0,0.0,6,sig,pass25,coreentryloose,geomclean,freshstrict,bpstrict,False,prox,2
sk_sig_epspass_coreentryloose_freshstrict_bpallow_geomclean_noind_prox_top2,portfolio_tradeoff,18564.27839999999,85.64278399999989,-8.344667360191737,3,65,37,15.5550815,-9.591255499999999,0.18461538461538463,0.13846153846153847,3,24.033752,-2.477208678571428,0.0,0.0,0.0,0.0,0.0,7,sig,pass25,coreentryloose,geomclean,freshstrict,bpallow,False,prox,2
sk_sig_epspass_coreentryloose_freshallow_bpstrict_geomclean_noind_prox_top2,portfolio_tradeoff,18564.27839999999,85.64278399999989,-8.344667360191737,3,65,37,15.5550815,-9.591255499999999,0.18461538461538463,0.13846153846153847,3,24.033752,-2.477208678571428,0.0,0.0,0.0,0.0,0.0,7,sig,pass25,coreentryloose,geomclean,freshallow,bpstrict,False,prox,2
sk_sig_epspass_coreentryloose_freshallow_bpallow_geomclean_noind_prox_top2,portfolio_tradeoff,18564.27839999999,85.64278399999989,-8.344667360191737,3,65,37,15.5550815,-9.591255499999999,0.18461538461538463,0.13846153846153847,3,24.033752,-2.477208678571428,0.0,0.0,0.0,0.0,0.0,8,sig,pass25,coreentryloose,geomclean,freshallow,bpallow,False,prox,2
sk_sig_epspass_coreloose_freshstrict_bpstrict_geomclean_noind_prox_top2,portfolio_tradeoff,18564.27839999999,85.64278399999989,-8.344667360191737,3,65,37,15.5550815,-9.591255499999999,0.18461538461538463,0.13846153846153847,3,24.033752,-2.477208678571428,0.0,0.0,0.0,0.0,0.0,7,sig,pass25,coreloose,geomclean,freshstrict,bpstrict,False,prox,2
sk_sig_epspass_coreloose_freshstrict_bpallow_geomclean_noind_prox_top2,portfolio_tradeoff,18564.27839999999,85.64278399999989,-8.344667360191737,3,65,37,15.5550815,-9.591255499999999,0.18461538461538463,0.13846153846153847,3,24.033752,-2.477208678571428,0.0,0.0,0.0,0.0,0.0,8,sig,pass25,coreloose,geomclean,freshstrict,bpallow,False,prox,2
sk_sig_epspass_coreloose_freshallow_bpstrict_geomclean_noind_prox_top2,portfolio_tradeoff,18564.27839999999,85.64278399999989,-8.344667360191737,3,65,37,15.5550815,-9.591255499999999,0.18461538461538463,0.13846153846153847,3,24.033752,-2.477208678571428,0.0,0.0,0.0,0.0,0.0,8,sig,pass25,coreloose,geomclean,freshallow,bpstrict,False,prox,2
sk_sig_epspass_coreloose_freshallow_bpallow_geomclean_noind_prox_top2,portfolio_tradeoff,18564.27839999999,85.64278399999989,-8.344667360191737,3,65,37,15.5550815,-9.591255499999999,0.18461538461538463,0.13846153846153847,3,24.033752,-2.477208678571428,0.0,0.0,0.0,0.0,0.0,9,sig,pass25,coreloose,geomclean,freshallow,bpallow,False,prox,2
sk_act_epspass_corestrict_freshstrict_bpstrict_geomclean_ind_def_top2,portfolio_tradeoff,18459.373999999996,84.59373999999995,-8.344667360191737,3,64,37,15.5550815,-6.265126,0.203125,0.15625,3,24.033752,-2.885470660714286,0.0,0.0,0.0,0.0,0.0,4,act,pass25,corestrict,geomclean,freshstrict,bpstrict,True,def,2
sk_act_epspass_corestrict_freshstrict_bpallow_geomclean_ind_def_top2,portfolio_tradeoff,18459.373999999996,84.59373999999995,-8.344667360191737,3,64,37,15.5550815,-6.265126,0.203125,0.15625,3,24.033752,-2.885470660714286,0.0,0.0,0.0,0.0,0.0,5,act,pass25,corestrict,geomclean,freshstrict,bpallow,True,def,2
sk_act_epspass_corestrict_freshallow_bpstrict_geomclean_ind_def_top2,portfolio_tradeoff,18459.373999999996,84.59373999999995,-8.344667360191737,3,64,37,15.5550815,-6.265126,0.203125,0.15625,3,24.033752,-2.885470660714286,0.0,0.0,0.0,0.0,0.0,5,act,pass25,corestrict,geomclean,freshallow,bpstrict,True,def,2
sk_act_epspass_corestrict_freshallow_bpallow_geomclean_ind_def_top2,portfolio_tradeoff,18459.373999999996,84.59373999999995,-8.344667360191737,3,64,37,15.5550815,-6.265126,0.203125,0.15625,3,24.033752,-2.885470660714286,0.0,0.0,0.0,0.0,0.0,6,act,pass25,corestrict,geomclean,freshallow,bpallow,True,def,2
sk_act_epspass_coreentryloose_freshstrict_bpstrict_geomclean_ind_def_top2,portfolio_tradeoff,18459.373999999996,84.59373999999995,-8.344667360191737,3,64,37,15.5550815,-6.265126,0.203125,0.15625,3,24.033752,-2.885470660714286,0.0,0.0,0.0,0.0,0.0,5,act,pass25,coreentryloose,geomclean,freshstrict,bpstrict,True,def,2
sk_act_epspass_coreentryloose_freshstrict_bpallow_geomclean_ind_def_top2,portfolio_tradeoff,18459.373999999996,84.59373999999995,-8.344667360191737,3,64,37,15.5550815,-6.265126,0.203125,0.15625,3,24.033752,-2.885470660714286,0.0,0.0,0.0,0.0,0.0,6,act,pass25,coreentryloose,geomclean,freshstrict,bpallow,True,def,2
sk_act_epspass_coreentryloose_freshallow_bpstrict_geomclean_ind_def_top2,portfolio_tradeoff,18459.373999999996,84.59373999999995,-8.344667360191737,3,64,37,15.5550815,-6.265126,0.203125,0.15625,3,24.033752,-2.885470660714286,0.0,0.0,0.0,0.0,0.0,6,act,pass25,coreentryloose,geomclean,freshallow,bpstrict,True,def,2
sk_act_epspass_coreentryloose_freshallow_bpallow_geomclean_ind_def_top2,portfolio_tradeoff,18459.373999999996,84.59373999999995,-8.344667360191737,3,64,37,15.5550815,-6.265126,0.203125,0.15625,3,24.033752,-2.885470660714286,0.0,0.0,0.0,0.0,0.0,7,act,pass25,coreentryloose,geomclean,freshallow,bpallow,True,def,2
sk_act_epspass_coreloose_freshstrict_bpstrict_geomclean_ind_def_top2,portfolio_tradeoff,18459.373999999996,84.59373999999995,-8.344667360191737,3,64,37,15.5550815,-6.265126,0.203125,0.15625,3,24.033752,-2.885470660714286,0.0,0.0,0.0,0.0,0.0,6,act,pass25,coreloose,geomclean,freshstrict,bpstrict,True,def,2
sk_act_epspass_coreloose_freshstrict_bpallow_geomclean_ind_def_top2,portfolio_tradeoff,18459.373999999996,84.59373999999995,-8.344667360191737,3,64,37,15.5550815,-6.265126,0.203125,0.15625,3,24.033752,-2.885470660714286,0.0,0.0,0.0,0.0,0.0,7,act,pass25,coreloose,geomclean,freshstrict,bpallow,True,def,2
sk_act_epspass_coreloose_freshallow_bpstrict_geomclean_ind_def_top2,portfolio_tradeoff,18459.373999999996,84.59373999999995,-8.344667360191737,3,64,37,15.5550815,-6.265126,0.203125,0.15625,3,24.033752,-2.885470660714286,0.0,0.0,0.0,0.0,0.0,7,act,pass25,coreloose,geomclean,freshallow,bpstrict,True,def,2
sk_act_epspass_coreloose_freshallow_bpallow_geomclean_ind_def_top2,portfolio_tradeoff,18459.373999999996,84.59373999999995,-8.344667360191737,3,64,37,15.5550815,-6.265126,0.203125,0.15625,3,24.033752,-2.885470660714286,0.0,0.0,0.0,0.0,0.0,8,act,pass25,coreloose,geomclean,freshallow,bpallow,True,def,2
sk_sig_epspass_corestrict_freshstrict_bpstrict_geomclean_ind_def_top2,portfolio_tradeoff,18459.373999999996,84.59373999999995,-8.344667360191737,3,64,37,15.5550815,-6.265126,0.203125,0.15625,3,24.033752,-2.885470660714286,0.0,0.0,0.0,0.0,0.0,5,sig,pass25,corestrict,geomclean,freshstrict,bpstrict,True,def,2
sk_sig_epspass_corestrict_freshstrict_bpallow_geomclean_ind_def_top2,portfolio_tradeoff,18459.373999999996,84.59373999999995,-8.344667360191737,3,64,37,15.5550815,-6.265126,0.203125,0.15625,3,24.033752,-2.885470660714286,0.0,0.0,0.0,0.0,0.0,6,sig,pass25,corestrict,geomclean,freshstrict,bpallow,True,def,2
sk_sig_epspass_corestrict_freshallow_bpstrict_geomclean_ind_def_top2,portfolio_tradeoff,18459.373999999996,84.59373999999995,-8.344667360191737,3,64,37,15.5550815,-6.265126,0.203125,0.15625,3,24.033752,-2.885470660714286,0.0,0.0,0.0,0.0,0.0,6,sig,pass25,corestrict,geomclean,freshallow,bpstrict,True,def,2
sk_sig_epspass_corestrict_freshallow_bpallow_geomclean_ind_def_top2,portfolio_tradeoff,18459.373999999996,84.59373999999995,-8.344667360191737,3,64,37,15.5550815,-6.265126,0.203125,0.15625,3,24.033752,-2.885470660714286,0.0,0.0,0.0,0.0,0.0,7,sig,pass25,corestrict,geomclean,freshallow,bpallow,True,def,2
sk_sig_epspass_coreentryloose_freshstrict_bpstrict_geomclean_ind_def_top2,portfolio_tradeoff,18459.373999999996,84.59373999999995,-8.344667360191737,3,64,37,15.5550815,-6.265126,0.203125,0.15625,3,24.033752,-2.885470660714286,0.0,0.0,0.0,0.0,0.0,6,sig,pass25,coreentryloose,geomclean,freshstrict,bpstrict,True,def,2
sk_sig_epspass_coreentryloose_freshstrict_bpallow_geomclean_ind_def_top2,portfolio_tradeoff,18459.373999999996,84.59373999999995,-8.344667360191737,3,64,37,15.5550815,-6.265126,0.203125,0.15625,3,24.033752,-2.885470660714286,0.0,0.0,0.0,0.0,0.0,7,sig,pass25,coreentryloose,geomclean,freshstrict,bpallow,True,def,2
sk_sig_epspass_coreentryloose_freshallow_bpstrict_geomclean_ind_def_top2,portfolio_tradeoff,18459.373999999996,84.59373999999995,-8.344667360191737,3,64,37,15.5550815,-6.265126,0.203125,0.15625,3,24.033752,-2.885470660714286,0.0,0.0,0.0,0.0,0.0,7,sig,pass25,coreentryloose,geomclean,freshallow,bpstrict,True,def,2
sk_sig_epspass_coreentryloose_freshallow_bpallow_geomclean_ind_def_top2,portfolio_tradeoff,18459.373999999996,84.59373999999995,-8.344667360191737,3,64,37,15.5550815,-6.265126,0.203125,0.15625,3,24.033752,-2.885470660714286,0.0,0.0,0.0,0.0,0.0,8,sig,pass25,coreentryloose,geomclean,freshallow,bpallow,True,def,2
